param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,6.320980273094443,3.5488517044825434,6.332848633512551,-6.978418487819224,18.108955397967186,-0.08209618839846433,0.8917865478,1.2523851842
alpha_1,0.84349627376322,3.938904411299011,0.8851180110732799,-11.699798304397449,13.735124166198615,-3.494477222406804,0.11483970429,0.57747496117
alpha_10,1.8827448397177016,3.9427720077011306,1.8858591534966898,-12.522494522514004,15.529751087957285,1.2390717690634931,1.2450135517,1.9710702305
alpha_2,3.7026005143191605,3.901108390164995,3.8162231467866436,-12.420806095561199,18.08675342766751,2.839821470880839,-0.80435514842,-1.5459978641
alpha_3,-4.216998906388808,3.866714145219255,-4.138818787628396,-18.222292125550847,10.574704770130156,-0.8265513590675944,-0.070441837765,-0.82890849484
alpha_4,-2.415218313175031,4.156239063035124,-2.4692945324307813,-16.836142889070224,13.675027606629268,-2.814650755604477,-0.19128633687,-0.79895266148
alpha_5,-0.7366717406111265,4.205098703625703,-0.7563287463093591,-14.808670196325407,13.977542154859124,-0.8401141456999441,0.19128514737,0.70568109118
alpha_6,2.7744918152379654,4.113399998562082,2.7862578692007505,-11.136818936260731,16.255710228977758,0.2883404441807116,-0.088969786577,-0.97300524007
alpha_7,-0.6048869778134353,4.065564645527123,-0.5933163973176758,-15.005634348513373,14.50485790672413,1.7308644138831384,0.148975857,-0.13122715377
alpha_8,-2.5631547800634955,3.973010757441016,-2.537698820594545,-16.620587377021295,11.304131801356167,-2.8339652215848457,-0.19128525387,0.072487187672
alpha_9,-0.7391942478397727,4.265006730579822,-0.8780096917446365,-15.020369513437306,16.10756787683503,-3.329250764244275,-0.80309560897,-0.53064811411
beta_0_1,-9.57508468409353,2.2350492425564967,-9.309931858779061,-19.77476021501274,-4.028330213895136,-2.3937711710233827,-1.9707522781,-2.6288288741
beta_0_10,-5.941475036112613,1.7534421295541238,-5.796982121208039,-13.903468593122042,-0.42019525183994477,-1.4853687590281532,0.25198633599,-0.73803796061
beta_0_2,-0.5269086427138305,3.0104755389739117,-0.3871574396670297,-13.349592017814354,11.052317939218865,-0.13172716067845763,1.017366633,1.5344436395
beta_0_3,5.628821769832488,2.3711146315388962,5.43191453487503,-1.8971963262849576,16.46791546873784,1.407205442458122,-0.28678032028,-0.65334778916
beta_0_4,-1.6172202786195755,3.3099180877440166,-1.7155520490714076,-13.788414530543252,10.885855316397999,-0.4043050696548939,-0.2262865308,-0.59721839432
