param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-1.2376778954302623,0.20708239018292482,-1.2365836083412567,-1.953473052732049,-0.4530865690424801,-0.2589310157467936,-0.23507601573,-0.28189491031
alpha_1,-0.09417677802425223,0.1797054602203421,-0.09184827688938976,-0.6961659960494748,0.5023886694387454,0.15070448037837747,0.13196414158,0.19564946248
alpha_2,-0.35400907344610516,0.1828407523070805,-0.3559139065086267,-1.091120707509618,0.28164307026471147,0.06688477650660965,0.063417148546,0.062792561357
alpha_3,-1.3242987221268094,0.2088981278059889,-1.323030153807259,-2.0018446825027834,-0.6423330609308149,-0.28184388444797387,-0.253990225,-0.28503910332
alpha_4,-0.2815252799437541,0.1760874937837472,-0.28122170057408535,-0.8581227283470619,0.43489087050733677,-0.047049188704116715,-0.039203390263,-0.091769283323
beta_0_1,0.8478005739360925,0.19992451461347185,0.851086657368689,0.14619985998527169,1.6730523083647264,0.21195014348402313,0.20002128886,0.29026350734
beta_0_2,-0.2962011330771917,0.20079360919264502,-0.2955375727725501,-0.9878004790079229,0.45707317125711017,-0.07405028326929793,-0.069141162805,-0.14880495037
beta_0_3,0.6640922768120708,0.19720047360170706,0.6608946509640792,-0.13574839406379613,1.3391893833441642,0.1660230692030177,0.16472858545,0.19786010214
beta_0_4,0.22394001020237855,0.2038573363727809,0.22319124522485584,-0.49492551713068916,0.9127317707867691,0.05598500255059464,0.051678271296,0.012977934708
beta_1_2,-0.2228024646174857,0.1931646744766089,-0.2218015110684897,-0.9120599124816481,0.48554761191918033,-0.05570061615437143,-0.053075771847,-0.051426288303
beta_1_3,0.715241149761871,0.19776290707564936,0.7123125898818212,0.02702958032679041,1.4838098610520973,0.17881028744046776,0.16736394782,0.1729253515
beta_1_4,-0.5490677815184636,0.18694535506957152,-0.5487021945706777,-1.2465937956480253,0.2648332337284297,-0.1372669453796159,-0.13143187806,-0.13128362354
beta_2_3,0.4682338770569907,0.20260402316598397,0.47037496537836987,-0.250312345350064,1.2711544913586474,0.11705846926424768,0.10912407131,0.11284294056
beta_2_4,1.0263269735563356,0.18753597826209487,1.0269286042739743,0.10231475442721596,1.6829505539443204,0.2565817433890839,0.24416898107,0.28097412626
beta_3_4,-0.32634539716920924,0.1985874791455066,-0.3255482020291488,-1.1751526628429212,0.570713206365079,-0.08158634929230231,-0.075429136565,-0.017428597805
