param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-0.6517378915071056,2.3057593210389036,-0.6478993754814979,-9.166953241987988,7.012282859152604,-0.8740661331693618,-0.38189600815,-1.4546106977
alpha_1,2.189174969544842,2.4030141274648495,2.2429581572171937,-7.4991129939906,10.28475835905781,1.6467963925650764,0.47893597328,2.064718164
alpha_2,2.351252393586067,2.3915299457386134,2.297334205155517,-6.173069279347481,11.533161257357332,-0.16773977140030993,0.10233351892,1.0129256552
alpha_3,0.3444560873067268,2.5515851660283246,0.34995808847643445,-9.44283897654946,9.885412110355105,0.28951488921715063,-0.088446967785,1.3538153869
alpha_4,0.3444560873067268,2.5515851660283246,0.34995808847643445,-9.44283897654946,9.885412110355105,0.3029521700576612,-0.088446992233,0.083738972028
alpha_5,0.5458868580400064,2.3379451799683504,0.5071276105712581,-7.649869708290227,8.661283477899717,0.25541415862025735,-0.062898001124,-0.58047225236
alpha_6,0.517220570971166,2.468018311804479,0.5126689968128608,-8.586651112183919,10.161906206233752,-0.2588960398742454,0.088447012712,0.52071390594
alpha_7,0.517220570971166,2.468018311804479,0.5126689968128608,-8.586651112183919,10.161906206233752,-0.24508053369981092,0.088446977272,-1.0039626157
alpha_8,0.18529596106633262,2.4567322827837432,0.16001695442002503,-7.969104734208784,8.847846763668516,-0.5364868099714415,-0.11290938831,0.78830543199
beta_0_1,0.3427503782734667,0.48185254315906173,0.33217849732984095,-1.2387089968874292,2.069306642267923,0.08568759456836668,-0.18703498902,0.083300398768
beta_0_2,-2.340465199978193,2.1947331237027794,-2.275914407016327,-13.032769839388008,5.469336864068215,-0.5851162999945483,-0.20339669969,-1.1427882684
beta_0_3,0.974159624285443,2.513963283434007,1.0005251700631015,-8.736303810575818,9.632118663294685,0.24353990607136075,0.17880610905,1.0207349518
beta_0_4,0.959558148610932,2.540769399241446,0.9649760509337125,-8.762110187921548,10.312111258566615,0.239889537152733,0.17880612658,0.16284317874
beta_0_5,1.2288284277988695,1.9470868741581564,1.2876614007221803,-7.464826518284966,7.672195512642877,0.30720710694971737,0.16756355638,-0.24813706254
beta_0_6,-1.1657597611526256,2.4689082785601144,-1.2008323513397063,-10.517975695188616,8.049748926548164,-0.2914399402881564,-0.17880613856,0.17075460091
beta_0_7,-1.1645376339936806,2.4774253607582963,-1.2254843617377782,-10.517975695188616,8.049748926548164,-0.29113440849842015,-0.1788061319,0.055404455388
beta_0_8,-1.027322733507448,1.9363593987046104,-0.8961687334477804,-9.129993655141535,6.743310787756274,-0.256830683376862,0.15664357297,0.12433561136
beta_1_2,0.2766145010052068,2.094586930883046,0.2799828944587511,-7.683557357499272,9.81679761481756,0.0691536252513017,0.14904090305,0.10848898191
beta_1_3,-1.024974458760344,2.4755548559973275,-1.0412817016423683,-9.823440886015607,8.326547566116165,-0.256243614690086,-0.16934603321,-0.41167101817
beta_1_4,-1.0371359929803936,2.468257472280851,-1.0651162274504076,-9.823440886015607,8.326547566116165,-0.2592839982450984,-0.16934603397,-0.7016052789
beta_1_5,1.3808014382532472,2.128200068159546,1.292046008872625,-5.882396003699983,9.256307434232045,0.3452003595633118,-0.11521383273,0.84403988869
beta_1_6,2.40207452841302,2.5803248401893137,2.3732471078729356,-6.540079976502702,11.521191707447537,0.600518632103255,0.1693460495,-1.3979846973
beta_1_7,2.4179071545058197,2.5493298308824923,2.3842013373615165,-6.897023168312031,12.013145015545469,0.6044767886264549,0.16934602212,1.5132372475
beta_1_8,-2.549201917539401,2.0049790258998437,-2.417032073686625,-10.654220389630892,5.3409279925336115,-0.6373004793848502,-0.20826834901,-1.7472227992
beta_2_3,-1.5642856110679173,2.569687803539739,-1.5705493192979456,-12.51735164278858,10.53435527602131,-0.3910714027669793,-0.33848285179,-0.78524449134
beta_2_4,-1.56037188425407,2.567730447226907,-1.5704685627323935,-12.51735164278858,7.744953179691612,-0.3900929710635175,-0.3384828506,-0.99038517384
beta_2_5,-5.0765081325107975,2.0269091631494356,-5.053270245055465,-12.76800899538318,3.312257950137523,-1.2691270331276994,-0.34781934526,-2.0182002781
beta_2_6,3.028808084996353,2.5048919496270865,3.012356103000096,-7.335139883628523,13.412141655242094,0.7572020212490882,0.33848283786,-0.040395660486
