param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-3.510365271360039,1.494656680493154,-3.496525569219205,-9.283087322074739,1.3370626180367167,2.180454695320565,1.4989673141,1.3433324336
alpha_1,-6.0748215626987365,1.0873080486504185,-6.049516257435452,-10.525744870997304,-2.6050279717351965,-1.4527264462339402,-1.6639009489,-1.5631593329
alpha_2,3.543330219183412,0.703395344328247,3.5387417100090617,0.9416206435339554,6.145639806223031,1.1891638576794656,1.2170712523,1.3589358016
alpha_3,-3.1374861502024634,0.8758906303973217,-3.118392396782028,-6.381088605725585,-0.212809718747473,-0.17554512430201652,-0.095307786459,-0.18906489097
alpha_4,6.480625217246708,1.2190798813063972,6.405171474381842,2.6814093495332583,11.5951507680867,0.9756555833431269,1.6691920121,0.97524077425
alpha_5,-0.10719665577527647,1.7847413250500463,-0.12620736146906872,-6.711738042020071,6.7739833574022565,1.8218357150418634,1.1671719054,1.5923477988
alpha_6,1.9295074511266048,1.890525139062751,1.9889298254946604,-5.623832996796571,8.368188008938468,-0.7908038545350368,-0.31885747495,-0.92608081522
beta_0_1,3.8756608362588207,0.7996329401697602,3.826218299108299,1.3457066425236048,8.041757586449704,0.9689152090647052,0.99066498455,0.88140539318
beta_0_2,-2.3028731872975707,0.9050481267857344,-2.2433716360577853,-6.096554907885592,0.6467365492767688,-0.5757182968243927,-0.59463261112,-0.29154326621
beta_0_3,6.2056835179658885,1.2037071365342917,6.11243714869836,2.46548328992538,12.809727872809296,1.5514208794914721,1.9999419334,1.0711983803
beta_0_4,1.4055109505087284,1.539486140585641,1.307424687584775,-3.0097651317488103,8.585525137539227,0.3513777376271821,0.59679784509,0.77558770894
beta_0_5,3.6883450220413776,1.3496213585230663,3.5686011624835063,-0.21815924725956554,9.616175682580188,0.9220862555103444,1.3945296975,0.99351754566
beta_0_6,2.87022218452509,1.781091898782059,2.7928483544901868,-3.1210680944969535,9.808361445298239,0.7175555461312725,0.94349600808,0.78682629814
beta_1_2,2.4921344851607135,0.5418212725879616,2.491224331486663,0.6206232311731963,4.648522350055466,0.6230336212901784,0.56168325119,0.57086185816
beta_1_3,0.1614586019237468,0.6580879535693415,0.13672836384014236,-2.3391341567432224,2.855494987340768,0.0403646504809367,0.073576119528,0.1046048169
beta_1_4,0.3708386565288309,0.7025872828059845,0.3710838733608617,-2.575406151766524,3.289867972113369,0.09270966413220773,0.12744322384,0.016782144157
beta_1_5,3.0745314769190664,0.41240434332313314,3.057045291650904,1.7827411118625414,4.99134129195461,0.7686328692297666,0.75380015457,0.88205925063
beta_1_6,-3.635886716329466,0.7344622221766449,-3.620020239310368,-7.485367257258937,-0.9016285354588403,-0.9089716790823665,-0.89114300047,-1.0811523375
beta_2_3,2.6370343296180128,0.5575896224548719,2.6164684758454935,0.6434134963790568,5.0877760810302695,0.6592585824045032,0.74405173559,0.52712541355
beta_2_4,-1.747546348110516,0.6110713689309655,-1.7346034849824683,-3.9856250350515494,0.5306148753106246,-0.436886587027629,-0.44700046233,-0.48391614943
beta_2_5,-1.671397792232201,0.6826960968905366,-1.6733664909838541,-4.488270770681973,0.6628120495044324,-0.41784944805805024,-0.32441715741,-0.68298914798
beta_2_6,-1.7373564947873998,0.7050513551633288,-1.734337232789299,-4.563246622555684,1.703540736281196,-0.43433912369684996,-0.47235060415,-0.45836632003
beta_3_4,0.5743676057617787,0.5340071979563381,0.5687438373286204,-1.5973220017505785,2.7670266911298684,0.14359190144044467,0.19154071974,0.35083271049
beta_3_5,-1.1940500914368541,1.4082783982232792,-1.116791901192026,-7.966019876288464,3.2528132606221285,-0.29851252285921354,-0.45650672703,0.16924884681
beta_3_6,-2.811702160635713,1.0828279913258843,-2.7772022103091047,-7.840374710026053,1.405935854179652,-0.7029255401589283,-0.81853181871,-0.42110528961
beta_4_5,-2.174992138108622,1.8341098769139694,-2.1499088856660205,-8.471790158288178,4.844001039133718,-0.5437480345271555,-0.32008243376,-0.66008781844
beta_4_6,-7.486806827701107,1.2374956163486561,-7.360376646200064,-13.391086131384933,-4.3141695552343515,-1.8717017069252768,-2.4538994698,-1.6419605865
beta_5_6,5.77929969453524,1.6421754832990076,5.6218651233830315,1.480853608971169,13.112593753345553,1.44482492363381,1.6046242671,1.6754598971
