param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-1.2801511512591979,0.21818402462688424,-1.2756592008737884,-2.082049929701347,-0.465380413748245,-0.2667870036723845,-0.23507601573,-0.28189491031
alpha_1,-0.09712348968914725,0.1747226419126561,-0.09908546527735533,-0.7836538493699415,0.5998324847442362,0.15498215854340192,0.13196414158,0.19564946248
alpha_2,-0.3660535653687582,0.1816957556663657,-0.3630851285721164,-0.9268868504514295,0.19660611573120546,0.07120335835135777,0.063417148546,0.062792561357
alpha_3,-1.362110140593234,0.21804275831193035,-1.3564007738495096,-2.152589465249875,-0.6717051248448177,-0.28843922268788,-0.253990225,-0.28503910332
alpha_4,-0.2893507118005083,0.18133197730103734,-0.2916238213957242,-0.8953083274584757,0.3483769974478336,-0.044079064084507166,-0.039203390263,-0.091769283323
beta_0_1,0.8705293035564924,0.2048580697706058,0.8703383326851115,0.15963876379922726,1.6627506035121455,0.2176323258891231,0.20002128886,0.29026350734
beta_0_2,-0.2987418850525034,0.20528128550353864,-0.2975748736606054,-1.0379845347289092,0.3932979412843413,-0.07468547126312584,-0.069141162805,-0.14880495037
beta_0_3,0.6815583042797851,0.2062284061410432,0.6838951943015658,-0.13275638994673417,1.4884299728384653,0.17038957606994629,0.16472858545,0.19786010214
beta_0_4,0.23980856504508355,0.20452514302899402,0.23954466353246445,-0.5076371524022534,0.9502514572991569,0.05995214126127089,0.051678271296,0.012977934708
beta_1_2,-0.22284319050621496,0.19699699409726923,-0.2233193211103714,-0.9759045875715041,0.4044187729654924,-0.05571079762655374,-0.053075771847,-0.051426288303
beta_1_3,0.7256720061968861,0.20779228382979364,0.724638203779842,-0.02885628219921238,1.4612259968785737,0.18141800154922152,0.16736394782,0.1729253515
beta_1_4,-0.5591825056952614,0.19599773910736978,-0.5592324585562481,-1.4207376511995047,0.11934356265530781,-0.13979562642381535,-0.13143187806,-0.13128362354
beta_2_3,0.4899898058733884,0.20309708783654443,0.48874689609456357,-0.27833321857448967,1.2505731127340505,0.1224974514683471,0.10912407131,0.11284294056
beta_2_4,1.0485158338282774,0.189999304856947,1.0487619591535564,0.36487875680047627,1.754087277010153,0.26212895845706935,0.24416898107,0.28097412626
beta_3_4,-0.32675672591511157,0.20686729535153747,-0.3233768137393304,-1.0620430636966631,0.4787240441393862,-0.08168918147877789,-0.075429136565,-0.017428597805
