param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-10.643689367442244,4.10346822285395,-10.23838709575642,-29.588968047077834,-0.3517281718151808,2.5481269465781224,1.4989673141,1.3433324336
alpha_1,-7.123961431026422,1.274437645612268,-7.080572220780865,-11.7599545161962,-2.8800772494267255,-1.7978462035028189,-1.6639009489,-1.5631593329
alpha_2,3.8791573920247675,0.7444949240805622,3.8738701640650737,1.2459605587847762,6.622812768181685,1.2964710223761902,1.2170712523,1.3589358016
alpha_3,-3.6436455828612275,1.0110619096910258,-3.6145643540954615,-7.386888958245783,-0.08967640236743005,-0.48099567870498583,-0.095307786459,-0.18906489097
alpha_4,11.23836079358782,3.896335775412052,10.446108282654063,3.107052120508102,29.54131205724528,2.0907837555141113,1.6691920121,0.97524077425
alpha_5,1.2933484750157085,5.76597734505516,1.0943419098999465,-17.049642298396787,23.337489641906064,3.5642163810586864,1.1671719054,1.5923477988
alpha_6,1.3447715710149817,5.915484392482099,1.385646279136956,-23.698553188568038,22.1622429950536,-0.7058313885591336,-0.31885747495,-0.92608081522
beta_0_1,4.572984753902805,1.1399207830736857,4.441166150407144,1.606207050143229,11.84696235477278,1.1432461884757013,0.99066498455,0.88140539318
beta_0_2,-2.5402264194016464,1.049881955011953,-2.4474850294009705,-7.675368819939491,0.7573280650354399,-0.6350566048504116,-0.59463261112,-0.29154326621
beta_0_3,10.845014952113845,3.4794408519667748,10.258692616336788,3.7678493866970846,31.920312830149083,2.711253738028461,1.9999419334,1.0711983803
beta_0_4,4.649243322373011,3.6321696199631246,3.9877539590354445,-4.086986570850406,26.84321384575498,1.1623108305932528,0.59679784509,0.77558770894
beta_0_5,7.41118075098292,3.7071436730491083,6.794735288734691,0.033628707301019745,28.247436907754075,1.85279518774573,1.3945296975,0.99351754566
beta_0_6,6.541689161226043,4.206354619887452,6.1329693265292615,-5.999628630279107,31.770209419968356,1.6354222903065108,0.94349600808,0.78682629814
beta_1_2,2.7038467676552247,0.5701227412657479,2.6994053620832323,0.7111799137628813,5.166979418336474,0.6759616919138062,0.56168325119,0.57086185816
beta_1_3,-0.012965940861480745,0.7391677399677399,-0.03199901129439349,-2.6893120247638764,3.0229629883132,-0.003241485215370186,0.073576119528,0.1046048169
beta_1_4,0.5002758881714994,0.76424865051449,0.5023918265540427,-2.6581620879393113,3.545781135569445,0.12506897204287484,0.12744322384,0.016782144157
beta_1_5,3.2020844256717194,0.43654982236784967,3.1842971229068717,1.812513456079833,4.902359846648215,0.8005211064179298,0.75380015457,0.88205925063
beta_1_6,-3.909687846498199,0.7640233791698503,-3.8939081037398737,-8.288533627516657,-1.3411976065245592,-0.9774219616245498,-0.89114300047,-1.0811523375
beta_2_3,2.8858827018282667,0.6449006823311394,2.8505806001861145,0.8268555726818776,6.4112131084369475,0.7214706754570667,0.74405173559,0.52712541355
beta_2_4,-2.0773176730416307,0.6620080374023828,-2.0591466543846284,-4.75969625927683,0.21563164400827436,-0.5193294182604077,-0.44700046233,-0.48391614943
beta_2_5,-1.7194050388237816,0.7594468406497005,-1.7177146906041134,-4.5402980011958896,1.2902907109320416,-0.4298512597059454,-0.32441715741,-0.68298914798
beta_2_6,-1.8252110327612074,0.7640630544723566,-1.8226461981553133,-5.282514545582381,1.1288052368719113,-0.45630275819030186,-0.47235060415,-0.45836632003
beta_3_4,0.6508014278270019,0.5763595507008453,0.6415609502361004,-1.6907441353695762,3.1904370184315556,0.16270035695675047,0.19154071974,0.35083271049
beta_3_5,-5.207948555217479,3.8956193581807566,-4.616919130791169,-26.956029790805953,3.395373027456425,-1.3019871388043698,-0.45650672703,0.16924884681
beta_3_6,-3.7974761347876425,1.4851966998690955,-3.649469555027429,-12.426592035772185,0.9334292466984649,-0.9493690336969106,-0.81853181871,-0.42110528961
beta_4_5,-3.6650748477068174,5.739196666612834,-3.599508921118826,-28.12153290821468,15.947551066485472,-0.9162687119267043,-0.32008243376,-0.66008781844
beta_4_6,-14.171514682742258,4.81611937209335,-13.325257350684678,-39.643372979044884,-4.519879927643507,-3.5428786706855644,-2.4538994698,-1.6419605865
beta_5_6,11.649331839296767,5.423843507322402,10.766727437515767,1.8632724942592604,43.237850882353584,2.912332959824192,1.6046242671,1.6754598971
