param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-0.4847996430690299,0.554045420589862,-0.4659169575802681,-2.494810601881272,1.3557444891584753,0.01695122715213171,-0.0010523614674,-0.01469202036
alpha_1,3.0865748011046152,0.5716823606211388,3.0878293811026536,1.2266277667586456,5.103368224112317,-0.0785971989792198,0.0041010570757,0.057614192498
alpha_2,-0.13765050695382175,0.5652338069259708,-0.1323541386192686,-2.3083746360207504,1.950579360113288,0.39359321992297597,0.27789901147,0.56140745762
alpha_3,1.8846904691829294,0.5964742367503871,1.8788329614872894,-0.262681344574388,4.241011565105527,-0.2163414918194413,-0.08915263492,-0.0033425249617
alpha_4,-1.1422812090494687,0.7147754366515475,-1.1227972399231358,-3.7382175484599727,1.4487450833648556,-0.4121594332137877,-0.46940042681,-0.78123795168
alpha_5,-1.1690812616371542,0.8368808470120338,-1.1623458308038908,-4.580464139057117,1.783896688916117,-0.10917005459602513,-0.098509235741,-0.17224829549
alpha_6,1.5884186317746993,0.6975723299141144,1.555697281253789,-0.9049653404463298,4.428924805057001,0.2166120670721804,0.14147441425,0.2434995681
alpha_7,-2.0027871073777157,0.6286202873649196,-2.009440355293288,-4.747943846266603,0.22383962797849938,-0.03780873468081325,-0.1661424458,-0.29480634322
alpha_8,3.3294226725022313,0.6219090378346268,3.323808295176327,1.2407693275292124,5.497311944725,0.7349989708273295,0.73003582027,0.97662800673
beta_0_1,-0.5180255013188364,0.2972279401505002,-0.5178165007130738,-1.6815392642020646,0.5539717891299604,-0.1295063753297091,-0.1634598692,-0.022688858033
beta_0_2,1.310379850632961,0.23925453504559277,1.3130068655435214,0.32856389034169015,2.337851862588939,0.32759496265824023,0.31863101547,0.33176923874
beta_0_3,-0.22583011150733684,0.2981860054966186,-0.23112159209094377,-1.3367507680741746,0.8566825487495465,-0.05645752787683421,-0.039386261612,-0.18080728844
beta_0_4,-1.692844610528422,0.4218103536514921,-1.6794802270161564,-3.746819009157964,-0.2993262003912097,-0.4232111526321055,-0.38878314818,-0.470591826
beta_0_5,2.4198322469601092,0.5225654251914149,2.412729270292812,0.5352942309961143,4.286834618370133,0.6049580617400273,0.53982405015,0.51434620393
beta_0_6,0.26588840077326065,0.4638780382838159,0.2609293284644034,-1.4098570896124016,2.2304695195726163,0.06647210019331516,0.017672834927,-0.13936264365
beta_0_7,0.6187990440652595,0.3100836896494471,0.6203709949009468,-0.752324144238307,1.8083933127530263,0.15469976101631489,0.14892462472,0.32302300297
beta_0_8,-1.1407951243304084,0.3447866818826096,-1.1420675462129934,-2.380403003897883,-0.004217480369350126,-0.2851987810826021,-0.25379728181,-0.48694395707
beta_1_2,-1.9857902290613947,0.33855076334306927,-1.9789782525903306,-3.3633256312561652,-0.6937320075812553,-0.49644755726534867,-0.47554354114,-0.50050488221
beta_1_3,-0.9751775572980447,0.3715240025899931,-0.9718830499366127,-2.263234329063477,0.6210343721379132,-0.24379438932451117,-0.24715368308,-0.22570536993
beta_1_4,-1.094457864352252,0.4011538474494416,-1.0954366255522792,-2.620856505706273,0.4085911026437541,-0.273614466088063,-0.28009976393,-0.10394579862
beta_1_5,-2.0214991424754163,0.4876844547958921,-2.0152538597049006,-3.811564474108842,-0.252985195702915,-0.5053747856188541,-0.47876769909,-0.54171714229
beta_1_6,1.187171162904644,0.45074863674096954,1.1905390365812807,-0.5570408496139102,3.0699432903077764,0.296792790726161,0.26077360243,0.29928190616
