param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,1.6679399761086153,0.9052605996399882,1.6112099580426507,-1.0853397263820104,5.868817317448214,-0.6513591520080828,-0.20140022173,-0.13148058875
alpha_1,-4.758018775620796,1.6448157393737772,-4.689369853217989,-12.41874401000824,0.24184926110983035,-2.648801880165341,-1.3339467009,-2.7046386302
alpha_2,5.404737468189654,0.773736200633073,5.311981585462162,3.426891992937598,9.120994641277536,1.7339427044635074,0.84334301952,1.6564731585
alpha_3,-2.1122249230984944,1.3683179659452955,-2.1036692566271635,-7.8704438471268965,3.1236233828130273,-0.933948179466985,-0.43939306122,-0.33880702621
alpha_4,-2.6727523748796767,1.5129619402965122,-2.5971045995215922,-9.263064692299883,2.2554894634932574,-0.835763240560245,-0.49545930853,-0.96890819516
beta_0_1,1.5110442472520467,1.584293732028454,1.5644556947851855,-5.907810267995653,7.783787475920337,0.37776106181301167,0.61860774044,0.88829609321
beta_0_2,-4.176209869281108,0.9118603040093083,-4.124189255052105,-8.509293191043698,-1.3359657625003338,-1.044052467320277,-1.0833120482,-1.3575560785
beta_0_3,-0.5906782922723606,1.424753148490677,-0.5079856433383236,-6.319635860802955,4.005050586881845,-0.14766957306809014,-0.038859525877,-0.29808614818
beta_0_4,-2.68547264594814,1.0605932323310734,-2.565425984420613,-9.892630613979357,-0.039167693045747465,-0.671368161487035,-0.53464386312,-0.76040318591
beta_1_2,0.30431028761664636,2.343516716408242,0.027832401654587086,-6.721522215991826,11.02372493825944,0.07607757190416159,-0.62520771319,0.25062811996
beta_1_3,-0.7819937048971893,2.5798500410042315,-0.6697054730246165,-11.382614178050131,7.2748696294072035,-0.19549842622429733,0.47312168437,0.38721802343
beta_1_4,-2.1125307993912745,2.182021018874133,-1.9092659508368208,-12.033474693712249,5.074021719165181,-0.5281326998478186,-0.17752184583,-0.1602596593
beta_2_3,-2.4704653221100035,1.786111483676836,-2.5193848755515393,-8.547883321043285,5.911102848159292,-0.6176163305275009,-0.75231899421,-1.0246748072
beta_2_4,2.468660785249186,1.8440169641983115,2.2655287030741307,-3.0186815390147763,11.090357908034594,0.6171651963122965,0.46691741746,0.63624832725
beta_3_4,4.331794447608602,0.8240824751532334,4.240460637030322,2.2855898113576365,8.451040606368812,1.0829486119021505,1.0850786942,0.96838106579
