param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-0.7738138080310847,0.6831382856295112,-0.7500206439481433,-3.6246299980667467,1.2993520629353488,0.05060701238185944,-0.0010523614674,-0.01469202036
alpha_1,4.057376827012005,0.753767904843042,4.045680447110524,1.239701136196469,6.772853368531289,0.060953823715960365,0.0041010570757,0.057614192498
alpha_2,-0.16601563745446365,0.6612812633050914,-0.15582826573555525,-2.713571543284239,2.256920414353051,0.3099870793977394,0.27789901147,0.56140745762
alpha_3,2.250749392555881,0.7364065001915515,2.24564908443911,-0.34898220848728934,4.93382805661483,-0.04305657221112469,-0.08915263492,-0.0033425249617
alpha_4,-1.351368495282304,0.892028791317213,-1.335320432018648,-4.782725185281091,1.2134376222735381,-0.4452113085701166,-0.46940042681,-0.78123795168
alpha_5,-3.2946583954815534,1.4529687039599546,-3.2676657571847367,-9.094120895663464,1.1939521492159906,-0.6103501661693995,-0.098509235741,-0.17224829549
alpha_6,2.1302149731660376,0.9490439122092592,2.1100379179604696,-0.8759948166534324,6.204441553209057,0.3092735365129675,0.14147441425,0.2434995681
alpha_7,-2.697936734540741,0.7959869483343099,-2.6744946732906136,-5.635315015833891,0.40449945765992723,-0.09375121611160142,-0.1661424458,-0.29480634322
alpha_8,4.269392613477257,0.8216481246864059,4.23674680810227,1.4893091934030636,7.4020761280154925,1.1089627433863936,0.73003582027,0.97662800673
beta_0_1,-0.5398536898587832,0.30179002462360965,-0.5395495477984358,-1.8990572573592883,0.5567753398154146,-0.1349634224646958,-0.1634598692,-0.022688858033
beta_0_2,1.3660823172005192,0.24675861156291815,1.3664854664320454,0.4672794027420241,2.390923368555064,0.3415205793001298,0.31863101547,0.33176923874
beta_0_3,-0.2944805759571926,0.30904668874738456,-0.2937022907319652,-1.4357660467930684,0.9318954500074363,-0.07362014398929816,-0.039386261612,-0.18080728844
beta_0_4,-2.008510989799485,0.48980717592054795,-1.9897182962024877,-4.102101497331716,-0.5968320275198034,-0.5021277474498712,-0.38878314818,-0.470591826
beta_0_5,3.34667401779789,0.760004123217231,3.3013180217310207,0.9718345057057343,7.260068610029381,0.8366685044494725,0.53982405015,0.51434620393
beta_0_6,0.507188408797521,0.5650211892697816,0.4819449081339218,-1.324876049774551,2.8712328039659365,0.12679710219938026,0.017672834927,-0.13936264365
beta_0_7,0.6743350810623884,0.3295969634976068,0.6758285596435255,-0.45461491734924003,1.8207417386218328,0.1685837702655971,0.14892462472,0.32302300297
beta_0_8,-1.3013789036532506,0.36208079801828746,-1.2998159226574186,-2.8037855788749106,0.10361687250781237,-0.32534472591331265,-0.25379728181,-0.48694395707
beta_1_2,-2.1697324769879383,0.366680265172359,-2.160180852172859,-3.6977085783332053,-0.9345125648161611,-0.5424331192469846,-0.47554354114,-0.50050488221
beta_1_3,-1.2835059648154201,0.4269679039991631,-1.2834407412700752,-3.03123242999943,0.44894057196555637,-0.32087649120385503,-0.24715368308,-0.22570536993
beta_1_4,-1.1525879574561733,0.4352475689368788,-1.1506376338818045,-2.7912403900034968,0.33733776859656756,-0.2881469893640433,-0.28009976393,-0.10394579862
beta_1_5,-2.3381621458538437,0.6113011372521349,-2.3293464444043863,-5.135422891727013,0.17804027422715935,-0.5845405364634609,-0.47876769909,-0.54171714229
beta_1_6,0.9599355025184416,0.5483984314419644,0.9574467103036443,-1.2084272829126228,2.965311401605474,0.2399838756296104,0.26077360243,0.29928190616
beta_1_7,0.22182104984401224,0.39923859380402155,0.22039672684173647,-1.6439447306590433,1.8557296606568983,0.05545526246100306,0.030099520983,-0.082065332036
beta_1_8,-1.568852676550464,0.4718919613460822,-1.5637078679768812,-3.513734531919253,0.12855090643749328,-0.392213169137616,-0.34618696516,-0.19204983483
beta_2_3,-0.034161222227294334,0.32013960714011463,-0.034214388115581265,-1.4958466768425114,1.0922904322650657,-0.008540305556823584,-0.018907811397,0.024204735738
beta_2_4,0.959656068351559,0.4093433071724107,0.9585541697091051,-0.5390208893595186,2.485402723751972,0.23991401708788976,0.18171318153,0.4222803727
beta_2_5,-1.4412332305409419,0.7933111363634467,-1.3755216314351695,-4.5200067643885475,0.8028184100285506,-0.36030830763523547,-0.23184679277,-0.017915281543
beta_2_6,1.5874077849851123,0.5252272727795396,1.5686357535515318,-0.20634615977429777,4.221145004212426,0.39685194624627806,0.33284829972,0.43697063999
beta_2_7,0.8459641833079855,0.34141113944418444,0.8455188765009705,-0.3861039055228914,2.2896007286523807,0.21149104582699638,0.18536732007,0.16152624666
beta_2_8,0.4579961684108835,0.36178003739186104,0.4618595938105067,-0.9795718109484431,1.891823014467052,0.11449904210272087,0.12619953485,0.14918071415
beta_3_4,-0.3059519573671292,0.4831839564717598,-0.3120287577913076,-1.9012174413457996,1.4695054223551205,-0.0764879893417823,-0.061536754713,0.10150257987
beta_3_5,2.0087500281428583,0.8006270405528425,1.984198508659716,-1.021346285306088,5.929491615243034,0.5021875070357146,0.28923993638,0.41096035157
beta_3_6,1.0757536862491421,0.5732335997142999,1.062619502686343,-1.0742610775789456,3.4344943348624386,0.26893842156228553,0.23380984298,0.33848132745
beta_3_7,-1.900056209914273,0.42511234370169165,-1.9003738206835048,-3.5368219088246753,-0.1541316531931336,-0.47501405247856826,-0.35259088102,-0.34504087453
beta_3_8,-3.940072858066951,0.3648787719394976,-3.9343675950340247,-5.315033106350045,-2.578117551836794,-0.9850182145167378,-0.85607537677,-0.91459992212
beta_4_5,2.2835230605584615,0.69785803416606,2.27145378529735,-0.1479587612587575,5.457095376988926,0.5708807651396154,0.44410353185,0.30352185778
beta_4_6,-1.139352716647829,0.5347604394038247,-1.1408739115978062,-3.117649386108856,1.045310008436229,-0.28483817916195725,-0.30243447012,-0.49369185865
beta_4_7,2.476549121089525,0.4083435881725174,2.468075057432969,1.1436412184480622,4.097497953781962,0.6191372802723812,0.55429332033,0.6787116906
beta_4_8,-0.1914328724447879,0.7000651791164351,-0.20449259363024735,-2.742949831149346,2.4225186417287983,-0.047858218111196976,-0.066626305761,0.021948799251
beta_5_6,-4.777456397253134,0.6683134725095542,-4.7322190762027585,-7.726208358259746,-2.639815116342433,-1.1943640993132836,-0.95735535793,-1.1302101991
beta_5_7,2.030604169535849,0.6781705959487685,2.00835228031642,-0.26991568973533736,4.731983061746459,0.5076510423839623,0.39186677575,0.44920821056
beta_5_8,3.035216623898369,1.136644989222705,2.947611350900107,-0.4794720658544427,8.210124954700083,0.7588041559745923,0.31947214296,0.39583208304
beta_6_7,0.01462443789143488,0.5174432959701379,0.003695002436167029,-1.9476640911692178,2.2388269818434963,0.00365610947285872,-0.043619117742,0.24663859938
beta_6_8,-1.2514365068208937,0.801492776337464,-1.2291585382068249,-4.533745975843555,1.4811418424894407,-0.3128591267052234,-0.28160676329,-0.39830938772
beta_7_8,0.6570267718181543,0.5376625226908763,0.6408573169207672,-1.179685437988172,2.5302231132873625,0.16425669295453857,0.15429314418,0.31379639454
