param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-0.11389459540398567,0.33011557099161176,-0.11560821462057912,-1.3108989936933024,1.0369348955341815,0.3415658911756657,0.2966724079,0.2782499319
alpha_1,-0.6964360847181666,0.3394331231133975,-0.7033393206090361,-1.9321784256744987,0.5987310358099385,-0.42444395961728065,-0.35388709393,-0.39955639168
alpha_2,-1.7668966295893174,0.35831342268382327,-1.7611868930159882,-3.1254186309516476,-0.6166322381128246,0.32203737924707865,0.26217069927,0.26532885999
alpha_3,1.994261891861546,0.2998391908428241,1.9898775778150324,0.8519962458113527,3.0240182763270775,0.01232273128764727,0.038307809672,0.066222004749
alpha_4,-1.7627441969938074,0.3774585357236851,-1.761644773553836,-3.0253640846458407,-0.49329302956876736,-0.08264022870714605,-0.081360353678,-0.047452520177
alpha_5,0.9767315344415491,0.30568436381433767,0.9741268603104555,-0.01547750020002911,2.0859895972479454,-0.24442764978779036,-0.21499157141,-0.22640697622
alpha_6,0.94611739723663,0.30694881608568875,0.9416972189042615,-0.27072505907943545,2.159381952799467,-0.34400270940571015,-0.30940511367,-0.36155784477
beta_0_1,0.19471610752904592,0.2656852481791163,0.19842101824440356,-0.7767710199632117,1.3420852933110143,0.04867902688226148,0.046502413571,0.10567586541
beta_0_2,0.8449180402787494,0.25043741701742556,0.8418365915005582,-0.04863866767790195,1.765475278930086,0.21122951006968735,0.20844180288,0.16299603513
beta_0_3,-0.06275122363753874,0.26334417131487536,-0.06481363907840565,-1.276433728686119,1.1400921693872221,-0.015687805909384685,-0.018708725957,0.025861758276
beta_0_4,1.933568730318683,0.2620672025993851,1.928524153800543,0.9972073913114641,3.216428791912616,0.48339218257967076,0.44097550885,0.43091538461
beta_0_5,-1.1928151177265849,0.26374389046316493,-1.190478310006105,-2.243916347633296,-0.18730514367318546,-0.2982037794316462,-0.2689238355,-0.24207228443
beta_0_6,-0.12358378125172048,0.2628268693247787,-0.12323639062574093,-1.1401625979291456,0.8042783883672349,-0.03089594531293012,-0.046879072842,-0.027316626925
beta_1_2,1.661379138096193,0.25489903937548924,1.6582545342420132,0.620882173357969,2.598427974360664,0.41534478452404827,0.389444515,0.41823269149
beta_1_3,-0.934950369509518,0.25103718953635845,-0.9328086906830061,-1.9507054943640147,-0.06067201009105655,-0.2337375923773795,-0.22424018668,-0.18087936537
beta_1_4,0.6695198093583594,0.25843330632533046,0.6710082002718983,-0.1742431579751091,1.5409289628839766,0.16737995233958985,0.16726336124,0.079046721256
beta_1_5,-1.7563554624665312,0.2532833481700383,-1.7541442682357573,-2.736074077133287,-0.8068164303674332,-0.4390888656166328,-0.40992721473,-0.2957968808
beta_1_6,-0.13921289204033852,0.25767700767709323,-0.13931944118292466,-0.9915907929237197,0.7918881262526695,-0.03480322301008463,-0.025272354149,-0.045846035617
beta_2_3,0.6260887635210285,0.25458873021694717,0.6257510421304813,-0.3312595891502856,1.6857941697921826,0.15652219088025712,0.14736546931,0.22005432763
beta_2_4,1.2411645165209517,0.251191390224496,1.2382280970399584,0.22550082854319112,2.2252629074651966,0.31029112913023793,0.29968453201,0.31980939708
beta_2_5,0.041915523397790526,0.2552993703570512,0.0421618927968706,-0.9368888921578694,1.000827672553388,0.010478880849447631,-0.00028407038969,-0.037075973352
beta_2_6,0.4064767943522367,0.2570864136308566,0.4044878524892215,-0.6561095293968973,1.3668112788491158,0.10161919858805918,0.074454274943,0.10740208268
beta_3_4,-0.5101323243546604,0.2681833103598085,-0.5067693346614167,-1.5630706158469785,0.4805593457841882,-0.1275330810886651,-0.1056173699,-0.16676416046
beta_3_5,-1.1786463143575316,0.2440859161982986,-1.1765126676981443,-2.101511964254121,-0.30878388276539376,-0.2946615785893829,-0.28469135923,-0.21353345779
beta_3_6,-1.8788413902342826,0.2414653107362382,-1.877063435477551,-2.8835558846098492,-0.9632617340578683,-0.46971034755857066,-0.44065206573,-0.40851879941
beta_4_5,1.274309406678145,0.28169718778824254,1.2706599834750154,0.3110458691040974,2.3159853876598766,0.31857735166953627,0.29119351702,0.21365163619
beta_4_6,-1.4135026593624485,0.2641826159337571,-1.413811860931846,-2.429114689081554,-0.41594247399109197,-0.3533756648406121,-0.31366273589,-0.3252979439
beta_5_6,-0.1195817035595474,0.25784066633948505,-0.11707116978402998,-1.0187875091938208,0.9272410588551564,-0.02989542588988685,-0.027656379024,-0.0035693251579
