param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,2.19198987360105,1.08421924960444,2.106758445122387,-1.0268229745349426,7.340378832635225,-0.5142576993498034,-0.20140022173,-0.13148058875
alpha_1,-6.475629089197626,2.378363814252905,-6.301317593801238,-17.105237016588212,-0.043229368090880946,-3.5985140503957918,-1.3339467009,-2.7046386302
alpha_2,5.96410448674394,1.0082164212370732,5.854771444848652,3.4155284560349295,10.658690964644414,2.4714799161923375,0.84334301952,1.6564731585
alpha_3,-1.8414165060361596,1.7004484289656647,-1.770165404823478,-7.906976534224493,3.854171877717882,-1.2379116358476336,-0.43939306122,-0.33880702621
alpha_4,-4.138495559057695,2.293977103938862,-3.93733328011066,-14.262002916355229,2.2653830091329867,-1.4873117740152475,-0.49545930853,-0.96890819516
beta_0_1,2.1027347386083006,1.6549311515920526,2.1444296393722517,-5.772786249926544,9.244984335566642,0.5256836846520752,0.61860774044,0.88829609321
beta_0_2,-4.753946780128234,1.098297353886979,-4.669539253278,-9.881703186626217,-1.5537560363118923,-1.1884866950320585,-1.0833120482,-1.3575560785
beta_0_3,-0.8867699670471352,1.6963989621593583,-0.8065581309338326,-9.114872505754988,4.472265988399101,-0.2216924917617838,-0.038859525877,-0.29808614818
beta_0_4,-2.9030285360342454,1.2601109319583401,-2.7260159660337484,-10.830435510669133,0.2842791374124074,-0.7257571340085613,-0.53464386312,-0.76040318591
beta_1_2,1.828594839187223,3.177519734099535,1.35487269896023,-6.429234007437012,16.931793315735444,0.4571487097968058,-0.62520771319,0.25062811996
beta_1_3,-1.7969577704184085,3.9309130986978507,-1.4590095179883638,-17.911534753207945,9.077931429299818,-0.44923944260460213,0.47312168437,0.38721802343
beta_1_4,-3.5771698305650306,3.26008749837038,-3.111398202110056,-19.929675828696364,5.06068414013279,-0.8942924576412576,-0.17752184583,-0.1602596593
beta_2_3,-3.254982775141934,2.047895999812975,-3.294645763682464,-9.623338208202235,5.975775759958539,-0.8137456937854834,-0.75231899421,-1.0246748072
beta_2_4,4.138045407364414,2.8541083700900662,3.7583964096080504,-2.9186682130385444,18.114223521431466,1.0345113518411035,0.46691741746,0.63624832725
beta_3_4,4.669896981289262,0.9599447145651874,4.568021247038277,2.203729091369941,11.009927563924201,1.1674742453223155,1.0850786942,0.96838106579
