param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-4.769642760771789,2.177861752009663,-4.755650316367591,-12.799512359082527,2.972635254432392,-1.985221371841556,-0.67841197311,-0.94194129823
alpha_1,2.385676287024038,0.8586820508714816,2.372502693249951,-0.24034357675826093,4.994159364573283,-2.65386970719205,0.034940006754,-0.010291902434
alpha_10,4.180395923798076,1.454543155199547,4.151519914380318,-1.4810279149206929,9.413747977155817,-2.8442110071042195,0.34784067981,0.27977122488
alpha_2,10.136314686301002,1.6893649511677271,10.025633700429413,5.094075789901855,17.845689797252557,5.764905386695034,-0.60966779513,-0.57826677877
alpha_3,-1.971241812318142,1.4038127283883988,-1.970103373504896,-7.958992968485063,3.6934777626364346,-3.294932079210671,0.0034507643461,0.036804816653
alpha_4,5.01258820326327,1.0057119182539067,4.974778399324204,1.4508217577149691,9.404664620283095,3.020127107118961,-0.59247072417,-0.64937098831
alpha_5,-2.507545142936206,1.0128287401033738,-2.5303972026899055,-5.887437102439451,1.0772794541865875,-2.178114642044716,0.5715449558,0.74775704368
alpha_6,3.355906743518126,0.8129918205762038,3.347479401565707,0.9177346594747617,6.2454866682527514,0.8543281706617973,-0.14991796611,-0.10196866647
alpha_7,1.1718639207288704,2.119163995938465,1.220458480423916,-6.456126136594651,9.383383967405983,-1.949005853993579,0.19843614003,0.2632097975
alpha_8,5.384036285089164,1.4770718497944535,5.326099314604462,0.8478607265335498,12.614565847665395,0.48846859302556345,0.30029241694,0.47718074822
alpha_9,5.009396902217941,1.1548417122639132,4.969264738974853,1.1951960101510073,9.593119334806616,0.39950869124111277,-0.076179673132,-0.093818192428
beta_0_1,2.5772037949951976,0.5995027893278305,2.549433902668076,0.4064720969169457,4.916816332521839,0.6443009487487994,0.46692709386,0.53029046373
beta_0_10,-2.916589692850757,0.5443086334771211,-2.9157009589594898,-5.057522824001859,-0.6639850417550491,-0.7291474232126892,-0.21249987624,-0.078416460176
beta_0_2,-1.1351221123311395,1.7979482877696613,-1.0401793000145614,-8.86755403133305,5.82230135832781,-0.28378052808278487,0.39220288049,0.14805138479
beta_0_3,1.8517137814021691,0.8934499475540555,1.819339865520701,-1.2770510516097107,5.192481271716264,0.4629284453505423,0.19755736131,0.17353644264
beta_0_4,1.1788075577240253,0.704299993526195,1.1733486936538835,-1.0722207657359686,4.046252496141498,0.29470188943100634,-0.34493071516,-0.34422972796
beta_0_5,-2.2146384456350834,0.8174783147094449,-2.1633905677713856,-5.539931143858027,0.2840796494060485,-0.5536596114087708,0.10201660918,0.24193593026
beta_0_6,0.8140336836204239,0.5546099636597053,0.8298472006591486,-1.341244108482111,2.934086312823628,0.20350842090510599,1.2123538754,1.2201591121
beta_0_7,7.640388942231847,1.7430715193122337,7.440569462840432,3.1287999498463224,16.109736968488043,1.9100972355579617,-0.49266214821,-0.3542732532
beta_0_8,-4.457379771490996,2.4751549892242535,-4.320564780959723,-14.683305147352138,2.3642276960292503,-1.114344942872749,0.7596883046,0.92073887643
beta_0_9,3.764151643132339,0.6268903186393536,3.7373648674190463,1.7371753469477709,6.26850798918511,0.9410379107830847,-0.69252204207,-0.75274164475
beta_1_10,2.2729495591980053,0.5146926107628736,2.2608003143692708,0.6070629858921075,4.4096880660931035,0.5682373897995013,-0.20320095204,-0.41738469024
beta_1_2,-1.3973471048873678,0.49213490598000675,-1.4025491634728615,-3.159669337583362,0.536479481602017,-0.34933677622184195,0.056542344295,-0.15572632408
