param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,1.5118970802292524,0.503862937361609,1.5040336810992596,-0.21700416233262654,3.319324230730234,0.041045212426342625,0.0013979675833,0.12496275275
alpha_1,0.1483357399176289,0.6297032924683912,0.14575855748657834,-2.2403666908359803,2.3570026991007205,-0.04231747807865478,-0.11135727803,-0.10284044283
alpha_2,-0.7491880835522703,0.5614358534416749,-0.754726133761946,-2.5928871685103845,1.1274604533436698,-0.604901502425083,-0.51661803814,-0.5518988396
alpha_3,0.3823529362693447,0.6006629112067376,0.36970478060188566,-1.5502266746340378,2.209311510716986,-0.03421851954154212,-0.06406992046,-0.098744736679
alpha_4,2.3547598165515877,0.47257863718145976,2.351947465099692,0.7714987848615709,4.065120049385008,0.17126000784302287,0.15550075722,0.20996221709
alpha_5,2.7261031780260017,0.6044622884333462,2.716059883673533,0.9083777161090005,5.259611730676831,0.11959577834085722,0.05600413134,0.14954407834
alpha_6,-0.06833835595347573,0.5633594928255871,-0.05057107475604124,-1.874676500430624,2.033867755772359,-0.1286351088641124,-0.05502181984,0.029364496604
alpha_7,-0.31619821357827166,0.5454606754319925,-0.32584599252130514,-2.3030035059657994,2.192995234463977,-0.2771956978615542,-0.23025032085,-0.15011467858
alpha_8,3.0118826407735972,0.5106317674306635,3.006954569555676,1.4901424215235726,5.103160065804445,-0.01178957011577264,0.032822901778,0.058807201338
beta_0_1,1.2566347309845498,0.38113886808088937,1.2543126163203957,-0.1687815452116568,2.929950598444898,0.31415868274613745,0.2653296028,0.28644516746
beta_0_2,-0.7931918966133507,0.30911815475850546,-0.790299097398526,-1.99090928588994,0.25671206436342797,-0.19829797415333766,-0.15839399001,-0.15275449398
beta_0_3,-2.7027581056806618,0.2778402832217645,-2.698563202693542,-3.914928260890743,-1.780576640149778,-0.6756895264201654,-0.60153510082,-0.5468213858
beta_0_4,-0.8329688965766744,0.27152230554688755,-0.832717380025717,-1.8373399901262335,0.14296215456537342,-0.2082422241441686,-0.17961861166,-0.24644879669
beta_0_5,-0.42362602450799,0.37604752637577105,-0.4262914853941696,-1.6671325834844883,1.0337128223136252,-0.1059065061269975,-0.12286509069,-0.11091515855
beta_0_6,0.204837875121739,0.3419383690750611,0.20183810706293237,-1.1329259866643338,1.5149618776703555,0.05120946878043475,0.021309735347,0.037065107095
beta_0_7,0.4646440075594637,0.31069569843372824,0.4640452245189931,-0.6345001390670768,1.5972708332947672,0.11616100188986593,0.071927322761,-0.057716350929
beta_0_8,-0.03318500104021033,0.2714783259881396,-0.035484123505451916,-0.9803548076708556,0.9569517943323623,-0.008296250260052582,0.0068925940218,0.00883463916
beta_1_2,1.49087447794704,0.4107187591520726,1.486704051322346,0.126676934274622,2.9466631459155566,0.37271861948676,0.29644945854,0.34792256074
beta_1_3,-0.4996731569162444,0.46807064524141956,-0.5037297659061426,-2.2896523978674477,1.208390561726277,-0.1249182892290611,-0.15262910056,-0.083656217637
beta_1_4,0.05226929919655359,0.3508418923083741,0.05902697535816558,-1.2600641589233967,1.249229392135313,0.013067324799138398,0.03147645886,0.09510262196
beta_1_5,-3.249926037535609,0.36575620502706424,-3.235052010841672,-4.6272039182327065,-1.9421794810006605,-0.8124815093839023,-0.696879119,-0.72887145299
beta_1_6,1.5704100362692888,0.3894480758887496,1.5636240087072273,0.11626163916015354,2.9000364915134895,0.3926025090673222,0.37812588381,0.39656470253
beta_1_7,-1.0303902000942282,0.3696094380633617,-1.0231034906328005,-2.5711347337560513,0.2817304782506942,-0.25759755002355705,-0.23359847876,-0.24021389928
beta_1_8,-0.05614054200122752,0.38749395058318503,-0.05700976568059325,-1.3348295303626392,1.2783912926481535,-0.01403513550030688,-0.02289679957,0.030461883008
beta_2_3,-1.1719778418651527,0.361608244613612,-1.1667243000128424,-2.502912312327158,0.11185221337686589,-0.2929944604662882,-0.23066166947,-0.24299900403
beta_2_4,0.10604962345697799,0.27331360880696587,0.106221960454905,-0.947377558818854,1.1747239598061099,0.026512405864244498,0.01505603503,0.022036832839
beta_2_5,0.888303265797798,0.4229218997942831,0.8802432595348022,-0.5186363137321692,2.743724014925972,0.2220758164494495,0.12263852628,0.22180602909
beta_2_6,0.6453081955780622,0.3094360092578484,0.642423335981043,-0.5244877031076429,1.8117840055119956,0.16132704889451555,0.14215940091,0.12963099291
beta_2_7,-0.6407603607283455,0.32466954047638025,-0.6395680772851303,-1.794221706478523,0.546682529877317,-0.16019009018208638,-0.13647773796,-0.10341694612
beta_2_8,-1.4458353061688207,0.2661874222518483,-1.440680258436061,-2.4373067394213637,-0.39679469817383045,-0.3614588265422052,-0.32834509753,-0.2891661231
beta_3_4,-0.6824651165133406,0.2949713124967481,-0.6811740289488697,-1.8191694199909272,0.40600515451896557,-0.17061627912833516,-0.1530752793,-0.19667385154
beta_3_5,1.0497928356506556,0.4279526463225621,1.055415655150334,-0.5052631670840714,2.792806637450973,0.2624482089126639,0.21870828984,0.19367185401
beta_3_6,2.1812865416301763,0.4945848022051387,2.176067774675322,0.18556542150796748,4.0810269445843534,0.5453216354075441,0.4282917888,0.34568159476
beta_3_7,2.00955485653971,0.3274598754910065,2.0045338636447507,0.808363230169063,3.153821966709043,0.5023887141349275,0.43129544022,0.34932415301
beta_3_8,-1.0853399635499998,0.3141547778178331,-1.0779881213518672,-2.2488379300757804,-0.03259283850572842,-0.27133499088749996,-0.24077308997,-0.17529719225
beta_4_5,-1.4439276684255753,0.3264018396615444,-1.4382486255235438,-2.777707112430466,-0.25578140475830147,-0.3609819171063938,-0.3220471306,-0.29504370688
beta_4_6,0.08213585020543764,0.27459369451827903,0.07997661830379395,-0.8693257136534938,0.9813409791304458,0.02053396255135941,0.0098967660106,-0.0049369782619
beta_4_7,-0.31736900729049206,0.2605309680697591,-0.31694438078382003,-1.4367444572377406,0.6693756578625032,-0.07934225182262301,-0.092868911781,-0.12387817007
