param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-0.6967175539138825,0.5720535646790951,-0.6747919208218527,-2.638426431334541,1.244045933796468,0.6041484060935178,-0.050109073471,-0.1339951637
alpha_1,0.655174959378065,0.5507219299907034,0.6456386157537343,-1.0690844169707603,2.58771707639851,1.2572190314128922,0.2725998341,0.33613979908
alpha_10,0.15995720350610734,0.7309679968181126,0.14362848162741085,-2.3335366790668832,3.0744121585468913,0.6297041737071949,-0.21545375904,-0.087428498628
alpha_2,-1.4374787098556303,0.5974082281365105,-1.4205918750444613,-3.3712307370965444,1.039535293480648,-0.6757478334070675,0.29136957402,0.1720898244
alpha_3,0.5877649608247586,0.622263777513065,0.5679204197087292,-1.7116714148326093,2.4947696342708325,-0.02114752761181471,-0.15853084577,-0.27397302383
alpha_4,0.05576786927117247,0.6629357604566624,0.05302865569472757,-2.2970463542437773,2.178261344193093,-1.1098538943277187,0.067405039125,0.040254122972
alpha_5,2.126490683857542,0.5709394570244203,2.120154829689315,0.2504496204694514,4.5892949741596585,1.0312263781113453,0.084378172295,0.29121391966
alpha_6,0.38155739502693964,0.6361285802119135,0.38552852936334364,-1.8964075234015665,2.5729895893140537,0.23397353245878902,-0.020543462829,-0.10575259789
alpha_7,0.12450383738312246,0.6368590475192104,0.14200149191102512,-2.531088400341277,2.5077940378085537,-1.1678494656507117,-0.071985553023,-0.20343484566
alpha_8,2.019697557227799,0.5504824397193689,2.0208932504160724,-0.107433235747265,4.032667365630886,0.044316324709655186,-0.24994493699,-0.354403877
alpha_9,1.028578003652183,0.6122013054476043,1.0318192163565842,-1.3236502746439356,3.3475903155688296,1.4713315814275179,0.78294174431,0.71081865294
beta_0_1,-0.005549892543752254,0.26356549866955675,-0.009879018604474646,-0.9471388102982929,0.9612461738605504,-0.0013874731359380635,0.00033707162174,-0.063716866367
beta_0_10,1.197811699565298,0.4832096244528384,1.1907250956229678,-0.5259471572248078,3.4403988297105377,0.2994529248913245,0.33705999909,0.42286089866
beta_0_2,1.4129386364088554,0.26064367183497483,1.409897600087319,0.5376744513852006,2.4695282874550144,0.35323465910221385,-0.0033518817487,0.011782253049
beta_0_3,0.030803286977284274,0.3271469903430058,0.03641487976555481,-1.198955631346946,1.2084864499827148,0.007700821744321068,-0.42609294332,-0.43356401434
beta_0_4,-1.7998930443920742,0.3105388050006528,-1.7990866664511538,-2.8663311902692787,-0.6232519378597146,-0.44997326109801855,-0.080324094609,-0.060396493762
beta_0_5,-0.3125185764226267,0.2543113501639351,-0.3103470530967677,-1.310931117772547,0.6780158606838289,-0.07812964410565668,0.013380834319,0.056575807463
beta_0_6,0.0010731708161928473,0.32310450324274914,0.00038398427560453786,-1.3355843534679246,1.1228101114179294,0.0002682927040482118,-0.23594896782,-0.28639439517
beta_0_7,-1.0110669547131226,0.32655588879652825,-1.008458189985564,-2.2954419042481597,0.19065132389203773,-0.25276673867828064,-0.03120072222,-0.013971192763
beta_0_8,-0.12333528560611404,0.25904144827174613,-0.12292476242748995,-1.1623695059773076,0.9353774824150044,-0.03083382140152851,0.42500401191,0.42964374724
beta_0_9,1.7894070732714873,0.3245068241683543,1.7851880962488487,0.6552259528059206,3.0485401666192606,0.4473517683178718,0.24494287117,0.23528430051
beta_1_10,-0.010710150793263122,0.4508647124967508,-0.007793644331191171,-1.9940953406640387,1.9444698555333422,-0.0026775376983157804,0.009642913849,0.06629097922
beta_1_2,0.030796888460171222,0.2757215253642566,0.027469740540117176,-0.9476936382616544,1.1762833300008289,0.0076992221150428055,0.28901251411,0.3039047284
beta_1_3,1.202681196489972,0.32008008146446015,1.2023604148478442,0.10731609648215726,2.4456077192862193,0.300670299122493,0.31898894643,0.41675416188
beta_1_4,1.2777125133507927,0.32442782280850396,1.2741965172672,0.11021962253569717,2.5963493159972493,0.3194281283376982,-0.05158298754,-0.20113977188
beta_1_5,-0.26389378979382727,0.2642061246266617,-0.26411983105573944,-1.347158717126687,0.7651856855836606,-0.06597344744845682,-0.097510879069,-0.15166516635
