param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,0.742039210428737,0.6313781650036191,0.7284027886104041,-1.1906081766821695,3.732947343564951,-0.8627330955908378,-0.20140022173,-0.13148058875
alpha_1,-3.2644641296709294,0.9619175804290508,-3.2616447849634014,-6.881168829059361,-0.3976575074051259,-1.9321048356747887,-1.3339467009,-2.7046386302
alpha_2,4.513207051471457,0.4873529577679058,4.50474689014175,3.1228703560503677,6.388008190884721,1.1803488235303128,0.84334301952,1.6564731585
alpha_3,-2.1031398117562863,0.8552584500047911,-2.123702526120615,-5.678092557875732,0.718024074848237,-0.7431630692904545,-0.43939306122,-0.33880702621
alpha_4,-1.442845425764072,0.874745605857882,-1.430812614720041,-4.922619744272627,1.2815879468264102,-0.32148968007355905,-0.49545930853,-0.96890819516
beta_0_1,0.7807574634264963,1.1968866978550574,0.7946071724417677,-3.9772253573829413,5.182048542642425,0.19518936585662408,0.61860774044,0.88829609321
beta_0_2,-3.1711721850906454,0.667934163721111,-3.171922768764703,-6.216098645188038,-0.4370315910550892,-0.7927930462726613,-1.0833120482,-1.3575560785
beta_0_3,-0.3777530284193532,0.9906676937017097,-0.3254356746139832,-4.89554545659146,2.8122396057224175,-0.0944382571048383,-0.038859525877,-0.29808614818
beta_0_4,-2.166843053137322,0.749933308319363,-2.1098448298884076,-5.147731248674548,0.09230431915145003,-0.5417107632843305,-0.53464386312,-0.76040318591
beta_1_2,-0.7504727105823432,1.6536034411431673,-0.9176489380211785,-5.255035005287378,5.664806843712033,-0.1876181776455858,-0.62520771319,0.25062811996
beta_1_3,-0.3044310381130159,1.3768796154854441,-0.2967629673662512,-5.919508022463154,4.789838010908004,-0.07610775952825398,0.47312168437,0.38721802343
beta_1_4,-0.9253447980884337,1.222156732496785,-0.8946047913287505,-5.642784458909631,3.3251356446308975,-0.23133619952210843,-0.17752184583,-0.1602596593
beta_2_3,-1.579741241362607,1.3128038727357763,-1.698446647881477,-5.510487069103533,4.151466945533196,-0.39493531034065177,-0.75231899421,-1.0246748072
beta_2_4,1.1963673282139329,1.1157831879242062,1.132334921351156,-2.1506951222830173,7.365900127516379,0.2990918320534832,0.46691741746,0.63624832725
beta_3_4,3.4955526542457305,0.5492122458411426,3.4677233320097116,1.5072888180899944,6.027176611559596,0.8738881635614326,1.0850786942,0.96838106579
