param,mean,std,median,min,max,transform,MPF,Actual
alpha_0,-0.8967803015671584,0.6219235947287238,-0.8939069401249213,-3.2353779392251805,1.2246954065917228,0.609358215085892,-0.050109073471,-0.1339951637
alpha_1,0.7123292054289325,0.5969848732117594,0.7058437384146623,-1.1911310036087213,3.165808437262088,1.3730135827469876,0.2725998341,0.33613979908
alpha_10,-0.041184934601337854,0.8548320695290516,-0.037319310046562484,-2.9896117117537004,3.031344688490187,0.5746024110108289,-0.21545375904,-0.087428498628
alpha_2,-1.6791308637444184,0.6575026401415642,-1.661598042214528,-4.589225461714421,0.49322264286267753,-0.8399453414226382,0.29136957402,0.1720898244
alpha_3,0.6903910944773186,0.6614695081319044,0.7025624816274166,-1.6856980297703703,3.30083890072577,0.07645130380176923,-0.15853084577,-0.27397302383
alpha_4,-0.06843033832581866,0.7334288885759023,-0.07439629604522137,-2.6819665851914083,2.5862654473819413,-1.2857123622031352,0.067405039125,0.040254122972
alpha_5,2.4695551988913618,0.6049038983211488,2.4596838442742635,-0.2624346843503724,4.465586054663318,1.1921820341771086,0.084378172295,0.29121391966
alpha_6,0.40507781327762227,0.7209972940478236,0.40239865564653454,-2.237289391672343,2.738952531532023,0.2651865755408562,-0.020543462829,-0.10575259789
alpha_7,0.12417719846960526,0.7270468248621735,0.12641063249693085,-2.6007152817949675,3.27101867298657,-1.2991568180024344,-0.071985553023,-0.20343484566
alpha_8,2.365574843681053,0.6014578840307592,2.357257223836937,0.22531683598794092,4.574649962849157,0.06805861248983414,-0.24994493699,-0.354403877
alpha_9,1.3953401283554794,0.7097353215509067,1.3754099752513687,-0.92571916589818,4.224333959905032,1.7596817372666727,0.78294174431,0.71081865294
beta_0_1,0.0051841072330205545,0.2687870603077131,0.008035689687169048,-0.9650118388729552,1.1404149952767686,0.0012960268082551386,0.00033707162174,-0.063716866367
beta_0_10,1.4723378955522215,0.5321375595347541,1.4555478745336554,-0.6139769738350953,3.607865863888915,0.3680844738880554,0.33705999909,0.42286089866
beta_0_2,1.4815595134538257,0.2704269082938504,1.4780174826623806,0.4760230418100345,2.5250990772133464,0.37038987836345644,-0.0033518817487,0.011782253049
beta_0_3,0.04298370682844145,0.33956476635739646,0.041657872383362556,-1.3129155913623392,1.3538501663359657,0.010745926707110363,-0.42609294332,-0.43356401434
beta_0_4,-1.9094810404227045,0.3327671714390754,-1.9047549924351332,-3.169444760765481,-0.7231510086527562,-0.4773702601056761,-0.080324094609,-0.060396493762
beta_0_5,-0.29617613901077233,0.2579911900877164,-0.29427172593315387,-1.2285223058165344,0.8243301595703287,-0.07404403475269308,0.013380834319,0.056575807463
beta_0_6,-0.01829903564054342,0.3385909050659502,-0.01480247172562095,-1.4097599909788585,1.227583487051962,-0.004574758910135855,-0.23594896782,-0.28639439517
beta_0_7,-1.117904024828874,0.33929834772550915,-1.112547103580598,-2.5690882745464445,-0.012488390930553619,-0.2794760062072185,-0.03120072222,-0.013971192763
beta_0_8,-0.11287885414478407,0.27120726872590367,-0.111773768973323,-1.1195585849499745,0.8507151036384881,-0.02821971353619602,0.42500401191,0.42964374724
beta_0_9,1.9079585376545436,0.3427128252327496,1.898970665258621,0.7146747081261559,3.2560964725447574,0.4769896344136359,0.24494287117,0.23528430051
beta_1_10,-0.1006263419168882,0.48955758133734,-0.09096033594093691,-2.1634014371811334,2.009409556804544,-0.02515658547922205,0.009642913849,0.06629097922
beta_1_2,0.03993233843254822,0.2837268477863332,0.03496128178282539,-0.9297437870324162,1.1984718995952859,0.009983084608137054,0.28901251411,0.3039047284
beta_1_3,1.2421255705127725,0.3340920038200701,1.240250736327715,0.13138762698138912,2.5931553514620056,0.3105313926281931,0.31898894643,0.41675416188
beta_1_4,1.3194809121533264,0.3488904022944823,1.319346409006929,0.28302793893742106,2.6182197130436444,0.3298702280383316,-0.05158298754,-0.20113977188
