idx,num,logL
-1.00,96,-3284.5728569498515
-1.00,97,-3284.5728566437165
-1.00,98,-3284.5728568824525
-1.00,99,-3284.572856444316
-1.00,100,-3284.572856681558
-0.95,1,-3284.5734834461146
-0.95,2,-3284.573483288763
-0.95,3,-3284.5734834616396
-0.95,4,-3284.5734836429333
-0.95,5,-3284.5734847162057
-0.95,6,-3284.5734834596406
-0.95,7,-3284.5734831670534
-0.95,8,-3284.57348365941
-0.95,9,-3284.573483612929
-0.95,10,-3284.573483536883
-0.95,11,-3284.573483668008
-0.95,12,-3284.5734834517634
-0.95,13,-3284.5734837910736
-0.95,14,-3284.5734832582075
-0.95,15,-3284.5734831920677
-0.95,16,-3284.573483366141
-0.95,17,-3284.5734833734004
-0.95,18,-3284.5734834912982
-0.95,19,-3284.5734834861955
-0.95,20,-3284.573483614541
-0.95,21,-3284.5734834442133
-0.95,22,-3284.5734835476087
-0.95,23,-3284.573483349949
-0.95,24,-3284.5734834124805
-0.95,25,-3284.57348360655
-0.95,26,-3284.573483493289
-0.95,27,-3284.5734833295883
-0.95,28,-3284.5734833134275
-0.95,29,-3284.5734834185046
-0.95,30,-3284.5734836730526
-0.95,31,-3284.573483143665
-0.95,32,-3284.573483341397
-0.95,33,-3284.5734833151473
-0.95,34,-3284.573484668
-0.95,35,-3284.573483733363
-0.95,36,-3284.5734837277255
-0.95,37,-3284.5734834311997
-0.95,38,-3284.5734836423103
-0.95,39,-3284.573483363838
-0.95,40,-3284.573483347291
-0.95,41,-3284.5734835734766
-0.95,42,-3284.5734833830957
-0.95,43,-3284.5734836042684
-0.95,44,-3284.573483524563
-0.95,45,-3284.5734832632143
-0.95,46,-3284.5734835571766
-0.95,47,-3284.573483592003
-0.95,48,-3284.5734835058756
-0.95,49,-3284.5734836051824
-0.95,50,-3284.573483643522
-0.95,51,-3284.5734835730527
-0.95,52,-3284.5734833862925
-0.95,53,-3284.573483578548
-0.95,54,-3284.573483445707
-0.95,55,-3284.5734834157524
-0.95,56,-3284.573483574933
-0.95,57,-3284.5734835488784
-0.95,58,-3284.5734835526964
-0.95,59,-3284.5734835840676
-0.95,60,-3284.573483531833
-0.95,61,-3284.5734833948345
-0.95,62,-3284.573483384627
-0.95,63,-3284.573483546741
-0.95,64,-3284.5734836748034
-0.95,65,-3284.573483504865
-0.95,66,-3284.5734834222058
-0.95,67,-3284.5734836009915
-0.95,68,-3284.5734838230137
-0.95,69,-3284.5734834870464
-0.95,70,-3284.5734836003803
-0.95,71,-3284.5734836578013
-0.95,72,-3284.5734834479204
-0.95,73,-3284.573483447877
-0.95,74,-3284.5734835429284
-0.95,75,-3284.573483749461
-0.95,76,-3284.57348366978
-0.95,77,-3284.573483585677
-0.95,78,-3284.573483518733
-0.95,79,-3284.5734835745216
-0.95,80,-3284.5734835853377
-0.95,81,-3284.5734838275293
-0.95,82,-3284.5734834858945
-0.95,83,-3284.5734832672806
-0.95,84,-3284.5734836891434
-0.95,85,-3284.5734835312187
-0.95,86,-3284.573483415947
-0.95,87,-3284.5734835071016
-0.95,88,-3284.5734834094274
-0.95,89,-3284.573483658871
-0.95,90,-3284.573483841902
-0.95,91,-3284.573483458863
-0.95,92,-3284.5734835950143
-0.95,93,-3284.573483510162
-0.95,94,-3284.57348366564
-0.95,95,-3284.5734832966027
-0.95,96,-3284.573483471562
-0.95,97,-3284.573483665301
-0.95,98,-3284.573483201634
-0.95,99,-3284.5734835511075
-0.95,100,-3284.573483341772
-0.90,1,-3284.5751620970786
-0.90,2,-3284.575162003842
-0.90,3,-3284.575161965986
-0.90,4,-3284.575161869225
-0.90,5,-3284.5751622409534
-0.90,6,-3284.5751619643274
-0.90,7,-3284.575162207015
-0.90,8,-3284.5751621533727
-0.90,9,-3284.575161993278
-0.90,10,-3284.575162411012
-0.90,11,-3284.5751622085986
-0.90,12,-3284.575162226035
-0.90,13,-3284.5751621694317
-0.90,14,-3284.57516223505
-0.90,15,-3284.575162540962
-0.90,16,-3284.575162190543
-0.90,17,-3284.575162170407
-0.90,18,-3284.5751623015058
-0.90,19,-3284.575162259477
-0.90,20,-3284.575162213191
-0.90,21,-3284.5751621322534
-0.90,22,-3284.575162511318
-0.90,23,-3284.575161878548
-0.90,24,-3284.5751620570463
-0.90,25,-3284.575162840437
-0.90,26,-3284.575162396506
-0.90,27,-3284.5751621793547
-0.90,28,-3284.5751617776764
-0.90,29,-3284.575161982274
-0.90,30,-3284.575162466226
-0.90,31,-3284.5751619131147
-0.90,32,-3284.5751620172564
-0.90,33,-3284.575162089168
-0.90,34,-3284.5751621990116
-0.90,35,-3284.57516228606
-0.90,36,-3284.575162135926
-0.90,37,-3284.575162235756
-0.90,38,-3284.5751620602314
-0.90,39,-3284.575162125613
-0.90,40,-3284.575162079437
-0.90,41,-3284.5751620097026
-0.90,42,-3284.5751622245616
-0.90,43,-3284.575162229867
-0.90,44,-3284.575162206608
-0.90,45,-3284.575162270118
-0.90,46,-3284.5751622314574
-0.90,47,-3284.5751622095718
-0.90,48,-3284.5751624688273
-0.90,49,-3284.5751684970082
-0.90,50,-3284.575162314849
-0.90,51,-3284.575162017435
-0.90,52,-3284.5751620220512
-0.90,53,-3284.575162288213
-0.90,54,-3284.5751622181347
-0.90,55,-3284.5751622802673
-0.90,56,-3284.5751631912426
-0.90,57,-3284.5751622433854
-0.90,58,-3284.5751624746717
-0.90,59,-3284.575162325559
-0.90,60,-3284.5751622824328
-0.90,61,-3284.575162066814
-0.90,62,-3284.575162123225
-0.90,63,-3284.5751619945186
-0.90,64,-3284.5751622374173
-0.90,65,-3284.575162333792
-0.90,66,-3284.575162416615
-0.90,67,-3284.5751620902365
-0.90,68,-3284.575162377303
-0.90,69,-3284.5751620002097
-0.90,70,-3284.575161935243
-0.90,71,-3284.5751621838376
-0.90,72,-3284.575162232529
-0.90,73,-3284.5751621974055
-0.90,74,-3284.575162256968
-0.90,75,-3284.5751619211533
-0.90,76,-3284.5751621750715
-0.90,77,-3284.5751683189424
-0.90,78,-3284.575162187245
-0.90,79,-3284.5751619819885
-0.90,80,-3284.5751620740402
-0.90,81,-3284.5751619384555
-0.90,82,-3284.5751620300734
-0.90,83,-3284.575162334026
-0.90,84,-3284.5751622315674
-0.90,85,-3284.5751620603105
-0.90,86,-3284.575162323371
-0.90,87,-3284.575162260037
-0.90,88,-3284.5751623095916
-0.90,89,-3284.575162055669
-0.90,90,-3284.5751622149696
-0.90,91,-3284.575162241657
-0.90,92,-3284.5751620304827
-0.90,93,-3284.575162245519
-0.90,94,-3284.575162335146
-0.90,95,-3284.575162014231
-0.90,96,-3284.5751619635903
-0.90,97,-3284.5751621907903
-0.90,98,-3284.5751620989886
-0.90,99,-3284.5751619883267
-0.90,100,-3284.5751630191953
-0.85,1,-3284.578257736339
-0.85,2,-3284.578258135882
-0.85,3,-3284.5782579485053
-0.85,4,-3284.578257797887
-0.85,5,-3284.5782577973528
-0.85,6,-3284.578257759928
-0.85,7,-3284.57825773629
-0.85,8,-3284.578257866201
-0.85,9,-3284.5782580881164
-0.85,10,-3284.578257859553
-0.85,11,-3284.578257991684
-0.85,12,-3284.5782581683343
-0.85,13,-3284.5782580731357
-0.85,14,-3284.578257675671
-0.85,15,-3284.578258046564
-0.85,16,-3284.578257958221
-0.85,17,-3284.5782579664365
-0.85,18,-3284.578257774192
-0.85,19,-3284.5782579782754
-0.85,20,-3284.5782577266637
-0.85,21,-3284.5782580240757
-0.85,22,-3284.5782580510886
-0.85,23,-3284.578262669338
-0.85,24,-3284.578258056223
-0.85,25,-3284.578257703221
-0.85,26,-3284.5782579337015
-0.85,27,-3284.578258122266
-0.85,28,-3284.5782580164414
-0.85,29,-3284.578258048107
-0.85,30,-3284.578258036964
-0.85,31,-3284.5782578769013
-0.85,32,-3284.5782578902836
-0.85,33,-3284.5782579962897
-0.85,34,-3284.5782579444976
-0.85,35,-3284.578258198625
-0.85,36,-3284.57825769472
-0.85,37,-3284.5782584613926
-0.85,38,-3284.5782579912247
-0.85,39,-3284.578258054675
-0.85,40,-3284.5782580582763
-0.85,41,-3284.5782579320135
-0.85,42,-3284.578257731336
-0.85,43,-3284.578257845781
-0.85,44,-3284.5782577495893
-0.85,45,-3284.5782580503396
-0.85,46,-3284.578258227316
-0.85,47,-3284.5782576648076
-0.85,48,-3284.5782580372675
-0.85,49,-3284.578257778118
-0.85,50,-3284.57825810787
-0.85,51,-3284.578258114703
-0.85,52,-3284.57825789476
-0.85,53,-3284.5782575840963
-0.85,54,-3284.578257870824
-0.85,55,-3284.578257696189
-0.85,56,-3284.578258127375
-0.85,57,-3284.578257941851
-0.85,58,-3284.57825811049
-0.85,59,-3284.578257871764
-0.85,60,-3284.578257903185
-0.85,61,-3284.578258125895
-0.85,62,-3284.578258217956
-0.85,63,-3284.578257946077
-0.85,64,-3284.5782578543904
-0.85,65,-3284.5782577970754
-0.85,66,-3284.578257819882
-0.85,67,-3284.5782578448643
-0.85,68,-3284.5782580588498
-0.85,69,-3284.57825822847
-0.85,70,-3284.5782578400012
-0.85,71,-3284.578257789908
-0.85,72,-3284.578257895466
-0.85,73,-3284.578257922237
-0.85,74,-3284.578258046832
-0.85,75,-3284.5782580490513
-0.85,76,-3284.5782580579726
-0.85,77,-3284.578257630863
-0.85,78,-3284.5782580118753
-0.85,79,-3284.578257737404
-0.85,80,-3284.5782579448446
-0.85,81,-3284.578258195698
-0.85,82,-3284.5782578869057
-0.85,83,-3284.578258018305
-0.85,84,-3284.5782580161645
-0.85,85,-3284.578257834113
-0.85,86,-3284.578257878783
-0.85,87,-3284.578258216489
-0.85,88,-3284.578257932403
-0.85,89,-3284.5782577302025
-0.85,90,-3284.5782579085662
-0.85,91,-3284.578257782302
-0.85,92,-3284.578257729361
-0.85,93,-3284.5782581345384
-0.85,94,-3284.5782578880244
-0.85,95,-3284.5782579003717
-0.85,96,-3284.578258182659
-0.85,97,-3284.5782579144516
-0.85,98,-3284.578257971055
-0.85,99,-3284.5782580879395
-0.85,100,-3284.5782579049283
-0.80,1,-3284.5832357828376
-0.80,2,-3284.5832360851973
-0.80,3,-3284.5832358603166
-0.80,4,-3284.5832358825182
-0.80,5,-3284.583236001736
-0.80,6,-3284.583236836372
-0.80,7,-3284.583236119114
-0.80,8,-3284.583235846315
-0.80,9,-3284.583236110294
-0.80,10,-3284.5832361022817
-0.80,11,-3284.5832358847715
-0.80,12,-3284.5832360510485
-0.80,13,-3284.5832359208134
-0.80,14,-3284.583235942301
-0.80,15,-3284.583236069384
-0.80,16,-3284.583235566366
-0.80,17,-3284.5832361315006
-0.80,18,-3284.5832360341083
-0.80,19,-3284.5832359724104
-0.80,20,-3284.5832358754724
-0.80,21,-3284.5832364941875
-0.80,22,-3284.5832361854095
-0.80,23,-3284.5832361824628
-0.80,24,-3284.5832364183652
-0.80,25,-3284.5832361921857
-0.80,26,-3284.583236022533
-0.80,27,-3284.5832367748644
-0.80,28,-3284.5832359126107
-0.80,29,-3284.583235764089
-0.80,30,-3284.5832357287463
-0.80,31,-3284.583236196261
-0.80,32,-3284.5832361327534
-0.80,33,-3284.583235833626
-0.80,34,-3284.583235858355
-0.80,35,-3284.583235817237
-0.80,36,-3284.583236184303
-0.80,37,-3284.5832360285567
-0.80,38,-3284.583235794168
-0.80,39,-3284.5832359986807
-0.80,40,-3284.583236022567
-0.80,41,-3284.58323607183
-0.80,42,-3284.583236135439
-0.80,43,-3284.5832359923043
-0.80,44,-3284.5832359103097
-0.80,45,-3284.5832361663247
-0.80,46,-3284.583236082314
-0.80,47,-3284.583236017136
-0.80,48,-3284.5832361353223
-0.80,49,-3284.583236074468
-0.80,50,-3284.5832372268646
-0.80,51,-3284.58323600213
-0.80,52,-3284.5832360980994
-0.80,53,-3284.583236015017
-0.80,54,-3284.5832363068084
-0.80,55,-3284.583235605234
-0.80,56,-3284.5832357950985
-0.80,57,-3284.583235786889
-0.80,58,-3284.583236001567
-0.80,59,-3284.583236716705
-0.80,60,-3284.5832360442955
-0.80,61,-3284.5832361722814
-0.80,62,-3284.58323620556
-0.80,63,-3284.583235787374
-0.80,64,-3284.5832360877303
-0.80,65,-3284.5832357079944
-0.80,66,-3284.5832360308327
-0.80,67,-3284.5832358362163
-0.80,68,-3284.5832367163653
-0.80,69,-3284.5832360116797
-0.80,70,-3284.583236038289
-0.80,71,-3284.583236123305
-0.80,72,-3284.583235906911
-0.80,73,-3284.5832360281756
-0.80,74,-3284.5832359973233
-0.80,75,-3284.583235635776
-0.80,76,-3284.5832360974573
-0.80,77,-3284.583235871025
-0.80,78,-3284.5832361145203
-0.80,79,-3284.5832360290924
-0.80,80,-3284.583236153815
-0.80,81,-3284.5832360560576
-0.80,82,-3284.583235699632
-0.80,83,-3284.5832359455094
-0.80,84,-3284.5832360903223
-0.80,85,-3284.5832358408543
-0.80,86,-3284.5832360375944
-0.80,87,-3284.5832360918766
-0.80,88,-3284.583236184807
-0.80,89,-3284.583235764214
-0.80,90,-3284.583235966047
-0.80,91,-3284.5832360329405
-0.80,92,-3284.5832359359283
-0.80,93,-3284.5832360474446
-0.80,94,-3284.5832360949125
-0.80,95,-3284.583236790554
-0.80,96,-3284.5832359410797
-0.80,97,-3284.583236040215
-0.80,98,-3284.583235853659
-0.80,99,-3284.58323621818
-0.80,100,-3284.5832361140365
-0.75,1,-3284.5906850826045
-0.75,2,-3284.590684925469
-0.75,3,-3284.590685008802
-0.75,4,-3284.590684654024
-0.75,5,-3284.5906848368213
-0.75,6,-3284.5906858943627
-0.75,7,-3284.5906848947434
-0.75,8,-3284.59068473751
-0.75,9,-3284.590685809103
-0.75,10,-3284.590685123885
-0.75,11,-3284.59068475191
-0.75,12,-3284.590684876708
-0.75,13,-3284.590685138277
-0.75,14,-3284.590685023896
-0.75,15,-3284.590684594768
-0.75,16,-3284.5906848620725
-0.75,17,-3284.590684807734
-0.75,18,-3284.5906849354537
-0.75,19,-3284.590685078575
-0.75,20,-3284.5906852248418
-0.75,21,-3284.5906848522673
-0.75,22,-3284.5906849244966
-0.75,23,-3284.5906848801283
-0.75,24,-3284.590685134002
-0.75,25,-3284.5906850552183
-0.75,26,-3284.5906847856186
-0.75,27,-3284.5906851450163
-0.75,28,-3284.5906850610963
-0.75,29,-3284.5906851213535
-0.75,30,-3284.5906850434076
-0.75,31,-3284.59068484783
-0.75,32,-3284.5906849483963
-0.75,33,-3284.590684936232
-0.75,34,-3284.5906847834126
-0.75,35,-3284.590684973073
-0.75,36,-3284.590684885838
-0.75,37,-3284.5906848678114
-0.75,38,-3284.5906847590086
-0.75,39,-3284.590685112832
-0.75,40,-3284.590686003614
-0.75,41,-3284.590684817421
-0.75,42,-3284.590685145275
-0.75,43,-3284.5906848927925
-0.75,44,-3284.590685468728
-0.75,45,-3284.5906851610825
-0.75,46,-3284.590685117675
-0.75,47,-3284.590684988481
-0.75,48,-3284.59068502163
-0.75,49,-3284.590684868712
-0.75,50,-3284.5906849451017
-0.75,51,-3284.5906849436237
-0.75,52,-3284.5906859347333
-0.75,53,-3284.5906848764607
-0.75,54,-3284.590685063379
-0.75,55,-3284.5906846707358
-0.75,56,-3284.590684948473
-0.75,57,-3284.5906848505356
-0.75,58,-3284.5906850129477
-0.75,59,-3284.5906846547878
-0.75,60,-3284.590684877341
-0.75,61,-3284.5906847533047
-0.75,62,-3284.590686325633
-0.75,63,-3284.5906845532636
-0.75,64,-3284.5906851591726
-0.75,65,-3284.5906849159624
-0.75,66,-3284.5906850337055
-0.75,67,-3284.5906850195843
-0.75,68,-3284.5906849863604
-0.75,69,-3284.5906849490284
-0.75,70,-3284.590684967905
-0.75,71,-3284.5906848549203
-0.75,72,-3284.59068510379
-0.75,73,-3284.590685035685
-0.75,74,-3284.590684855052
-0.75,75,-3284.590684916432
-0.75,76,-3284.5906850839356
-0.75,77,-3284.5906849734674
-0.75,78,-3284.5906849527946
-0.75,79,-3284.590685040437
-0.75,80,-3284.590684965904
-0.75,81,-3284.5906850409365
-0.75,82,-3284.5906849317817
-0.75,83,-3284.590685184464
-0.75,84,-3284.590684885484
-0.75,85,-3284.590684793732
-0.75,86,-3284.590684937143
-0.75,87,-3284.5906859016986
-0.75,88,-3284.5906851566306
-0.75,89,-3284.5906850771635
-0.75,90,-3284.59068499184
-0.75,91,-3284.5906851810373
-0.75,92,-3284.5906850564343
-0.75,93,-3284.5906849043995
-0.75,94,-3284.5906849299477
-0.75,95,-3284.5906850615493
-0.75,96,-3284.590684664364
-0.75,97,-3284.5906851394648
-0.75,98,-3284.5906848449836
-0.75,99,-3284.5906851135637
-0.75,100,-3284.5906853270526
-0.70,1,-3284.601346783651
-0.70,2,-3284.6013471611404
-0.70,3,-3284.601347217261
-0.70,4,-3284.6013472035766
-0.70,5,-3284.6013468394185
-0.70,6,-3284.6013470677
-0.70,7,-3284.6013478278232
-0.70,8,-3284.6013467961047
-0.70,9,-3284.601346842939
-0.70,10,-3284.601347103654
-0.70,11,-3284.6013469092745
-0.70,12,-3284.6013517949714
-0.70,13,-3284.601347001904
-0.70,14,-3284.601347076503
-0.70,15,-3284.6013471933147
-0.70,16,-3284.601347135033
-0.70,17,-3284.6013468003666
-0.70,18,-3284.601346954534
-0.70,19,-3284.601346942575
-0.70,20,-3284.601346809232
-0.70,21,-3284.6013467209395
-0.70,22,-3284.601346800567
-0.70,23,-3284.6013469263457
-0.70,24,-3284.601347171386
-0.70,25,-3284.6013469559525
-0.70,26,-3284.6013469176532
-0.70,27,-3284.6013471182896
-0.70,28,-3284.6013468654073
-0.70,29,-3284.6013470006164
-0.70,30,-3284.6013467693856
-0.70,31,-3284.6013527645628
-0.70,32,-3284.601375885911
-0.70,33,-3284.601346992612
-0.70,34,-3284.6013477944603
-0.70,35,-3284.601346980971
-0.70,36,-3284.601347022637
-0.70,37,-3284.60134703129
-0.70,38,-3284.601347130626
-0.70,39,-3284.601347040004
-0.70,40,-3284.601347095034
-0.70,41,-3284.601346973599
-0.70,42,-3284.601347145333
-0.70,43,-3284.6013514099086
-0.70,44,-3284.6013470412167
-0.70,45,-3284.601347084057
-0.70,46,-3284.6013469930604
-0.70,47,-3284.6013469064255
-0.70,48,-3284.6013479479725
-0.70,49,-3284.6013466736517
-0.70,50,-3284.601346898427
-0.70,51,-3284.601347027483
-0.70,52,-3284.601347280375
-0.70,53,-3284.601347049028
-0.70,54,-3284.6013469810396
-0.70,55,-3284.601346941431
-0.70,56,-3284.601347739722
-0.70,57,-3284.60134675671
-0.70,58,-3284.601346874056
-0.70,59,-3284.601346794052
-0.70,60,-3284.6013471645565
-0.70,61,-3284.6013470772086
-0.70,62,-3284.601346802508
-0.70,63,-3284.6013466777877
-0.70,64,-3284.601347075572
-0.70,65,-3284.601346844366
-0.70,66,-3284.6013470140747
-0.70,67,-3284.6013470418075
-0.70,68,-3284.601346889009
-0.70,69,-3284.6013468642195
-0.70,70,-3284.601347762309
-0.70,71,-3284.60134677138
-0.70,72,-3284.6013470137614
-0.70,73,-3284.601347035351
-0.70,74,-3284.6013469367076
-0.70,75,-3284.601347598275
-0.70,76,-3284.6013469122813
-0.70,77,-3284.6013480642805
-0.70,78,-3284.6013471669603
-0.70,79,-3284.601360971098
-0.70,80,-3284.601346683432
-0.70,81,-3284.6013470737616
-0.70,82,-3284.6013470854296
-0.70,83,-3284.6013469872905
-0.70,84,-3284.6013470426515
-0.70,85,-3284.601346974638
-0.70,86,-3284.6013471939023
-0.70,87,-3284.6013467793464
-0.70,88,-3284.6013481189684
-0.70,89,-3284.601346780936
-0.70,90,-3284.601347086293
-0.70,91,-3284.601346806751
-0.70,92,-3284.6013466883887
-0.70,93,-3284.6013478410946
-0.70,94,-3284.6013467655202
-0.70,95,-3284.6013469265904
-0.70,96,-3284.6013470486205
-0.70,97,-3284.60134698973
-0.70,98,-3284.601347109201
-0.70,99,-3284.601346946998
-0.70,100,-3284.6013466433906
-0.65,1,-3284.6161525203
-0.65,2,-3284.616152539504
-0.65,3,-3284.616152407265
-0.65,4,-3284.616157086808
-0.65,5,-3284.616152626414
-0.65,6,-3284.6161522631255
-0.65,7,-3284.6161522335533
-0.65,8,-3284.616152413002
-0.65,9,-3284.616152388464
-0.65,10,-3284.6161535787032
-0.65,11,-3284.616152548292
-0.65,12,-3284.616152381772
-0.65,13,-3284.6161522928655
-0.65,14,-3284.6161525805296
-0.65,15,-3284.6161524502277
-0.65,16,-3284.6161523214046
-0.65,17,-3284.616152683757
-0.65,18,-3284.616152395927
-0.65,19,-3284.6161526610676
-0.65,20,-3284.616152419934
-0.65,21,-3284.6161522904927
-0.65,22,-3284.616152160635
-0.65,23,-3284.6161525478965
-0.65,24,-3284.6161524345284
-0.65,25,-3284.616152227717
-0.65,26,-3284.616152305596
-0.65,27,-3284.6161524914655
-0.65,28,-3284.6161523808973
-0.65,29,-3284.6161524243353
-0.65,30,-3284.6161523311707
-0.65,31,-3284.6161525993934
-0.65,32,-3284.616152473368
-0.65,33,-3284.6161525640905
-0.65,34,-3284.616152525331
-0.65,35,-3284.6161521410077
-0.65,36,-3284.6161521933313
-0.65,37,-3284.61615251932
-0.65,38,-3284.616152562593
-0.65,39,-3284.6161525273983
-0.65,40,-3284.6161522301213
-0.65,41,-3284.616152501757
-0.65,42,-3284.616152532275
-0.65,43,-3284.6161525259886
-0.65,44,-3284.616152231525
-0.65,45,-3284.6161526030264
-0.65,46,-3284.61615252001
-0.65,47,-3284.6161532436226
-0.65,48,-3284.616152310957
-0.65,49,-3284.616152519692
-0.65,50,-3284.6161525151774
-0.65,51,-3284.616152445932
-0.65,52,-3284.616152436466
-0.65,53,-3284.616152592117
-0.65,54,-3284.616152382709
-0.65,55,-3284.616152162135
-0.65,56,-3284.61615250268
-0.65,57,-3284.6161522490465
-0.65,58,-3284.6161526579253
-0.65,59,-3284.6161524752442
-0.65,60,-3284.616152441562
-0.65,61,-3284.6161523963297
-0.65,62,-3284.6161524064146
-0.65,63,-3284.6161526386163
-0.65,64,-3284.6161524212157
-0.65,65,-3284.6161523606193
-0.65,66,-3284.6161523775363
-0.65,67,-3284.6161526189444
-0.65,68,-3284.616152418732
-0.65,69,-3284.6161524339013
-0.65,70,-3284.6161523018964
-0.65,71,-3284.6161524254626
-0.65,72,-3284.6161524176623
-0.65,73,-3284.616152419325
-0.65,74,-3284.616152428509
-0.65,75,-3284.616153321331
-0.65,76,-3284.616152267409
-0.65,77,-3284.6161523905316
-0.65,78,-3284.6161524172276
-0.65,79,-3284.616152495514
-0.65,80,-3284.616152272298
-0.65,81,-3284.6161526185433
-0.65,82,-3284.6161523492483
-0.65,83,-3284.6161524084646
-0.65,84,-3284.616152438821
-0.65,85,-3284.6161523578094
-0.65,86,-3284.616152300461
-0.65,87,-3284.6161525782
-0.65,88,-3284.616152333633
-0.65,89,-3284.616152421975
-0.65,90,-3284.6161525320813
-0.65,91,-3284.6161684069593
-0.65,92,-3284.616152201878
-0.65,93,-3284.6161524443132
-0.65,94,-3284.6161524414792
-0.65,95,-3284.6161525335656
-0.65,96,-3284.6161678399303
-0.65,97,-3284.616158093816
-0.65,98,-3284.6161525599337
-0.65,99,-3284.616153285212
-0.65,100,-3284.616152509448
-0.60,1,-3284.6362627000635
-0.60,2,-3284.6362627480494
-0.60,3,-3284.6362627827884
-0.60,4,-3284.6362772365283
-0.60,5,-3284.636262352762
-0.60,6,-3284.6362627217895
-0.60,7,-3284.636262474929
-0.60,8,-3284.636262804476
-0.60,9,-3284.636262825403
-0.60,10,-3284.6362626471455
-0.60,11,-3284.6362627180897
-0.60,12,-3284.636262451867
-0.60,13,-3284.6362627698245
-0.60,14,-3284.6362625505562
-0.60,15,-3284.6362631113925
-0.60,16,-3284.6362626394857
-0.60,17,-3284.636262694172
-0.60,18,-3284.636262634386
-0.60,19,-3284.636262652618
-0.60,20,-3284.6362629767527
-0.60,21,-3284.636262367085
-0.60,22,-3284.636262582351
-0.60,23,-3284.636262563874
-0.60,24,-3284.6362629149953
-0.60,25,-3284.6362663547447
-0.60,26,-3284.636262580979
-0.60,27,-3284.6362625728116
-0.60,28,-3284.6362627054696
-0.60,29,-3284.6362627478093
-0.60,30,-3284.6362626959985
-0.60,31,-3284.6362673636404
-0.60,32,-3284.6362627590843
-0.60,33,-3284.6362626961086
-0.60,34,-3284.636262867036
-0.60,35,-3284.6362627428407
-0.60,36,-3284.636262744953
-0.60,37,-3284.636262527351
-0.60,38,-3284.6362626998643
-0.60,39,-3284.636262658956
-0.60,40,-3284.636263344758
-0.60,41,-3284.6362624222743
-0.60,42,-3284.6362627008402
-0.60,43,-3284.636262444119
-0.60,44,-3284.636262713021
-0.60,45,-3284.6362625067786
