idx,num,DKL
-1.00,1,0.05338548957474533
-1.00,2,0.0736276014410167
-1.00,3,0.05861437759897538
-1.00,4,0.07507642750164358
-1.00,5,0.12190488166058633
-1.00,6,0.0676257473816967
-1.00,7,0.12661136021916675
-1.00,8,0.09172245239004244
-1.00,9,0.07755173349745734
-1.00,10,0.10789415673869686
-1.00,11,0.1478214877627039
-1.00,12,0.1192337302711911
-1.00,13,0.06039102684088883
-1.00,14,0.16075162755492184
-1.00,15,0.05055511843044794
-1.00,16,0.054347518897963396
-1.00,17,0.13004462318387072
-1.00,18,0.09212770259716284
-1.00,19,0.18380756292403516
-1.00,20,0.06072884980258494
-1.00,21,0.09303072362718144
-1.00,22,0.1702271649907435
-1.00,23,0.07930983007907705
-1.00,24,0.09881696921337492
-1.00,25,0.06530277509921281
-1.00,26,0.11241593538242318
-1.00,27,0.08534903462159651
-1.00,28,0.07385865154597629
-1.00,29,0.10066135293741958
-1.00,30,0.11406194270364485
-1.00,31,0.08637060312214329
-1.00,32,0.062415800638554786
-1.00,33,0.17373452312875487
-1.00,34,0.12635817533914107
-1.00,35,0.21140438118228494
-1.00,36,0.22598745420872207
-1.00,37,0.09547291233354017
-1.00,38,0.07237171341353586
-1.00,39,0.17984042699244335
-1.00,40,0.10059533193829165
-1.00,41,0.08604623980562896
-1.00,42,0.08199434885484319
-1.00,43,0.06764682862312599
-1.00,44,0.16237773971147215
-1.00,45,0.10664640489217254
-1.00,46,0.08136025104036063
-1.00,47,0.06588749355877975
-1.00,48,0.14275264932638393
-1.00,49,0.08872633094547652
-1.00,50,0.13564730624676719
-1.00,51,0.2037062339098353
-1.00,52,0.09457976293335332
-1.00,53,0.08236890998723041
-1.00,54,0.18152449310568713
-1.00,55,0.0853717335601374
-1.00,56,0.13484288842565917
-1.00,57,0.06857258273921513
-1.00,58,0.08189969369167932
-1.00,59,0.0661247773652162
-1.00,60,0.1645577147438605
-1.00,61,0.18256491851665357
-1.00,62,0.15315852874040978
-1.00,63,0.12035849724274564
-1.00,64,0.19249064513366035
-1.00,65,0.07014064240098836
-1.00,66,0.13844508924110646
-1.00,67,0.15534342726100064
-1.00,68,0.07750915527317327
-1.00,69,0.1907788877126427
-1.00,70,0.07469611620286075
-1.00,71,0.124362678840929
-1.00,72,0.07780112994468126
-1.00,73,0.06709890434102807
-1.00,74,0.07857054221582566
-1.00,75,0.06522792481486385
-1.00,76,0.147162198627398
-1.00,77,0.06969853284020802
-1.00,78,0.12481499797201104
-1.00,79,0.11144917163182999
-1.00,80,0.05942142251759151
-1.00,81,0.11289932148240933
-1.00,82,0.08819532905563862
-1.00,83,0.11258197775893375
-1.00,84,0.05353491977150503
-1.00,85,0.11901052761739404
-1.00,86,0.07916631968594218
-1.00,87,0.05376172242247054
-1.00,88,0.08382184857337156
-1.00,89,0.11855057786156137
-1.00,90,0.0768045416476211
-1.00,91,0.12985374900965221
-1.00,92,0.11422670397197379
-1.00,93,0.05997464868842596
-1.00,94,0.058013752224349985
-1.00,95,0.06741893599989446
-1.00,96,0.07404960342426874
-1.00,97,0.06438906127767866
-1.00,98,0.229214962423535
-1.00,99,0.05441370017424199
-1.00,100,0.08010060715821998
-0.95,1,0.05555577753139666
-0.95,2,0.06806659342792123
-0.95,3,0.08393154183447979
-0.95,4,0.17209629645094404
-0.95,5,0.1711479937135325
-0.95,6,0.1202770220168012
-0.95,7,0.07140155017211988
-0.95,8,0.07373501697762035
-0.95,9,0.18127174562197954
-0.95,10,0.10229291725751984
-0.95,11,0.12226957367750008
-0.95,12,0.14318051135752186
-0.95,13,0.1225820135486943
-0.95,14,0.0653279391746889
-0.95,15,0.06571256236645612
-0.95,16,0.10339361209627322
-0.95,17,0.15749522916639067
-0.95,18,0.12305516524365595
-0.95,19,0.15086621182726898
-0.95,20,0.11474155510944765
-0.95,21,0.1475895878397985
-0.95,22,0.09744347754274504
-0.95,23,0.13840857217977082
-0.95,24,0.06628500846260132
-0.95,25,0.05458595804772941
-0.95,26,0.0698678634946063
-0.95,27,0.14449188034899157
-0.95,28,0.15189513426359222
-0.95,29,0.10188160300888906
-0.95,30,0.08993820776704578
-0.95,31,0.0706961225208012
-0.95,32,0.26993777682552134
-0.95,33,0.06676215861251283
-0.95,34,0.09180555975904045
-0.95,35,0.13492375511652313
-0.95,36,0.17061493820753781
-0.95,37,0.07156814375904869
-0.95,38,0.12618261764874777
-0.95,39,0.15035486319782637
-0.95,40,0.14121293667848753
-0.95,41,0.16734082490229374
-0.95,42,0.18792205388458857
-0.95,43,0.11161062587745091
-0.95,44,0.18568212223610342
-0.95,45,0.06197425616597377
-0.95,46,0.05793926670556128
-0.95,47,0.08042276068670884
-0.95,48,0.09943668682760215
-0.95,49,0.05816199887698276
-0.95,50,0.20599287179639963
-0.95,51,0.05528378488804052
-0.95,52,0.1683287194601827
-0.95,53,0.1280505963057591
-0.95,54,0.12602722579214498
-0.95,55,0.06029470596506113
