idx,num,DKL
-1.00,1,0.052382272221346594
-1.00,2,0.05248313059324772
-1.00,3,0.052371487120342564
-1.00,4,0.05249586039195257
-1.00,5,0.05232571638464664
-1.00,6,0.0524680065873956
-1.00,7,0.05239522704082162
-1.00,8,0.052528671459087316
-1.00,9,0.0522744027089455
-1.00,10,0.05247128169753193
-1.00,11,0.052381286120500685
-1.00,12,0.05238633539741283
-1.00,13,0.05223207581512246
-1.00,14,0.05241974287850117
-1.00,15,0.05231440528571323
-1.00,16,0.05232089999860537
-1.00,17,0.0522917763719247
-1.00,18,0.052531676555201086
-1.00,19,0.0523801579524301
-1.00,20,0.05259930930406248
-1.00,21,0.052410679039486076
-1.00,22,0.05220553856524283
-1.00,23,0.05252780343148679
-1.00,24,0.05235257892760885
-1.00,25,0.052207826682582115
-1.00,26,0.052445486458906544
-1.00,27,0.052275041205191095
-1.00,28,0.052536282361879585
-1.00,29,0.05245893388286296
-1.00,30,0.052720557398617834
-1.00,31,0.05229986593742979
-1.00,32,0.052491597553622704
-1.00,33,0.052447873360432065
-1.00,34,0.05238950914175367
-1.00,35,0.05248262900739698
-1.00,36,0.05234168111861885
-1.00,37,0.05240035789978594
-1.00,38,0.05253347907416735
-1.00,39,0.052493082156004234
-1.00,40,0.05231080503978422
-1.00,41,0.052384785932259974
-1.00,42,0.05243528859803011
-1.00,43,0.052571113406049974
-1.00,44,0.05241514465141309
-1.00,45,0.052402915708069264
-1.00,46,0.052288674361550984
-1.00,47,0.052574307567243204
-1.00,48,0.05232666906030602
-1.00,49,0.05231542964500095
-1.00,50,0.05224785170891882
-1.00,51,0.05229657810844396
-1.00,52,0.05242507863199915
-1.00,53,0.05257962122179149
-1.00,54,0.05247619367599587
-1.00,55,0.05260147287775183
-1.00,56,0.05249985419930689
-1.00,57,0.052549172499690655
-1.00,58,0.05238294620408911
-1.00,59,0.05248730913875758
-1.00,60,0.05238517405997328
-1.00,61,0.05259199451740951
-1.00,62,0.05246993199886939
-1.00,63,0.05243713185935614
-1.00,64,0.052351903355945625
-1.00,65,0.05249242081634815
-1.00,66,0.05220673666178617
-1.00,67,0.05239065552488722
-1.00,68,0.05259807094569553
-1.00,69,0.052463368430905225
-1.00,70,0.05223873382432239
-1.00,71,0.05250560603209767
-1.00,72,0.052104008338408156
-1.00,73,0.0525670685933158
-1.00,74,0.05215882234503904
-1.00,75,0.05252453129068656
-1.00,76,0.05241001725603924
-1.00,77,0.052455088173982464
-1.00,78,0.05224128988731224
-1.00,79,0.05224313392256555
-1.00,80,0.05229476605792139
-1.00,81,0.05231081049321222
-1.00,82,0.0523461730597101
-1.00,83,0.052541930797520106
-1.00,84,0.052433687244448225
-1.00,85,0.05252212165830997
-1.00,86,0.052268677083310136
-1.00,87,0.05240317436376239
-1.00,88,0.05241405137545556
-1.00,89,0.05244930057976706
-1.00,90,0.052419358906854736
-1.00,91,0.05222013673292461
-1.00,92,0.052397552758011126
-1.00,93,0.05259500143474041
-1.00,94,0.05265673331831702
-1.00,95,0.052495582376067905
-1.00,96,0.05260324835825192
-1.00,97,0.052431794704439275
-1.00,98,0.05250272303167553
-1.00,99,0.05235363364499192
-1.00,100,0.05230741119687919
-0.95,1,0.05260852847825841
-0.95,2,0.05233619931459427
-0.95,3,0.052624711760085596
-0.95,4,0.05255786504980218
-0.95,5,0.05260698697340177
-0.95,6,0.05246577598381366
-0.95,7,0.052383218708674024
-0.95,8,0.05238001637690354
-0.95,9,0.052497350210784166
-0.95,10,0.05260723606331042
-0.95,11,0.05244919034406352
-0.95,12,0.052431427922594746
-0.95,13,0.05250388025375495
-0.95,14,0.05235395033962109
-0.95,15,0.05254061905531129
-0.95,16,0.052689669488492234
-0.95,17,0.05264825307745664
-0.95,18,0.05246303117904514
-0.95,19,0.05241752650074712
-0.95,20,0.05258738786085252
-0.95,21,0.05244591497084013
-0.95,22,0.052447065659153
-0.95,23,0.05249342487930377
-0.95,24,0.05244760764049804
-0.95,25,0.05236776437838232
-0.95,26,0.052375699006572435
-0.95,27,0.05244778589767433
-0.95,28,0.05235881390333659
-0.95,29,0.05242657492385542
-0.95,30,0.05235460269304082
-0.95,31,0.05249471262433979
-0.95,32,0.052772899368844585
-0.95,33,0.05241322925864513
-0.95,34,0.052583570095684325
-0.95,35,0.05247251684374651
-0.95,36,0.05278925513732417
-0.95,37,0.052402365212310294
-0.95,38,0.05246718130615395
-0.95,39,0.05239248156185636
-0.95,40,0.05268151041808111
-0.95,41,0.052414992795816476
-0.95,42,0.052362232112034966
-0.95,43,0.052542759106303114
-0.95,44,0.05260539174702365
-0.95,45,0.05247694763997778
-0.95,46,0.052521352112637476
-0.95,47,0.0525907410155069
-0.95,48,0.05254260054737736
-0.95,49,0.0524676598830599
-0.95,50,0.05247363163360849
-0.95,51,0.05249227737435635
-0.95,52,0.05255320512565027
-0.95,53,0.05242075162106172
-0.95,54,0.052477630812698906
-0.95,55,0.05259055892041944
-0.95,56,0.05245116542638801
-0.95,57,0.05247525209117406
-0.95,58,0.05243272277763677
-0.95,59,0.05239074945961444
-0.95,60,0.052436548664090074
-0.95,61,0.052427263324080174
-0.95,62,0.052537264971155365
-0.95,63,0.05250093449664423
-0.95,64,0.05240940359769705
-0.95,65,0.05253002043758735
-0.95,66,0.05245617282442358
-0.95,67,0.05260966218537112
-0.95,68,0.052448323728660484
-0.95,69,0.05262940213890123
-0.95,70,0.052535302477452875
-0.95,71,0.05245788082839198
-0.95,72,0.05237104518205597
-0.95,73,0.052451219462744
-0.95,74,0.052575392292623285
-0.95,75,0.05232580445517468
-0.95,76,0.05247035215573319
-0.95,77,0.05248844530532269
-0.95,78,0.05267148777268056
-0.95,79,0.05244865186866435
-0.95,80,0.05245986035564043
-0.95,81,0.05236169706929891
-0.95,82,0.052403882412000086
-0.95,83,0.05248897147662741
-0.95,84,0.05246058813509467
-0.95,85,0.05263518785649107
-0.95,86,0.052627287965336736
-0.95,87,0.05269447875806034
-0.95,88,0.05244656639429149
-0.95,89,0.05269307247651539
-0.95,90,0.052352027150095806
-0.95,91,0.05250926155043373
-0.95,92,0.05251900672953326
-0.95,93,0.0524621248372916
-0.95,94,0.05242929260572761
-0.95,95,0.05230288116473915
-0.95,96,0.05239531095771481
-0.95,97,0.05245165717033384
-0.95,98,0.05256240120602329
-0.95,99,0.05245520216902655
-0.95,100,0.052414559798021676
-0.90,1,0.05294279920604969
-0.90,2,0.05277339319785154
-0.90,3,0.05294237251897138
-0.90,4,0.052622516012570716
-0.90,5,0.05275412326288524
-0.90,6,0.052739478367641694
-0.90,7,0.05257467280334792
-0.90,8,0.0528770171490639
-0.90,9,0.052672919128081766
-0.90,10,0.05273342627244162
-0.90,11,0.05278122752280792
-0.90,12,0.05284639663738054
-0.90,13,0.05271299940074345
-0.90,14,0.05289996148851428
-0.90,15,0.05277990996901186
-0.90,16,0.052831862772183165
-0.90,17,0.052688473644711895
-0.90,18,0.05304351429826449
-0.90,19,0.05257249917300424
-0.90,20,0.05269431633824515
-0.90,21,0.052737281844212155
-0.90,22,0.052817687058370054
-0.90,23,0.052742627653642474
-0.90,24,0.05254500336258988
-0.90,25,0.05279180585338576
-0.90,26,0.05286717548715443
-0.90,27,0.05272491885571372
-0.90,28,0.05285951053942166
-0.90,29,0.05261923996271429
-0.90,30,0.052600200332477615
-0.90,31,0.05290047452908096
-0.90,32,0.05267999011521561
-0.90,33,0.05260319438196289
-0.90,34,0.05281429986052747
-0.90,35,0.0528183803916831
-0.90,36,0.05272729740318328
-0.90,37,0.052930918298894514
-0.90,38,0.05283069361951635
-0.90,39,0.052890118922057146
-0.90,40,0.052885391923206196
-0.90,41,0.05295829094997791
-0.90,42,0.05290703426852394
-0.90,43,0.05271988309386193
-0.90,44,0.05280604486113515
-0.90,45,0.052823491026000105
-0.90,46,0.05290445530225838
-0.90,47,0.05291097902027227
-0.90,48,0.052572151366061824
-0.90,49,0.05266103252417643
-0.90,50,0.0528942106230621
-0.90,51,0.052707613722988524
-0.90,52,0.05279405524724476
-0.90,53,0.05272381106707152
-0.90,54,0.052664383236409804
-0.90,55,0.05297860345655022
-0.90,56,0.05275294424673553
-0.90,57,0.05265835330720578
-0.90,58,0.052580459595814796
-0.90,59,0.052946380023098066
