idx,num,DKL
-1.00,1,0.059201792547012744
-1.00,2,0.06772182180060449
-1.00,3,0.09540660741642332
-1.00,4,0.13342815982371778
-1.00,5,0.15727816722807897
-1.00,6,0.0734845865914867
-1.00,7,0.121726015684394
-1.00,8,0.056502344881665015
-1.00,9,0.1591407255442584
-1.00,10,0.1092081824394329
-1.00,11,0.15388898952775043
-1.00,12,0.13408864837692777
-1.00,13,0.07547198992439114
-1.00,14,0.06648147971063859
-1.00,15,0.06270316358885752
-1.00,16,0.06847807525074437
-1.00,17,0.15947517021210963
-1.00,18,0.09220654625982061
-1.00,19,0.06568194287845538
-1.00,20,0.07282981014798139
-1.00,21,0.07046287473101724
-1.00,22,0.063023495247301
-1.00,23,0.1430304107767493
-1.00,24,0.08308130278923108
-1.00,25,0.10496415568612544
-1.00,26,0.10088247326834843
-1.00,27,0.1147925875174178
-1.00,28,0.052868343626848786
-1.00,29,0.12468711739301667
-1.00,30,0.06583899985092882
-1.00,31,0.10031875426692513
-1.00,32,0.06333636213707636
-1.00,33,0.25435776140211963
-1.00,34,0.061175264165961744
-1.00,35,0.10181758070449928
-1.00,36,0.1523138149014619
-1.00,37,0.14313328075007384
-1.00,38,0.0720790121730021
-1.00,39,0.06913532077468058
-1.00,40,0.05547862319756785
-1.00,41,0.06474323502390959
-1.00,42,0.06488387094450422
-1.00,43,0.10498976182411653
-1.00,44,0.07960792080111784
-1.00,45,0.1074917677954201
-1.00,46,0.057238897104632334
-1.00,47,0.07358995664553172
-1.00,48,0.15459337856411925
-1.00,49,0.1017307751022126
-1.00,50,0.07513132668263749
-1.00,51,0.10506925198497723
-1.00,52,0.059705655687781696
-1.00,53,0.09735059842964573
-1.00,54,0.05255540771665529
-1.00,55,0.06810331073952915
-1.00,56,0.07133370097120993
-1.00,57,0.08891457228391633
-1.00,58,0.07591217705451263
-1.00,59,0.056342134784894804
-1.00,60,0.1542924811627479
-1.00,61,0.07780108904980676
-1.00,62,0.16444046797701561
-1.00,63,0.06251316096760065
-1.00,64,0.06297942023319711
-1.00,65,0.15674940799362702
-1.00,66,0.07331571251990461
-1.00,67,0.16724874917845467
-1.00,68,0.08702630029891467
-1.00,69,0.11470232869677456
-1.00,70,0.08227253143086027
-1.00,71,0.07041511702034632
-1.00,72,0.1666735737722154
-1.00,73,0.10499114195141251
-1.00,74,0.061974361087281424
-1.00,75,0.0718978003559059
-1.00,76,0.09394992660259281
-1.00,77,0.18413999339793846
-1.00,78,0.10382605904731457
-1.00,79,0.06668844939879902
-1.00,80,0.07175996031132031
-1.00,81,0.05273014458174381
-1.00,82,0.07501834791177017
-1.00,83,0.06843401209423233
-1.00,84,0.12754364196481158
-1.00,85,0.10821718219314577
-1.00,86,0.12004938120513053
-1.00,87,0.12000872997714837
-1.00,88,0.12807298920486287
-1.00,89,0.13076526873698208
-1.00,90,0.0702312577561919
-1.00,91,0.07984871359364035
-1.00,92,0.10065244337678189
-1.00,93,0.08634847977491045
-1.00,94,0.058438471105533706
