idx,num,logL
-0.95,28,-3314.653887
-0.95,29,-3291.519574
-0.95,30,-3285.493217
-0.95,31,-3325.372098
-0.95,32,-3302.24773
-0.95,33,-3346.879695
-0.95,34,-3307.10151
-0.95,35,-3310.198695
-0.95,36,-3326.001373
-0.95,37,-3285.517528
-0.95,38,-3326.787612
-0.95,39,-3305.92646
-0.95,40,-3313.266407
-0.95,41,-3317.972985
-0.95,42,-3305.664533
-0.95,43,-3292.173738
-0.95,44,-3290.673121
-0.95,45,-3311.985847
-0.95,46,-3305.711544
-0.95,47,-3309.566673
-0.95,48,-3299.694038
-0.95,49,-3303.496606
-0.95,50,-3291.087437
-0.95,51,-3326.03158
-0.95,52,-3310.017562
-0.95,53,-3294.226757
-0.95,54,-3285.567981
-0.95,55,-3304.217338
-0.95,56,-3318.243144
-0.95,57,-3311.959591
-0.95,58,-3297.939852
-0.95,59,-3285.563109
-0.95,60,-3319.988458
-0.95,61,-3310.747488
-0.95,62,-3306.052363
-0.95,63,-3308.908397
-0.95,64,-3328.384987
-0.95,65,-3313.354717
-0.95,66,-3321.678517
-0.95,67,-3289.679005
-0.95,68,-3285.558275
-0.95,69,-3307.503412
-0.95,70,-3303.162041
-0.95,71,-3322.160516
-0.95,72,-3306.933076
-0.95,73,-3306.460739
-0.95,74,-3300.731371
-0.95,75,-3316.812542
-0.95,76,-3303.456896
-0.95,77,-3292.520584
-0.95,78,-3313.108779
-0.95,79,-3330.336531
-0.95,80,-3329.757728
-0.95,81,-3285.533631
-0.95,82,-3325.199725
-0.95,83,-3306.994736
-0.95,84,-3292.544036
-0.95,85,-3313.899043
-0.95,86,-3302.126644
-0.95,87,-3297.377544
-0.95,88,-3328.420032
-0.95,89,-3312.397774
-0.95,90,-3301.324228
-0.95,91,-3299.043382
-0.95,92,-3295.585256
-0.95,93,-3299.857919
-0.95,94,-3326.817402
-0.95,95,-3292.927643
-0.95,96,-3326.58141
-0.95,97,-3297.050881
-0.95,98,-3309.779477
-0.95,99,-3320.284018
-0.95,100,-3315.457002
-0.90,1,-3300.37927
-0.90,2,-3298.021313
-0.90,3,-3285.834228
-0.90,4,-3285.837307
-0.90,5,-3299.21055
-0.90,6,-3295.179317
-0.90,7,-3286.62978
-0.90,8,-3285.789805
-0.90,9,-3301.515478
-0.90,10,-3315.532766
-0.90,11,-3311.278028
-0.90,12,-3312.32224
-0.90,13,-3313.774821
-0.90,14,-3293.577883
-0.90,15,-3315.013245
-0.90,16,-3299.491694
-0.90,17,-3300.291354
-0.90,18,-3297.19264
-0.90,19,-3294.786184
-0.90,20,-3287.685326
-0.90,21,-3292.605099
-0.90,22,-3301.163386
-0.90,23,-3292.826514
-0.90,24,-3299.519793
-0.90,25,-3303.424418
-0.90,26,-3316.611208
-0.90,27,-3294.699135
-0.90,28,-3316.20561
-0.90,29,-3321.17899
-0.90,30,-3306.964653
-0.90,31,-3308.684279
-0.90,32,-3315.016977
-0.90,33,-3290.960215
-0.90,34,-3302.689646
-0.90,35,-3304.363516
-0.90,36,-3285.819723
-0.90,37,-3296.678245
-0.90,38,-3311.76625
-0.90,39,-3287.391175
-0.90,40,-3312.600484
-0.90,41,-3327.095023
-0.90,42,-3311.662089
-0.90,43,-3285.829514
-0.90,44,-3293.994138
-0.90,45,-3290.300515
-0.90,46,-3310.658886
-0.90,47,-3314.282157
-0.90,48,-3335.963198
-0.90,49,-3304.33568
-0.90,50,-3327.233955
-0.90,51,-3291.395548
-0.90,52,-3285.824901
-0.90,53,-3285.845461
-0.90,54,-3310.16037
-0.90,55,-3293.880688
-0.90,56,-3299.74534
-0.90,57,-3330.525015
-0.90,58,-3308.204824
-0.90,59,-3316.349637
-0.90,60,-3315.754625
-0.90,61,-3312.600401
-0.90,62,-3286.458407
-0.90,63,-3285.792266
-0.90,64,-3295.210507
-0.90,65,-3298.244901
-0.90,66,-3307.604761
-0.90,67,-3325.290598
-0.90,68,-3288.407799
-0.90,69,-3319.231313
-0.90,70,-3304.104067
-0.90,71,-3306.963373
-0.90,72,-3310.77323
-0.90,73,-3343.74503
-0.90,74,-3308.150032
-0.90,75,-3306.751391
-0.90,76,-3304.136727
-0.90,77,-3285.776401
-0.90,78,-3310.387851
-0.90,79,-3309.911063
-0.90,80,-3291.438905
-0.90,81,-3310.400255
-0.90,82,-3285.885969
-0.90,83,-3302.888435
-0.90,84,-3325.947015
-0.90,85,-3293.017974
-0.90,86,-3307.422268
-0.90,87,-3285.807755
-0.90,88,-3287.075488
-0.90,89,-3295.137899
-0.90,90,-3282.49882
-0.90,91,-3299.487816
-0.90,92,-3285.785911
-0.90,93,-3304.944047
-0.90,94,-3329.760321
-0.90,95,-3359.566101
-0.90,96,-3285.606028
-0.90,97,-3302.969041
-0.90,98,-3295.953898
-0.90,99,-3345.598853
-0.90,100,-3298.657522
-0.85,1,-3306.757936
-0.85,2,-3302.860937
-0.85,3,-3329.566964
-0.85,4,-3314.042433
-0.85,5,-3291.609515
-0.85,6,-3286.216803
-0.85,7,-3286.211147
-0.85,8,-3292.743884
-0.85,9,-3286.224787
-0.85,10,-3307.791385
-0.85,11,-3313.16935
-0.85,12,-3291.590328
-0.85,13,-3311.899933
-0.85,14,-3296.412818
-0.85,15,-3286.250371
-0.85,16,-3313.614616
-0.85,17,-3326.141578
-0.85,18,-3299.462856
-0.85,19,-3286.184715
-0.85,20,-3310.79365
-0.85,21,-3304.909838
-0.85,22,-3303.665957
-0.85,23,-3327.121011
-0.85,24,-3286.279086
-0.85,25,-3308.908712
-0.85,26,-3286.21265
-0.85,27,-3299.463319
-0.85,28,-3304.314613
-0.85,29,-3286.153277
-0.85,30,-3295.879758
-0.85,31,-3300.135315
-0.85,32,-3344.86135
-0.85,33,-3295.777073
-0.85,34,-3309.936299
-0.85,35,-3315.664578
-0.85,36,-3310.442599
-0.85,37,-3286.157167
-0.85,38,-3286.205582
-0.85,39,-3297.610889
-0.85,40,-3286.188968
-0.85,41,-3295.011674
-0.85,42,-3295.722966
-0.85,43,-3286.213481
-0.85,44,-3290.747861
-0.85,45,-3291.889845
-0.85,46,-3312.177432
-0.85,47,-3314.312833
-0.85,48,-3286.181548
-0.85,49,-3286.254981
-0.85,50,-3326.150152
-0.85,51,-3294.506889
-0.85,52,-3300.763918
-0.85,53,-3306.554412
-0.85,54,-3343.71469
-0.85,55,-3286.191204
-0.85,56,-3300.220678
-0.85,57,-3308.904572
-0.85,58,-3290.675733
-0.85,59,-3300.22047
-0.85,60,-3286.197225
-0.85,61,-3316.522242
-0.85,62,-3311.625927
-0.85,63,-3286.173949
-0.85,64,-3286.198272
-0.85,65,-3286.225888
-0.85,66,-3306.016495
-0.85,67,-3304.32087
-0.85,68,-3286.211704
-0.85,69,-3302.384925
-0.85,70,-3293.785196
-0.85,71,-3326.136726
-0.85,72,-3294.841216
-0.85,73,-3299.540022
-0.85,74,-3296.327346
-0.85,75,-3295.318856
-0.85,76,-3286.201769
-0.85,77,-3286.150249
-0.85,78,-3286.208928
-0.85,79,-3293.675434
-0.85,80,-3325.961337
-0.85,81,-3286.210921
-0.85,82,-3304.263061
-0.85,83,-3297.442239
-0.85,84,-3297.239312
-0.85,85,-3330.50288
-0.85,86,-3313.015543
-0.85,87,-3294.60353
-0.85,88,-3304.044747
-0.85,89,-3321.960925
-0.85,90,-3296.107854
-0.85,91,-3313.445818
-0.85,92,-3286.169357
-0.85,93,-3295.495762
-0.85,94,-3300.731917
-0.85,95,-3286.206839
-0.85,96,-3313.731171
-0.85,97,-3309.151355
-0.85,98,-3302.434069
-0.85,99,-3309.356994
-0.85,100,-3296.793247
-0.80,1,-3293.273587
-0.80,2,-3296.380596
-0.80,3,-3286.667832
-0.80,4,-3286.656036
-0.80,5,-3286.631441
-0.80,6,-3286.664642
-0.80,7,-3297.485136
-0.80,8,-3286.69753
-0.80,9,-3293.783832
-0.80,10,-3286.676845
-0.80,11,-3302.902931
-0.80,12,-3286.623806
-0.80,13,-3286.747732
-0.80,14,-3295.262456
-0.80,15,-3286.648669
-0.80,16,-3286.737321
-0.80,17,-3297.932867
-0.80,18,-3293.212995
-0.80,19,-3286.640542
-0.80,20,-3286.695546
-0.80,21,-3324.222725
-0.80,22,-3286.713598
-0.80,23,-3286.691599
-0.80,24,-3286.701141
-0.80,25,-3297.082519
-0.80,26,-3286.747781
-0.80,27,-3313.929114
-0.80,28,-3286.780976
-0.80,29,-3286.623683
-0.80,30,-3286.641484
-0.80,31,-3286.695299
-0.80,32,-3311.428037
-0.80,33,-3286.702649
-0.80,34,-3301.987311
-0.80,35,-3296.829587
-0.80,36,-3286.654528
-0.80,37,-3321.582405
-0.80,38,-3286.735179
-0.80,39,-3297.731189
-0.80,40,-3286.729743
-0.80,41,-3286.733513
-0.80,42,-3314.092202
-0.80,43,-3286.737513
-0.80,44,-3294.066596
-0.80,45,-3298.435135
-0.80,46,-3321.960635
-0.80,47,-3294.443262
-0.80,48,-3326.694654
-0.80,49,-3307.90458
-0.80,50,-3286.653186
-0.80,51,-3295.06011
-0.80,52,-3286.660815
-0.80,53,-3286.647444
-0.80,54,-3286.622989
-0.80,55,-3298.966036
-0.80,56,-3286.658461
-0.80,57,-3286.695268
-0.80,58,-3333.7158
-0.80,59,-3295.294511
-0.80,60,-3286.651714
-0.80,61,-3286.655515
-0.80,62,-3286.710414
-0.80,63,-3294.702341
-0.80,64,-3286.635734
-0.80,65,-3286.648993
-0.80,66,-3304.20459
-0.80,67,-3286.703198
-0.80,68,-3286.70959
-0.80,69,-3286.651447
-0.80,70,-3300.417116
-0.80,71,-3302.894458
-0.80,72,-3301.854427
-0.80,73,-3286.650913
-0.80,74,-3286.727844
-0.80,75,-3286.624109
-0.80,76,-3313.671643
-0.80,77,-3286.666597
-0.80,78,-3298.624364
-0.80,79,-3301.798353
-0.80,80,-3286.729516
-0.80,81,-3305.432484
-0.80,82,-3286.641514
-0.80,83,-3286.618348
-0.80,84,-3311.8502
-0.80,85,-3286.721078
-0.80,86,-3286.651725
-0.80,87,-3286.670074
-0.80,88,-3286.707694
-0.80,89,-3286.689436
-0.80,90,-3286.707861
-0.80,91,-3286.657501
-0.80,92,-3286.695464
-0.80,93,-3311.851271
-0.80,94,-3286.662495
-0.80,95,-3307.825371
-0.80,96,-3302.642997
-0.80,97,-3286.691121
-0.80,98,-3286.652767
-0.80,99,-3296.569068
-0.80,100,-3286.64863
-0.75,1,-3287.336734
-0.75,2,-3287.321625
-0.75,3,-3317.111165
-0.75,4,-3287.33245
-0.75,5,-3287.288758
-0.75,6,-3287.332116
-0.75,7,-3287.254649
-0.75,8,-3287.338929
-0.75,9,-3287.32993
-0.75,10,-3287.274035
-0.75,11,-3321.50441
-0.75,12,-3287.294396
-0.75,13,-3316.718567
-0.75,14,-3287.335543
-0.75,15,-3287.280778
-0.75,16,-3287.319755
-0.75,17,-3287.310453
-0.75,18,-3287.289518
-0.75,19,-3303.513249
-0.75,20,-3287.261474
-0.75,21,-3302.816676
-0.75,22,-3287.28527
-0.75,23,-3287.314853
-0.75,24,-3314.657385
-0.75,25,-3287.298734
-0.75,26,-3287.309383
-0.75,27,-3287.274858
-0.75,28,-3314.408029
-0.75,29,-3287.287754
-0.75,30,-3287.338466
-0.75,31,-3296.152863
-0.75,32,-3287.271357
-0.75,33,-3308.342475
-0.75,34,-3287.294251
-0.75,35,-3287.31393
-0.75,36,-3287.351604
-0.75,37,-3287.294403
-0.75,38,-3287.334078
-0.75,39,-3287.299238
-0.75,40,-3287.330131
-0.75,41,-3287.31719
-0.75,42,-3287.318869
-0.75,43,-3287.306444
-0.75,44,-3287.27483
-0.75,45,-3303.177967
-0.75,46,-3287.260551
-0.75,47,-3287.276333
-0.75,48,-3287.279741
-0.75,49,-3287.237765
-0.75,50,-3287.292887
-0.75,51,-3287.338883
-0.75,52,-3335.203082
-0.75,53,-3317.969136
-0.75,54,-3287.285514
-0.75,55,-3287.27583
-0.75,56,-3287.287928
-0.75,57,-3299.331893
-0.75,58,-3287.369297
-0.75,59,-3287.207412
-0.75,60,-3287.312153
-0.75,61,-3300.67373
-0.75,62,-3287.296812
-0.75,63,-3300.73686
-0.75,64,-3301.619102
-0.75,65,-3287.318132
-0.75,66,-3287.278281
-0.75,67,-3287.284779
-0.75,68,-3295.316064
-0.75,69,-3287.280296
-0.75,70,-3287.313763
-0.75,71,-3287.26443
-0.75,72,-3287.274927
-0.75,73,-3287.364549
-0.75,74,-3287.303645
-0.75,75,-3300.50463
-0.75,76,-3303.514679
-0.75,77,-3287.31064
-0.75,78,-3287.406477
-0.75,79,-3287.248819
-0.75,80,-3287.353691
-0.75,81,-3287.345315
-0.75,82,-3329.912048
-0.75,83,-3287.293946
-0.75,84,-3287.267574
-0.75,85,-3294.863548
-0.75,86,-3287.273483
-0.75,87,-3301.44738
-0.75,88,-3287.36402
-0.75,89,-3287.320152
-0.75,90,-3287.322907
-0.75,91,-3287.293894
-0.75,92,-3287.28763
-0.75,93,-3287.33399
-0.75,94,-3287.341073
-0.75,95,-3287.303031
-0.75,96,-3287.337418
-0.75,97,-3287.288264
-0.75,98,-3287.300746
-0.75,99,-3287.320315
-0.75,100,-3301.417049
-0.70,1,-3288.095812
-0.70,2,-3288.084204
-0.70,3,-3288.19547
-0.70,4,-3288.097578
-0.70,5,-3288.073339
-0.70,6,-3288.126408
-0.70,7,-3288.080191
-0.70,8,-3288.059123
-0.70,9,-3288.17038
-0.70,10,-3288.077648
-0.70,11,-3288.112825
-0.70,12,-3288.129122
-0.70,13,-3288.125276
-0.70,14,-3288.074988
-0.70,15,-3288.127962
-0.70,16,-3288.097596
-0.70,17,-3291.845809
-0.70,18,-3288.067714
-0.70,19,-3288.139778
-0.70,20,-3288.08056
-0.70,21,-3300.934901
-0.70,22,-3288.124205
-0.70,23,-3288.093695
-0.70,24,-3288.109088
-0.70,25,-3288.171118
-0.70,26,-3304.01601
-0.70,27,-3288.077219
-0.70,28,-3288.102879
-0.70,29,-3293.050816
-0.70,30,-3288.143774
-0.70,31,-3288.117288
-0.70,32,-3288.120112
-0.70,33,-3288.059786
-0.70,34,-3288.112687
-0.70,35,-3302.643437
-0.70,36,-3288.032266
-0.70,37,-3296.739517
-0.70,38,-3288.166306
-0.70,39,-3288.127464
-0.70,40,-3288.061148
-0.70,41,-3288.064955
-0.70,42,-3288.108665
-0.70,43,-3308.590607
-0.70,44,-3288.134924
-0.70,45,-3288.110625
-0.70,46,-3288.09277
-0.70,47,-3288.153222
-0.70,48,-3288.050428
-0.70,49,-3297.829471
-0.70,50,-3288.073245
-0.70,51,-3288.081964
-0.70,52,-3288.093114
-0.70,53,-3288.04016
-0.70,54,-3288.094118
-0.70,55,-3288.071617
-0.70,56,-3288.174634
-0.70,57,-3288.094906
-0.70,58,-3313.2393
-0.70,59,-3288.125502
-0.70,60,-3288.121226
-0.70,61,-3303.238692
-0.70,62,-3288.093916
-0.70,63,-3300.934746
-0.70,64,-3288.135009
-0.70,65,-3288.11543
-0.70,66,-3288.081006
-0.70,67,-3288.085609
-0.70,68,-3288.143535
-0.70,69,-3288.082587
-0.70,70,-3288.039867
-0.70,71,-3288.099098
-0.70,72,-3288.103123
-0.70,73,-3288.077512
-0.70,74,-3288.112869
-0.70,75,-3288.067121
-0.70,76,-3288.083384
-0.70,77,-3288.13326
-0.70,78,-3288.132191
-0.70,79,-3288.088859
-0.70,80,-3288.114765
-0.70,81,-3288.161294
-0.70,82,-3288.07508
-0.70,83,-3288.134742
-0.70,84,-3288.126005
-0.70,85,-3288.116808
-0.70,86,-3288.111038
-0.70,87,-3288.069591
-0.70,88,-3288.104176
-0.70,89,-3288.129384
-0.70,90,-3288.16276
-0.70,91,-3288.179289
-0.70,92,-3288.104479
-0.70,93,-3288.11737
-0.70,94,-3288.10023
-0.70,95,-3288.105597
-0.70,96,-3288.067659
-0.70,97,-3288.06851
-0.70,98,-3288.125038
-0.70,99,-3288.058596
-0.70,100,-3288.105397
-0.65,1,-3289.102909
-0.65,2,-3289.082338
-0.65,3,-3289.091301
-0.65,4,-3289.117869
-0.65,5,-3289.10663
-0.65,6,-3289.165529
-0.65,7,-3289.13939
-0.65,8,-3289.102798
-0.65,9,-3289.135521
-0.65,10,-3289.155341
-0.65,11,-3289.182556
-0.65,12,-3289.079248
-0.65,13,-3289.088487
-0.65,14,-3289.116682
-0.65,15,-3289.078477
-0.65,16,-3289.177648
-0.65,17,-3289.112978
-0.65,18,-3289.201123
-0.65,19,-3289.195581
-0.65,20,-3289.096342
-0.65,21,-3289.086764
-0.65,22,-3289.064518
-0.65,23,-3289.182323
-0.65,24,-3289.128054
-0.65,25,-3289.140515
-0.65,26,-3289.184832
-0.65,27,-3289.157517
-0.65,28,-3289.169868
-0.65,29,-3289.124799
-0.65,30,-3289.091478
-0.65,31,-3289.081285
-0.65,32,-3289.124128
-0.65,33,-3289.136557
-0.65,34,-3289.052019
-0.65,35,-3289.10181
-0.65,36,-3289.105721
-0.65,37,-3289.084069
-0.65,38,-3289.115475
-0.65,39,-3289.102662
-0.65,40,-3289.184096
-0.65,41,-3289.169159
-0.65,42,-3289.113308
-0.65,43,-3289.095212
-0.65,44,-3289.114072
-0.65,45,-3289.086479
-0.65,46,-3289.121443
-0.65,47,-3289.10798
-0.65,48,-3289.117723
-0.65,49,-3289.149883
-0.65,50,-3289.128927
-0.65,51,-3289.123931
-0.65,52,-3289.130994
-0.65,53,-3289.142434
-0.65,54,-3289.164148
-0.65,55,-3289.053995
-0.65,56,-3289.142611
-0.65,57,-3289.041762
-0.65,58,-3289.047442
-0.65,59,-3289.16537
-0.65,60,-3289.164046
-0.65,61,-3289.105932
-0.65,62,-3289.192105
-0.65,63,-3289.072567
-0.65,64,-3289.056722
-0.65,65,-3289.126552
-0.65,66,-3289.096407
-0.65,67,-3289.141723
-0.65,68,-3289.092476
-0.65,69,-3289.130242
-0.65,70,-3289.1018
-0.65,71,-3289.142341
-0.65,72,-3289.072525
-0.65,73,-3289.089239
-0.65,74,-3289.081682
-0.65,75,-3288.99505
-0.65,76,-3289.112581
-0.65,77,-3289.038766
-0.65,78,-3289.126174
-0.65,79,-3289.154835
-0.65,80,-3289.065553
-0.65,81,-3289.171745
-0.65,82,-3289.097889
-0.65,83,-3289.098812
-0.65,84,-3289.129003
-0.65,85,-3306.499439
-0.65,86,-3289.127123
-0.65,87,-3289.076266
-0.65,88,-3289.120833
-0.65,89,-3289.119209
-0.65,90,-3289.143978
-0.65,91,-3289.13631
-0.65,92,-3289.110121
-0.65,93,-3289.135411
-0.65,94,-3289.031711
-0.65,95,-3289.130421
-0.65,96,-3289.093392
-0.65,97,-3289.113728
-0.65,98,-3314.911078
-0.65,99,-3305.866768
-0.65,100,-3289.157479
-0.60,1,-3290.439731
-0.60,2,-3290.351731
-0.60,3,-3290.41425
-0.60,4,-3290.336867
-0.60,5,-3290.432194
-0.60,6,-3290.367231
-0.60,7,-3290.445904
-0.60,8,-3290.414319
-0.60,9,-3290.440718
-0.60,10,-3290.453677
-0.60,11,-3290.479068
-0.60,12,-3290.358203
-0.60,13,-3290.486292
-0.60,14,-3290.384998
-0.60,15,-3290.39309
-0.60,16,-3290.343176
-0.60,17,-3290.308129
-0.60,18,-3290.374486
-0.60,19,-3290.37998
-0.60,20,-3290.441892
-0.60,21,-3290.390537
-0.60,22,-3290.41404
-0.60,23,-3290.398515
-0.60,24,-3290.354053
-0.60,25,-3290.446217
-0.60,26,-3290.380971
-0.60,27,-3290.472439
-0.60,28,-3290.404262
-0.60,29,-3290.441195
-0.60,30,-3290.393394
-0.60,31,-3290.435451
-0.60,32,-3290.493834
-0.60,33,-3290.408174
-0.60,34,-3290.376632
-0.60,35,-3290.415422
-0.60,36,-3290.440961
-0.60,37,-3290.429651
-0.60,38,-3290.472005
-0.60,39,-3290.496462
-0.60,40,-3290.37906
-0.60,41,-3290.381255
-0.60,42,-3290.407493
-0.60,43,-3290.424091
-0.60,44,-3290.479626
-0.60,45,-3290.435038
-0.60,46,-3290.424492
-0.60,47,-3290.337103
-0.60,48,-3290.465236
-0.60,49,-3290.330176
-0.60,50,-3290.464871
-0.60,51,-3290.351318
-0.60,52,-3290.286445
-0.60,53,-3290.414086
-0.60,54,-3290.374672
-0.60,55,-3290.48245
-0.60,56,-3290.382961
-0.60,57,-3290.386464
-0.60,58,-3290.365282
-0.60,59,-3290.427785
-0.60,60,-3290.388328
-0.60,61,-3290.378964
-0.60,62,-3290.368627
-0.60,63,-3290.380207
-0.60,64,-3290.393486
-0.60,65,-3290.447644
-0.60,66,-3290.423667
-0.60,67,-3290.361791
-0.60,68,-3290.415834
-0.60,69,-3290.394341
-0.60,70,-3290.353807
-0.60,71,-3290.376247
-0.60,72,-3290.367123
-0.60,73,-3290.396636
-0.60,74,-3290.473533
-0.60,75,-3290.439967
-0.60,76,-3290.386878
-0.60,77,-3290.390833
-0.60,78,-3290.424913
-0.60,79,-3290.341645
-0.60,80,-3290.51702
-0.60,81,-3290.399242
-0.60,82,-3290.393328
-0.60,83,-3290.363538
-0.60,84,-3290.413762
-0.60,85,-3290.497802
-0.60,86,-3290.348376
-0.60,87,-3290.411615
-0.60,88,-3290.373881
-0.60,89,-3290.347512
-0.60,90,-3290.36408
-0.60,91,-3290.32297
-0.60,92,-3290.422365
-0.60,93,-3290.466967
-0.60,94,-3290.469065
-0.60,95,-3290.418952
-0.60,96,-3290.371097
-0.60,97,-3290.457037
-0.60,98,-3290.410215
-0.60,99,-3290.526652
-0.60,100,-3290.394005
-0.55,1,-3291.974687
-0.55,2,-3292.149405
-0.55,3,-3292.096575
-0.55,4,-3292.041731
-0.55,5,-3292.049745
-0.55,6,-3292.030942
-0.55,7,-3292.063036
-0.55,8,-3292.057901
-0.55,9,-3292.017973
-0.55,10,-3292.059856
-0.55,11,-3292.08074
-0.55,12,-3292.001031
-0.55,13,-3291.936678
-0.55,14,-3292.063889
-0.55,15,-3292.089082
-0.55,16,-3292.143497
-0.55,17,-3292.084379
-0.55,18,-3292.044514
-0.55,19,-3291.939848
-0.55,20,-3292.061568
-0.55,21,-3292.030479
-0.55,22,-3291.958234
-0.55,23,-3292.016334
-0.55,24,-3292.12135
-0.55,25,-3292.076621
-0.55,26,-3292.091426
-0.55,27,-3292.029292
-0.55,28,-3291.995435
-0.55,29,-3292.051427
-0.55,30,-3292.05511
-0.55,31,-3292.038749
-0.55,32,-3292.048389
-0.55,33,-3292.030439
-0.55,34,-3292.032169
-0.55,35,-3291.958759
-0.55,36,-3292.035341
-0.55,37,-3291.765132
-0.55,38,-3291.970285
-0.55,39,-3292.108117
-0.55,40,-3292.063509
-0.55,41,-3292.047417
-0.55,42,-3292.020306
-0.55,43,-3292.049129
-0.55,44,-3292.004938
-0.55,45,-3292.032901
-0.55,46,-3292.071201
-0.55,47,-3292.06324
-0.55,48,-3291.953964
-0.55,49,-3292.136163
-0.55,50,-3292.028047
-0.55,51,-3292.056158
-0.55,52,-3292.096975
-0.55,53,-3292.05798
-0.55,54,-3292.062724
-0.55,55,-3292.009004
-0.55,56,-3292.041088
-0.55,57,-3292.017094
-0.55,58,-3292.107965
-0.55,59,-3292.087566
-0.55,60,-3292.024262
-0.55,61,-3292.046569
-0.55,62,-3292.058252
-0.55,63,-3292.017761
-0.55,64,-3292.099148
-0.55,65,-3292.007174
-0.55,66,-3292.017968
-0.55,67,-3291.934199
-0.55,68,-3292.018908
-0.55,69,-3292.003534
-0.55,70,-3292.073756
-0.55,71,-3292.07187
-0.55,72,-3292.015775
-0.55,73,-3292.056332
-0.55,74,-3292.034879
-0.55,75,-3292.067178
-0.55,76,-3291.97237
-0.55,77,-3291.98486
-0.55,78,-3291.99756
-0.55,79,-3292.05715
-0.55,80,-3292.066338
-0.55,81,-3291.985167
-0.55,82,-3292.158851
-0.55,83,-3291.986182
-0.55,84,-3292.051427
-0.55,85,-3292.064138
-0.55,86,-3292.030644
-0.55,87,-3292.050674
-0.55,88,-3292.077672
-0.55,89,-3291.956173
-0.55,90,-3292.008942
-0.55,91,-3292.01022
-0.55,92,-3292.128492
-0.55,93,-3292.092084
-0.55,94,-3292.070501
-0.55,95,-3292.073008
-0.55,96,-3292.139507
-0.55,97,-3291.943192
-0.55,98,-3292.081813
