222
10
0001001110 1.000000
1011001100 0.250000
1011001101 0.250000
1011001110 0.250000
1011001111 0.250000
1011000111 1.000000
1000111111 1.000000
1011000111 1.000000
1001111111 1.000000
1000111111 1.000000
1000001111 1.000000
0001011101 1.000000
0000001100 1.000000
0000000000 1.000000
1011000110 1.000000
1010000111 1.000000
0001011111 1.000000
1011000111 1.000000
1011000110 1.000000
1011011100 1.000000
1001111101 1.000000
1011000111 1.000000
0000001111 1.000000
1011000100 1.000000
1011000111 1.000000
1011000111 1.000000
1001001111 1.000000
1011001011 1.000000
1011010111 1.000000
1001011111 1.000000
1011001100 1.000000
1001001111 1.000000
0001001110 1.000000
1001001101 1.000000
0001001111 1.000000
1011110111 1.000000
1001001101 1.000000
1000001111 1.000000
1001111111 1.000000
0011001111 1.000000
0011000111 1.000000
1000001111 1.000000
0010000100 1.000000
0011001111 1.000000
1011011110 1.000000
0001001111 1.000000
1011101111 1.000000
1001011111 1.000000
1011000111 1.000000
1001001111 1.000000
0011011111 1.000000
0001111100 1.000000
1011000100 1.000000
0001011100 1.000000
1001001111 1.000000
0001011101 1.000000
0001011101 1.000000
1001001111 1.000000
0011100101 1.000000
1010000100 1.000000
0011011101 1.000000
1001011111 1.000000
1011000111 1.000000
0001011100 1.000000
0001111101 1.000000
1011111011 0.500000
1011111111 0.500000
1001011111 1.000000
1011000011 1.000000
0010111111 1.000000
1011111110 1.000000
1001001100 1.000000
0001001100 1.000000
1001000100 1.000000
1001011111 1.000000
0001011111 1.000000
0000000100 1.000000
1000000000 1.000000
1001001100 1.000000
1011011101 1.000000
0000001101 1.000000
1001011101 1.000000
0000000101 1.000000
1011000101 1.000000
1110011111 1.000000
1001001101 1.000000
0000001100 1.000000
0010011111 1.000000
1011000100 1.000000
1011000111 0.250000
1011001111 0.250000
1011010111 0.250000
1011011111 0.250000
1011001111 1.000000
0000001100 1.000000
0000001111 1.000000
1011001100 1.000000
0000001100 1.000000
0000001111 1.000000
0000001101 1.000000
1011111111 1.000000
0011011111 1.000000
1011011111 1.000000
0000001100 1.000000
0000000100 1.000000
1010000101 1.000000
0000001111 1.000000
0001000100 1.000000
1001001111 1.000000
1000001101 1.000000
0000011110 1.000000
0001001111 1.000000
0000001101 1.000000
1000001110 1.000000
0001011111 1.000000
0000001111 1.000000
1011000111 1.000000
0000001111 1.000000
1011011100 1.000000
1001011111 1.000000
0000001111 1.000000
1000001101 1.000000
1001111101 1.000000
1001011111 1.000000
1000101111 1.000000
0000001100 1.000000
1001001111 1.000000
1011010111 1.000000
0010010100 1.000000
0000001100 1.000000
1001001101 1.000000
0000000100 1.000000
1001011101 1.000000
1011011111 1.000000
1001001110 1.000000
1011011100 1.000000
1001001111 1.000000
1011001100 1.000000
1001001111 1.000000
0000001000 0.500000
0010001000 0.500000
0000001111 1.000000
0010000011 1.000000
1001011111 1.000000
1010001111 1.000000
0001011111 1.000000
1001001111 1.000000
0000001100 1.000000
0011011101 1.000000
1001001101 1.000000
1001011101 1.000000
0000001111 1.000000
1011011111 1.000000
0000001111 1.000000
1001011111 1.000000
0010000110 1.000000
1001000111 1.000000
0000001111 1.000000
1001001111 1.000000
0010000000 1.000000
1001111111 1.000000
1011000100 1.000000
1001111111 1.000000
1001011111 1.000000
1001011111 1.000000
0000000111 1.000000
0001000111 1.000000
1001011100 1.000000
1001001111 1.000000
1001011111 1.000000
1001001111 1.000000
1000000100 1.000000
1001111111 1.000000
1001001100 1.000000
1001001101 1.000000
1011011100 1.000000
0000001110 1.000000
1001011111 1.000000
1001011111 1.000000
1000001101 1.000000
1001111111 1.000000
1011001101 1.000000
0000000111 1.000000
1001011111 1.000000
1000001000 1.000000
0010000110 1.000000
1000001000 1.000000
0010001111 1.000000
1011111111 1.000000
1001111110 1.000000
1011111111 1.000000
1001011101 1.000000
0011001111 1.000000
1001011111 1.000000
0001011111 1.000000
1001001111 1.000000
0000000100 1.000000
0000001101 1.000000
0000001111 1.000000
0010000111 1.000000
1010000111 1.000000
1001001111 1.000000
1010011100 1.000000
0000001100 1.000000
0001001111 1.000000
0001001111 1.000000
1011000111 1.000000
1001001100 1.000000
1000001101 1.000000
1001111111 1.000000
1101111111 1.000000
0010011111 1.000000
1001011100 1.000000
1001011111 1.000000
1101111111 1.000000
0001001111 0.500000
1001001111 0.500000
0000000000 0.500000
0000000010 0.500000
0000001100 1.000000
1000001101 1.000000
1010011111 1.000000
