idx,num,logL
-0.2,25,-5206.390661
-0.2,26,-5206.484374
-0.2,27,-5206.57037
-0.2,28,-5206.492904
-0.2,29,-5206.407691
-0.2,30,-5206.397129
-0.2,31,-5206.50517
-0.2,32,-5206.432445
-0.1,1,-5223.30646
-0.1,2,-5223.221854
-0.1,3,-5223.115836
-0.1,4,-5223.257839
-0.1,5,-5223.38224
-0.1,6,-5223.679886
-0.1,7,-5223.467212
-0.1,8,-5223.150122
-0.1,9,-5223.581668
-0.1,10,-5223.393122
-0.1,11,-5223.092524
-0.1,12,-5223.521892
-0.1,13,-5223.203052
-0.1,14,-5223.166116
-0.1,15,-5223.173626
-0.1,16,-5223.104725
-0.1,17,-5223.21375
-0.1,18,-5223.169915
-0.1,19,-5223.323655
-0.1,20,-5223.308426
-0.1,21,-5223.453404
-0.1,22,-5223.186934
-0.1,23,-5223.134897
-0.1,24,-5223.101195
-0.1,25,-5223.123256
-0.1,26,-5223.101523
-0.1,27,-5223.388597
-0.1,28,-5223.122801
-0.1,29,-5223.542311
-0.1,30,-5223.064048
-0.1,31,-5223.266345
-0.1,32,-5223.500852
00.0,1,-5246.358378
00.0,2,-5245.798762
00.0,3,-5245.792195
00.0,4,-5246.122954
00.0,5,-5246.19116
00.0,6,-5245.930291
00.0,7,-5246.399829
00.0,8,-5245.967021
00.0,9,-5246.082147
00.0,10,-5246.064865
00.0,11,-5246.270087
00.0,12,-5246.346176
00.0,13,-5246.05029
00.0,14,-5246.196751
00.0,15,-5246.22104
00.0,16,-5246.082026
00.0,17,-5245.910208
00.0,18,-5246.0445
00.0,19,-5246.413326
00.0,20,-5246.289221
00.0,21,-5246.230473
00.0,22,-5246.102105
00.0,23,-5246.941415
00.0,24,-5245.557181
00.0,25,-5246.139972
00.0,26,-5245.86195
00.0,27,-5246.44892
00.0,28,-5246.189665
00.0,29,-5246.01143
00.0,30,-5245.860319
00.0,31,-5245.971207
00.0,32,-5246.472497
00.1,1,-5278.156725
00.1,2,-5277.242301
00.1,3,-5278.013728
00.1,4,-5277.66099
00.1,5,-5277.748495
00.1,6,-5277.586123
00.1,7,-5277.88149
00.1,8,-5277.321371
00.1,9,-5278.077929
00.1,10,-5277.754665
00.1,11,-5278.066278
00.1,12,-5278.006482
00.1,13,-5277.47231
00.1,14,-5277.967202
00.1,15,-5277.754738
00.1,16,-5277.945256
00.1,17,-5278.06245
00.1,18,-5277.877516
00.1,19,-5277.676972
00.1,20,-5277.889431
00.1,21,-5277.859772
00.1,22,-5278.006811
00.1,23,-5278.304411
00.1,24,-5278.146585
00.1,25,-5277.699806
00.1,26,-5278.190967
00.1,27,-5278.086941
00.1,28,-5277.973911
00.1,29,-5278.304041
00.1,30,-5278.210923
00.1,31,-5277.793579
00.1,32,-5277.911324
00.2,1,-5320.203666
00.2,2,-5320.185653
00.2,3,-5321.001539
00.2,4,-5320.475892
00.2,5,-5320.266225
00.2,6,-5320.197427
00.2,7,-5320.356
00.2,8,-5319.982321
00.2,9,-5319.581436
00.2,10,-5320.251232
00.2,11,-5320.200285
00.2,12,-5320.310774
00.2,13,-5320.38128
00.2,14,-5320.209198
00.2,15,-5321.201235
00.2,16,-5319.917379
00.2,17,-5320.337719
00.2,18,-5320.24347
00.2,19,-5320.229252
00.2,20,-5320.238139
00.2,21,-5320.079598
00.2,22,-5320.384659
00.2,23,-5320.881212
00.2,24,-5320.144054
00.2,25,-5320.193217
00.2,26,-5320.469365
00.2,27,-5320.521707
00.2,28,-5320.56703
00.2,29,-5320.015827
00.2,30,-5320.633352
00.2,31,-5320.580236
00.2,32,-5320.304841
00.3,1,-5378.34535
00.3,2,-5377.941563
00.3,3,-5378.343441
00.3,4,-5378.163864
00.3,5,-5378.528388
00.3,6,-5378.02523
00.3,7,-5377.843121
00.3,8,-5378.025996
00.3,9,-5378.223007
00.3,10,-5377.547715
00.3,11,-5377.857777
00.3,12,-5377.433776
00.3,13,-5377.708471
00.3,14,-5378.925512
00.3,15,-5377.831059
00.3,16,-5377.934793
00.3,17,-5377.284853
00.3,18,-5378.192452
00.3,19,-5378.311425
00.3,20,-5378.446058
00.3,21,-5378.51531
00.3,22,-5377.654711
00.3,23,-5378.098576
00.3,24,-5377.588859
00.3,25,-5377.922747
00.3,26,-5378.011075
00.3,27,-5378.029156
00.3,28,-5378.059835
00.3,29,-5378.146602
00.3,30,-5378.929383
00.3,31,-5378.53209
00.3,32,-5378.744406
00.4,1,-5454.453904
00.4,2,-5456.03544
00.4,3,-5455.994005
00.4,4,-5455.816565
00.4,5,-5454.830364
00.4,6,-5455.855157
00.4,7,-5454.980501
00.4,8,-5455.370735
00.4,9,-5454.877758
00.4,10,-5454.594719
00.4,11,-5455.057381
00.4,12,-5454.246717
00.4,13,-5453.516794
00.4,14,-5455.197576
00.4,15,-5455.517687
00.4,16,-5456.388052
00.4,17,-5454.905539
00.4,18,-5454.55658
00.4,19,-5456.248219
00.4,20,-5454.137082
00.4,21,-5455.00279
00.4,22,-5456.498012
00.4,23,-5454.519955
00.4,24,-5454.808633
00.4,25,-5456.159939
00.4,26,-5455.172368
00.4,27,-5454.936959
00.4,28,-5454.754914
00.4,29,-5454.941221
00.4,30,-5454.704989
00.4,31,-5454.826536
00.4,32,-5455.06295
00.5,1,-5563.175108
00.5,2,-5565.09706
00.5,3,-5564.94206
00.5,4,-5564.852423
00.5,5,-5564.427899
00.5,6,-5565.046729
00.5,7,-5564.985766
00.5,8,-5565.060088
00.5,9,-5561.907397
00.5,10,-5563.571325
00.5,11,-5564.996651
00.5,12,-5564.023871
00.5,13,-5564.913888
00.5,14,-5566.377743
00.5,15,-5564.734201
00.5,16,-5563.079384
00.5,17,-5564.213386
00.5,18,-5561.132822
00.5,19,-5563.898992
00.5,20,-5562.318231
00.5,21,-5564.737241
00.5,22,-5564.96077
00.5,23,-5566.074999
00.5,24,-5562.877654
00.5,25,-5564.044372
00.5,26,-5564.778833
00.5,27,-5562.796762
00.5,28,-5564.895288
00.5,29,-5564.43794
00.5,30,-5565.654103
00.5,31,-5564.145458
00.5,32,-5563.012983
00.6,1,-5706.315673
00.6,2,-5706.831578
00.6,3,-5705.160386
00.6,4,-5705.978154
00.6,5,-5704.796812
00.6,6,-5705.56608
00.6,7,-5705.1851
00.6,8,-5706.308774
00.6,9,-5707.237211
00.6,10,-5705.749563
00.6,11,-5704.025546
00.6,12,-5707.049666
00.6,13,-5704.934352
00.6,14,-5706.855161
00.6,15,-5705.294422
00.6,16,-5705.617192
00.6,17,-5704.374007
00.6,18,-5705.860448
00.6,19,-5705.754783
00.6,20,-5707.629377
00.6,21,-5704.981437
00.6,22,-5705.728396
00.6,23,-5707.079473
00.6,24,-5706.314943
00.6,25,-5703.868416
00.6,26,-5705.188313
00.6,27,-5705.654937
00.6,28,-5707.356454
00.6,29,-5705.411152
00.6,30,-5706.32036
00.6,31,-5707.072435
00.6,32,-5704.786378
00.7,1,-5872.934521
00.7,2,-5874.893863
00.7,3,-5874.142635
00.7,4,-5873.353564
00.7,5,-5872.034885
00.7,6,-5872.489059
00.7,7,-5872.099794
00.7,8,-5876.474806
00.7,9,-5874.162033
00.7,10,-5873.813938
00.7,11,-5870.763766
00.7,12,-5874.228443
00.7,13,-5876.45217
00.7,14,-5876.808103
00.7,15,-5874.395969
00.7,16,-5875.291563
00.7,17,-5872.716794
00.7,18,-5875.632709
00.7,19,-5872.269579
00.7,20,-5872.403545
00.7,21,-5875.721061
00.7,22,-5872.760156
00.7,23,-5872.924249
00.7,24,-5871.485058
00.7,25,-5876.61479
00.7,26,-5872.329496
00.7,27,-5875.046694
00.7,28,-5872.115459
00.7,29,-5876.805372
00.7,30,-5872.593239
00.7,31,-5876.108075
00.7,32,-5871.351429
00.8,1,-6038.165752
00.8,2,-6031.577938
00.8,3,-6035.516891
00.8,4,-6040.726748
00.8,5,-6036.205633
00.8,6,-6035.858922
00.8,7,-6036.061714
00.8,8,-6032.969796
00.8,9,-6038.277485
00.8,10,-6039.975514
00.8,11,-6036.682674
00.8,12,-6033.452137
00.8,13,-6037.925444
00.8,14,-6030.762261
00.8,15,-6041.725991
00.8,16,-6038.403891
00.8,17,-6029.584423
00.8,18,-6036.695072
00.8,19,-6035.686546
00.8,20,-6031.545891
00.8,21,-6029.315562
00.8,22,-6031.088692
00.8,23,-6035.774892
00.8,24,-6037.203096
00.8,25,-6034.260242
00.8,26,-6032.045167
00.8,27,-6036.891544
00.8,28,-6033.671427
00.8,29,-6035.873645
00.8,30,-6035.992581
00.8,31,-6039.227677
00.8,32,-6031.62964
00.9,1,-6207.711336
00.9,2,-6202.247902
00.9,3,-6202.058464
00.9,4,-6205.60945
00.9,5,-6203.538503
00.9,6,-6203.023375
00.9,7,-6204.817581
00.9,8,-6211.364015
00.9,9,-6212.519602
00.9,10,-6209.490722
00.9,11,-6208.805035
00.9,12,-6207.02792
00.9,13,-6207.21576
00.9,14,-6209.113841
00.9,15,-6205.55095
00.9,16,-6205.102034
00.9,17,-6206.789544
00.9,18,-6208.263203
00.9,19,-6212.930079
00.9,20,-6206.357052
00.9,21,-6210.539349
00.9,22,-6207.394732
00.9,23,-6211.040076
00.9,24,-6209.313076
00.9,25,-6204.829547
00.9,26,-6209.480692
00.9,27,-6208.452199
00.9,28,-6200.277106
00.9,29,-6202.783836
00.9,30,-6210.846422
00.9,31,-6212.054211
00.9,32,-6207.339743
01.0,1,-6465.099232
01.0,2,-6463.201746
01.0,3,-6461.580582
01.0,4,-6463.383196
01.0,5,-6462.537464
01.0,6,-6460.311773
01.0,7,-6463.740155
01.0,8,-6449.298238
01.0,9,-6464.090933
01.0,10,-6463.584304
01.0,11,-6457.398377
01.0,12,-6466.909167
01.0,13,-6466.996237
01.0,14,-6456.792799
01.0,15,-6457.02689
01.0,16,-6461.380139
01.0,17,-6456.160749
01.0,18,-6451.403572
01.0,19,-6459.922942
01.0,20,-6459.550482
01.0,21,-6453.532696
01.0,22,-6454.522632
01.0,23,-6456.179344
01.0,24,-6460.594117
01.0,25,-6465.206079
01.0,26,-6460.314594
01.0,27,-6455.892209
01.0,28,-6461.20279
01.0,29,-6455.375312
01.0,30,-6460.311416
01.0,31,-6451.288133
01.0,32,-6463.71893
