idx,num,logL
-0.90,15,-3285.680804662245
-0.90,16,-3286.1744767064647
-0.90,17,-3288.5537789530335
-0.90,18,-3279.0970014616173
-0.90,19,-3293.5091684856243
-0.90,20,-3285.6964802080756
-0.90,21,-3272.868638805214
-0.90,22,-3281.256893909525
-0.90,23,-3277.7448306033493
-0.90,24,-3282.967804982997
-0.90,25,-3278.0386373968504
-0.90,26,-3283.883981259598
-0.90,27,-3292.808580552488
-0.90,28,-3280.7351319697837
-0.90,29,-3285.152085324058
-0.90,30,-3278.0859829781048
-0.90,31,-3307.468019631374
-0.90,32,-3284.021016209376
-0.90,33,-3307.689498337265
-0.90,34,-3277.471018646037
-0.90,35,-3302.0005755514244
-0.90,36,-3288.78479203562
-0.90,37,-3278.8746239650754
-0.90,38,-3297.6184379472843
-0.90,39,-3291.8389473225316
-0.90,40,-3280.9946983695795
-0.90,41,-3281.341597431595
-0.90,42,-3287.2767985215996
-0.90,43,-3298.1589884522837
-0.90,44,-3277.46167122542
-0.90,45,-3275.232464418318
-0.90,46,-3278.174128094099
-0.90,47,-3275.0832433151927
-0.90,48,-3283.8190450830475
-0.90,49,-3297.89689545954
-0.90,50,-3278.0202054108713
-0.90,51,-3278.4672101703445
-0.90,52,-3283.591883945407
-0.90,53,-3298.096788233245
-0.90,54,-3283.8675146003316
-0.90,55,-3281.5250050926593
-0.90,56,-3288.334440763152
-0.90,57,-3285.145248755112
-0.90,58,-3288.3567079560007
-0.90,59,-3313.841580038307
-0.90,60,-3284.8678820435307
-0.90,61,-3275.076415241497
-0.90,62,-3286.7730436632155
-0.90,63,-3282.206254110971
-0.90,64,-3324.4096928972003
-0.90,65,-3296.894802854793
-0.90,66,-3281.01871602184
-0.90,67,-3282.733303014091
-0.90,68,-3285.5451685652256
-0.90,69,-3312.27197696149
-0.90,70,-3280.0951184869655
-0.90,71,-3275.2225559934755
-0.90,72,-3317.3475174720575
-0.90,73,-3273.8012083951153
-0.90,74,-3290.665037116897
-0.90,75,-3285.2152314892755
-0.90,76,-3275.7295489701437
-0.90,77,-3312.8684148100347
-0.90,78,-3295.8256171737467
-0.90,79,-3282.4237555716218
-0.90,80,-3283.5242664013795
-0.90,81,-3274.1000098404534
-0.90,82,-3276.096116923155
-0.90,83,-3282.9125239021464
-0.90,84,-3280.407370168965
-0.90,85,-3284.9744060632474
-0.90,86,-3310.4034491420152
-0.90,87,-3331.769437053572
-0.90,88,-3289.5986653885566
-0.90,89,-3277.8254234398237
-0.90,90,-3297.616102591456
-0.90,91,-3281.0117801646143
-0.90,92,-3288.673772864472
-0.90,93,-3285.0139647431174
-0.90,94,-3292.452157900645
-0.90,95,-3282.329339007698
-0.90,96,-3333.8163178950344
-0.90,97,-3288.5707427486277
-0.90,98,-3307.2694025229684
-0.90,99,-3295.4804870441635
-0.90,100,-3284.110165911631
-0.85,1,-3278.3993371543334
-0.85,2,-3282.4844052874596
-0.85,3,-3282.0099966278335
-0.85,4,-3291.9798129145424
-0.85,5,-3284.9894914380166
-0.85,6,-3289.9743583149166
-0.85,7,-3281.07262984876
-0.85,8,-3291.9628245389313
-0.85,9,-3308.304927725607
-0.85,10,-3289.112624783027
-0.85,11,-3282.409309696156
-0.85,12,-3287.459340625951
-0.85,13,-3298.0915647880083
-0.85,14,-3276.750955756328
-0.85,15,-3300.335435371333
-0.85,16,-3333.9495365620273
-0.85,17,-3277.7822151498494
-0.85,18,-3282.533538875936
-0.85,19,-3279.7105686419
-0.85,20,-3301.30621885198
-0.85,21,-3282.24902883204
-0.85,22,-3279.2575826228513
-0.85,23,-3285.6592904540257
-0.85,24,-3309.936252896183
-0.85,25,-3294.121332004677
-0.85,26,-3282.3085941204863
-0.85,27,-3284.8562434214655
-0.85,28,-3270.458509668795
-0.85,29,-3283.354813996782
-0.85,30,-3289.553222841095
-0.85,31,-3274.705214924328
-0.85,32,-3299.3467747961167
-0.85,33,-3274.005992344403
-0.85,34,-3285.040603827728
-0.85,35,-3288.3831900485875
-0.85,36,-3282.8220791089248
-0.85,37,-3290.7620704193487
-0.85,38,-3278.5826709390017
-0.85,39,-3281.595270917848
-0.85,40,-3283.187737607287
-0.85,41,-3296.977860431961
-0.85,42,-3282.384959062058
-0.85,43,-3299.376008174896
-0.85,44,-3278.0663397876096
-0.85,45,-3299.8487037925656
-0.85,46,-3307.8536472428464
-0.85,47,-3276.1640687932504
-0.85,48,-3281.8379832590163
-0.85,49,-3280.3953043673696
-0.85,50,-3284.8769136449982
-0.85,51,-3314.72795322595
-0.85,52,-3284.9837134146906
-0.85,53,-3277.473273396674
-0.85,54,-3277.9021050064894
-0.85,55,-3295.433343045688
-0.85,56,-3281.1706995238565
-0.85,57,-3280.755659200733
-0.85,58,-3294.2858653508065
-0.85,59,-3299.928313774047
-0.85,60,-3282.6122983194946
-0.85,61,-3285.60414343495
-0.85,62,-3304.1663106464543
-0.85,63,-3277.907683184091
-0.85,64,-3280.882480571814
-0.85,65,-3296.2216790672646
-0.85,66,-3318.9113091951745
-0.85,67,-3285.013555334359
-0.85,68,-3288.448135263955
-0.85,69,-3291.4976055031584
-0.85,70,-3288.7973483068204
-0.85,71,-3283.025901589989
-0.85,72,-3294.154048476539
-0.85,73,-3286.4864941791657
-0.85,74,-3279.5522990168583
-0.85,75,-3281.7842195105654
-0.85,76,-3285.3478260594743
-0.85,77,-3279.0080618838483
-0.85,78,-3281.6295125957913
-0.85,79,-3273.75359718253
-0.85,80,-3305.661089430494
-0.85,81,-3280.5339678333853
-0.85,82,-3276.7870197063394
-0.85,83,-3280.70535550176
-0.85,84,-3289.680341702699
-0.85,85,-3273.658627867113
-0.85,86,-3281.7210923017265
-0.85,87,-3313.9861578183045
-0.85,88,-3271.278379944146
-0.85,89,-3295.5580224997825
-0.85,90,-3284.821081748817
-0.85,91,-3283.009004731489
-0.85,92,-3292.446747970367
-0.85,93,-3284.116271451191
-0.85,94,-3283.1301939012465
-0.85,95,-3289.6991595829822
-0.85,96,-3282.8479262354476
-0.85,97,-3278.4906235832404
-0.85,98,-3281.902047471699
-0.85,99,-3283.46550142492
-0.85,100,-3287.338845425552
-0.80,1,-3287.4681731420023
-0.80,2,-3276.1601554808744
-0.80,3,-3304.1918451555007
-0.80,4,-3301.081076620453
-0.80,5,-3290.012889264035
-0.80,6,-3280.014583919864
-0.80,7,-3278.9200989264273
-0.80,8,-3285.130399602119
-0.80,9,-3289.3646584522107
-0.80,10,-3295.000299769166
-0.80,11,-3276.1405618948206
-0.80,12,-3281.489853952805
-0.80,13,-3280.1660934595866
-0.80,14,-3288.509059636701
-0.80,15,-3278.5478304084827
-0.80,16,-3281.165266418197
-0.80,17,-3285.548063847205
-0.80,18,-3269.45246106396
-0.80,19,-3284.4165032847272
-0.80,20,-3280.529684523908
-0.80,21,-3297.2099778487122
-0.80,22,-3284.8939912778847
-0.80,23,-3312.613076441328
-0.80,24,-3287.8428361777087
-0.80,25,-3299.7763593414365
-0.80,26,-3301.123074447942
-0.80,27,-3279.9243865268363
-0.80,28,-3284.8865474290824
-0.80,29,-3297.9069705067595
-0.80,30,-3290.70597575607
-0.80,31,-3282.1449436281446
-0.80,32,-3273.1346413761576
-0.80,33,-3297.6272920479714
-0.80,34,-3280.785622491746
-0.80,35,-3283.800223994345
-0.80,36,-3285.067924072491
-0.80,37,-3308.949778349975
-0.80,38,-3282.4902222494375
-0.80,39,-3297.8665748010444
-0.80,40,-3282.381157327159
-0.80,41,-3284.8262722657305
-0.80,42,-3285.1304025760473
-0.80,43,-3295.29860752232
-0.80,44,-3307.6017727230455
-0.80,45,-3279.762661932632
-0.80,46,-3281.6294585917994
-0.80,47,-3281.876570754107
-0.80,48,-3283.118315393558
-0.80,49,-3298.972768034572
-0.80,50,-3283.8362237389306
-0.80,51,-3289.980967797782
-0.80,52,-3275.623304372314
-0.80,53,-3284.846121726432
-0.80,54,-3304.687547995414
-0.80,55,-3285.0743357691763
-0.80,56,-3266.4966938069683
-0.80,57,-3285.1257090235786
-0.80,58,-3297.9061898726054
-0.80,59,-3288.1438979518334
-0.80,60,-3286.6274141581857
-0.80,61,-3294.484851007372
-0.80,62,-3282.038044152073
-0.80,63,-3284.0847631909596
-0.80,64,-3290.9359078816024
-0.80,65,-3284.887965291557
-0.80,66,-3288.8122861466472
-0.80,67,-3300.4748416143193
-0.80,68,-3284.9457025392185
-0.80,69,-3292.6191748088954
-0.80,70,-3283.1194258003848
-0.80,71,-3284.952622512491
-0.80,72,-3273.7627820656553
-0.80,73,-3282.954459594057
-0.80,74,-3277.310777583625
-0.80,75,-3282.8560003648363
-0.80,76,-3275.1352028639303
-0.80,77,-3303.102723429867
-0.80,78,-3284.1420624668763
-0.80,79,-3295.45011888104
-0.80,80,-3283.6394119249803
-0.80,81,-3268.657478311604
-0.80,82,-3279.522305352444
-0.80,83,-3284.0393205750374
-0.80,84,-3302.962923599786
-0.80,85,-3278.7763410167686
-0.80,86,-3283.0714652400766
-0.80,87,-3290.721804554106
-0.80,88,-3279.182850182412
-0.80,89,-3284.646050491586
-0.80,90,-3297.0326540281526
-0.80,91,-3276.0726758509836
-0.80,92,-3282.437464141367
-0.80,93,-3299.341035588859
-0.80,94,-3281.8842654230975
-0.80,95,-3272.578315626137
-0.80,96,-3292.354111683814
-0.80,97,-3287.8750411146975
-0.80,98,-3285.9831782673295
-0.80,99,-3282.928093977029
-0.80,100,-3276.0385471550535
-0.75,1,-3284.0854274682024
-0.75,2,-3271.5602561503324
-0.75,3,-3316.5950360604656
-0.75,4,-3278.320253975585
-0.75,5,-3287.392548634678
-0.75,6,-3302.3238724597695
-0.75,7,-3283.789144521894
-0.75,8,-3294.8148290300137
-0.75,9,-3282.0723854447688
-0.75,10,-3287.206695642306
-0.75,11,-3284.7625801819745
-0.75,12,-3295.571780375445
-0.75,13,-3277.97156329909
-0.75,14,-3279.441090428426
-0.75,15,-3293.4851820007902
-0.75,16,-3275.5664733419144
-0.75,17,-3284.877502633208
-0.75,18,-3276.9114779047113
-0.75,19,-3281.4911643344676
-0.75,20,-3278.6060223210643
-0.75,21,-3285.2692819914573
-0.75,22,-3282.5505143436885
-0.75,23,-3281.055798887835
-0.75,24,-3287.210930071098
-0.75,25,-3283.042002418383
-0.75,26,-3281.9409885545665
-0.75,27,-3280.3852804993985
-0.75,28,-3282.114626233797
-0.75,29,-3273.5237863416705
-0.75,30,-3297.387118524797
-0.75,31,-3281.265643967275
-0.75,32,-3285.5732125328814
-0.75,33,-3281.4568279579125
-0.75,34,-3280.728821449129
-0.75,35,-3285.6642270935126
-0.75,36,-3280.558823629156
-0.75,37,-3296.113933555499
-0.75,38,-3282.94562234088
-0.75,39,-3282.103457819491
-0.75,40,-3296.7069886823433
-0.75,41,-3285.125578734226
-0.75,42,-3283.125404572412
-0.75,43,-3278.718132122707
-0.75,44,-3278.285510301521
-0.75,45,-3285.9872645213713
-0.75,46,-3282.9554286313423
-0.75,47,-3278.8795905388806
-0.75,48,-3285.8849558906927
-0.75,49,-3284.880414143221
-0.75,50,-3281.818485774207
-0.75,51,-3292.3974925822486
-0.75,52,-3294.7057362019314
-0.75,53,-3311.2591813292347
-0.75,54,-3310.3932196956825
-0.75,55,-3288.4690921866095
-0.75,56,-3288.1622129939988
-0.75,57,-3292.0678649863294
-0.75,58,-3277.8597252851487
-0.75,59,-3282.6812465036655
-0.75,60,-3295.4510826332735
-0.75,61,-3290.187383528004
-0.75,62,-3284.9338260812406
-0.75,63,-3297.959089562437
-0.75,64,-3282.9935149428575
-0.75,65,-3284.6254755757773
-0.75,66,-3283.4761677516008
-0.75,67,-3282.4459544284086
-0.75,68,-3283.531139910357
-0.75,69,-3285.0112114401527
-0.75,70,-3275.5972062987075
-0.75,71,-3292.194452494973
-0.75,72,-3285.0778589425486
-0.75,73,-3277.3721842763966
-0.75,74,-3294.883508036989
-0.75,75,-3276.318295314626
-0.75,76,-3279.0565763020622
-0.75,77,-3299.1517945365567
-0.75,78,-3277.13718613149
-0.75,79,-3282.981278335893
-0.75,80,-3278.908263637832
-0.75,81,-3280.2232050797415
-0.75,82,-3276.7700100404413
-0.75,83,-3272.1808325469074
-0.75,84,-3280.409179050257
-0.75,85,-3283.9068947610212
-0.75,86,-3283.7989572813913
-0.75,87,-3284.667960971863
-0.75,88,-3296.575058809075
-0.75,89,-3285.0221345545456
-0.75,90,-3303.4614207937966
-0.75,91,-3281.1806505418126
-0.75,92,-3278.9007196546836
-0.75,93,-3291.845387863955
-0.75,94,-3284.01415112613
-0.75,95,-3280.362391291572
-0.75,96,-3284.6310317973703
-0.75,97,-3278.132140483182
-0.75,98,-3281.078380886446
-0.75,99,-3277.3148646053564
-0.75,100,-3288.1212137876264
-0.70,1,-3284.782878715594
-0.70,2,-3282.535181021767
-0.70,3,-3282.7216627216894
-0.70,4,-3293.475693199752
-0.70,5,-3282.8010583072364
-0.70,6,-3302.4610721125864
-0.70,7,-3289.6516479222555
-0.70,8,-3285.03364346725
-0.70,9,-3286.198417998964
-0.70,10,-3306.366182204507
-0.70,11,-3287.2719865306567
-0.70,12,-3277.1675409955706
-0.70,13,-3281.67166864945
-0.70,14,-3280.323360729261
-0.70,15,-3281.415948669295
-0.70,16,-3282.0013303211613
-0.70,17,-3281.68068620362
-0.70,18,-3285.2691425254434
-0.70,19,-3268.305177772693
-0.70,20,-3276.4332707116064
-0.70,21,-3285.0336465450523
-0.70,22,-3278.6291215466617
-0.70,23,-3276.6127841149355
-0.70,24,-3298.4482490948326
-0.70,25,-3289.5225345810472
-0.70,26,-3297.762859057417
-0.70,27,-3282.9132871488014
-0.70,28,-3294.1158936676666
-0.70,29,-3282.419592227718
-0.70,30,-3278.788396840133
-0.70,31,-3282.942314374543
-0.70,32,-3293.538848498053
-0.70,33,-3282.6759688167317
-0.70,34,-3272.901192932842
-0.70,35,-3287.11210638998
-0.70,36,-3284.425465858088
-0.70,37,-3277.515084271229
-0.70,38,-3274.7729649567323
-0.70,39,-3281.6282378647875
-0.70,40,-3295.485845630982
-0.70,41,-3284.9006982958053
-0.70,42,-3285.694130756434
-0.70,43,-3295.76652225459
-0.70,44,-3305.865189647989
-0.70,45,-3293.373829239176
-0.70,46,-3280.846817899829
-0.70,47,-3285.4763192397468
-0.70,48,-3285.2239345465787
-0.70,49,-3282.324832775208
-0.70,50,-3294.911213969595
-0.70,51,-3272.9914493182923
-0.70,52,-3277.016011224277
-0.70,53,-3279.616454825702
-0.70,54,-3280.256716457885
-0.70,55,-3285.056924000466
-0.70,56,-3307.5219970192074
-0.70,57,-3285.153124076219
-0.70,58,-3278.7410194470167
-0.70,59,-3285.0468249322994
-0.70,60,-3285.2258267310867
-0.70,61,-3273.8035538882073
-0.70,62,-3295.9056030333254
-0.70,63,-3275.3427976391795
-0.70,64,-3279.6201671914087
-0.70,65,-3280.766127611962
-0.70,66,-3276.9160040350666
-0.70,67,-3283.259778660283
-0.70,68,-3279.063417206369
-0.70,69,-3283.039558007534
-0.70,70,-3272.3996823833886
-0.70,71,-3284.1867859792474
-0.70,72,-3278.0280478605778
-0.70,73,-3285.600917905753
-0.70,74,-3279.5255840635696
-0.70,75,-3276.1000718382115
-0.70,76,-3285.5621616911553
-0.70,77,-3277.8793596315368
-0.70,78,-3274.900885893117
-0.70,79,-3281.144400536165
-0.70,80,-3307.728905186156
-0.70,81,-3282.6700053382137
-0.70,82,-3284.173675220723
-0.70,83,-3301.0140988212893
-0.70,84,-3283.7937728208467
-0.70,85,-3279.346800677701
-0.70,86,-3286.799799122614
-0.70,87,-3278.615884531211
-0.70,88,-3280.299723368495
-0.70,89,-3287.9185915272856
-0.70,90,-3277.0987619268376
-0.70,91,-3275.6691785847866
-0.70,92,-3280.1895060585057
-0.70,93,-3285.2888609818065
-0.70,94,-3280.7680901313697
-0.70,95,-3275.500579812021
-0.70,96,-3283.068823283577
-0.70,97,-3284.653418263114
-0.70,98,-3277.433088062107
-0.70,99,-3281.9848599865563
-0.70,100,-3292.4241954528184
-0.65,1,-3295.9961260389837
-0.65,2,-3279.1105874352957
-0.65,3,-3281.0521272676347
-0.65,4,-3285.047656524551
-0.65,5,-3275.736516649103
-0.65,6,-3303.718399349912
-0.65,7,-3281.952904848707
-0.65,8,-3284.623393996039
-0.65,9,-3281.3449381277333
-0.65,10,-3283.8534443678054
-0.65,11,-3287.5646288564467
-0.65,12,-3287.273634483591
-0.65,13,-3284.7663907679844
-0.65,14,-3276.409180121591
-0.65,15,-3289.121211219333
-0.65,16,-3302.9198262307136
-0.65,17,-3281.531653421064
-0.65,18,-3283.3678133972994
-0.65,19,-3268.1675960013395
-0.65,20,-3300.024653498659
-0.65,21,-3283.763037782309
-0.65,22,-3285.070756191405
-0.65,23,-3279.780241548392
-0.65,24,-3277.3144146661093
-0.65,25,-3278.9332110239566
-0.65,26,-3281.6603462590683
-0.65,27,-3278.305050672339
-0.65,28,-3288.6377807892095
-0.65,29,-3278.536605706655
-0.65,30,-3275.1754395920266
-0.65,31,-3295.669425349448
-0.65,32,-3275.3089984579647
-0.65,33,-3278.03448040188
-0.65,34,-3274.0188553469297
-0.65,35,-3286.436423025154
-0.65,36,-3270.6705831194063
-0.65,37,-3277.0454494778505
-0.65,38,-3290.18729696128
-0.65,39,-3284.922407136314
-0.65,40,-3293.683655480438
-0.65,41,-3318.630024153479
-0.65,42,-3277.691835158851
-0.65,43,-3286.5003255028805
-0.65,44,-3291.5913503786787
-0.65,45,-3278.433708943322
-0.65,46,-3288.4534061781237
-0.65,47,-3277.678184384984
-0.65,48,-3277.9998927493525
-0.65,49,-3271.3983412754824
-0.65,50,-3286.718276364813
-0.65,51,-3276.932002924013
-0.65,52,-3283.1145122879143
-0.65,53,-3277.1957460887434
-0.65,54,-3281.173076593601
-0.65,55,-3284.940610993529
-0.65,56,-3274.075064229032
-0.65,57,-3272.112340019267
-0.65,58,-3282.073959837283
-0.65,59,-3285.1613021017974
-0.65,60,-3282.0330915456143
-0.65,61,-3301.8833666420596
-0.65,62,-3278.7468974883477
-0.65,63,-3277.108522508415
-0.65,64,-3282.2045361643436
-0.65,65,-3268.4580953457807
-0.65,66,-3278.378837793627
-0.65,67,-3285.147106012794
-0.65,68,-3290.9628525740063
-0.65,69,-3285.6000712070145
-0.65,70,-3283.1011222400994
-0.65,71,-3283.8665331695574
-0.65,72,-3279.8708587610845
-0.65,73,-3281.8221139731622
-0.65,74,-3277.067387938965
-0.65,75,-3279.739226013281
-0.65,76,-3295.8434947037285
-0.65,77,-3294.567161084608
-0.65,78,-3297.7078000994848
-0.65,79,-3276.6182070527598
-0.65,80,-3280.187501413395
-0.65,81,-3301.093079207716
-0.65,82,-3284.9874705707425
-0.65,83,-3281.4396257867643
-0.65,84,-3286.912318304122
-0.65,85,-3285.1143201942396
-0.65,86,-3298.225395418412
-0.65,87,-3289.5388750297147
-0.65,88,-3288.7001630020486
-0.65,89,-3284.1938803596145
-0.65,90,-3286.8109200416657
-0.65,91,-3268.7498044624226
-0.65,92,-3279.133790685039
-0.65,93,-3283.796382247803
-0.65,94,-3282.826525765666
-0.65,95,-3283.3630731133326
-0.65,96,-3279.794750601291
-0.65,97,-3289.03271102045
-0.65,98,-3282.929136292862
-0.65,99,-3283.4244461263115
-0.65,100,-3279.664979522456
-0.60,1,-3278.2080499833187
-0.60,2,-3278.1809721505538
-0.60,3,-3282.6873588208955
-0.60,4,-3285.1352073230178
-0.60,5,-3284.4249765280438
-0.60,6,-3276.966495283503
-0.60,7,-3277.1477398827906
-0.60,8,-3285.3076974353353
-0.60,9,-3284.9394006201264
-0.60,10,-3275.7644613752673
-0.60,11,-3281.6888474798106
-0.60,12,-3294.691542890685
-0.60,13,-3289.913525007253
-0.60,14,-3276.667819828485
-0.60,15,-3288.5259274189366
-0.60,16,-3282.8700087288066
-0.60,17,-3281.4606982664936
-0.60,18,-3281.8106845591988
-0.60,19,-3278.3576694243816
-0.60,20,-3283.184257310893
-0.60,21,-3281.2912179388154
-0.60,22,-3271.7795157369787
-0.60,23,-3276.996731767269
-0.60,24,-3299.9746461883387
-0.60,25,-3293.6775746212634
-0.60,26,-3284.3143595194633
-0.60,27,-3279.700148572088
-0.60,28,-3282.0728045494375
-0.60,29,-3279.5402271028343
-0.60,30,-3281.279346100953
-0.60,31,-3284.79531426673
-0.60,32,-3278.0093131215644
-0.60,33,-3277.869353048217
-0.60,34,-3285.311424416246
-0.60,35,-3297.1288990113835
-0.60,36,-3280.1261347825625
-0.60,37,-3282.0956975084673
-0.60,38,-3274.3808399599675
-0.60,39,-3284.169741369845
-0.60,40,-3291.049276163089
-0.60,41,-3284.0281831513207
-0.60,42,-3280.361534222254
-0.60,43,-3283.686046364058
-0.60,44,-3290.6573419583046
-0.60,45,-3282.085679127317
