idx,num,squared_magnitude
00.05,16,0.013061709165139703
00.05,17,0.013148615063438208
00.05,18,0.012807803386284426
00.05,19,0.013117630514316843
00.05,20,0.013013417538722436
00.05,21,0.013085478617110539
00.05,22,0.013222865214787905
00.05,23,0.013006105349181993
00.05,24,0.013129891699690168
00.05,25,0.0130097112106457
00.05,26,0.012880385073447867
00.05,27,0.013089918191679813
00.05,28,0.013127652209571123
00.05,29,0.0132110010884198
00.05,30,0.012972977504754306
00.05,31,0.012782168627634358
00.05,32,0.01298458196409455
00.10,1,0.011954093022735009
00.10,2,0.011593565177203582
00.10,3,0.011581095149631062
00.10,4,0.01152079434410244
00.10,5,0.011636936914290668
00.10,6,0.011725611244069768
00.10,7,0.011836163058892733
00.10,8,0.011562216555693661
00.10,9,0.011228187730139552
00.10,10,0.011692576019732273
00.10,11,0.011538184154019832
00.10,12,0.011488097352735252
00.10,13,0.01143531602885852
00.10,14,0.011658334776669025
00.10,15,0.011728700077261735
00.10,16,0.011759630840025072
00.10,17,0.01154547841489436
00.10,18,0.011860198542828488
00.10,19,0.011609104583181568
00.10,20,0.011540169377655042
00.10,21,0.011616731491483824
00.10,22,0.011667698127956823
00.10,23,0.011596683023845226
00.10,24,0.011433125199868138
00.10,25,0.0116627157910306
00.10,26,0.01162868165788372
00.10,27,0.011688838254568507
00.10,28,0.011657712225436125
00.10,29,0.011665052487909685
00.10,30,0.011772206072340268
00.10,31,0.01165214832627133
00.10,32,0.011809681191375706
00.15,1,0.01013551654044653
00.15,2,0.010310816506248942
00.15,3,0.0102785839785401
00.15,4,0.010291250744983563
00.15,5,0.010135428003787418
00.15,6,0.010296848594372356
00.15,7,0.010301796454944988
00.15,8,0.010324271446201185
00.15,9,0.01037034549580397
00.15,10,0.010442677351526413
00.15,11,0.010562310154743388
00.15,12,0.010323406592680343
00.15,13,0.010247535845814747
00.15,14,0.010341453789441101
00.15,15,0.010387091689356549
00.15,16,0.010310088987668532
00.15,17,0.010102044662562962
00.15,18,0.010267317472200414
00.15,19,0.010249017869532633
00.15,20,0.010164087636252012
00.15,21,0.010196732661964952
00.15,22,0.01021007241507025
00.15,23,0.01011407324179875
00.15,24,0.01029251182906647
00.15,25,0.010034069819088174
00.15,26,0.010211404433345575
00.15,27,0.010376433850200846
00.15,28,0.010346768239665044
00.15,29,0.010073019364717054
00.15,30,0.010303809333100974
00.15,31,0.010183269871657597
00.15,32,0.010119507874462318
00.20,1,0.009075134511650006
00.20,2,0.009133409236538168
00.20,3,0.009225100479086104
00.20,4,0.009175839011698416
00.20,5,0.009068904767331284
00.20,6,0.008825936704246204
00.20,7,0.009171607816406045
00.20,8,0.008951112994268172
00.20,9,0.009016526560819605
00.20,10,0.008765724202046287
00.20,11,0.009068921051629993
00.20,12,0.00896321349053829
00.20,13,0.009127511910187746
00.20,14,0.00907263091262882
00.20,15,0.009179423109398517
00.20,16,0.008935346226922132
00.20,17,0.008857260694098546
00.20,18,0.008765792656506345
00.20,19,0.009009589090903894
00.20,20,0.008873980232825396
00.20,21,0.009143529801458017
00.20,22,0.00888597533573951
00.20,23,0.00886479616622104
00.20,24,0.00891270579604027
00.20,25,0.009029454407259184
00.20,26,0.009007329790002364
00.20,27,0.009151605080647253
00.20,28,0.009088297318555547
00.20,29,0.009007595519319666
00.20,30,0.008888618631294849
00.20,31,0.008950635824717288
00.20,32,0.00874622005646303
00.25,1,0.007917896034709618
00.25,2,0.007749287250624058
00.25,3,0.00792264146745167
00.25,4,0.007898417475189178
00.25,5,0.007832105775137082
00.25,6,0.007804327015420237
00.25,7,0.007765380160843945
00.25,8,0.00794871980110053
00.25,9,0.00771435004568109
00.25,10,0.007726791511085344
00.25,11,0.007797487859057481
00.25,12,0.007750797477574683
00.25,13,0.007703615746139825
00.25,14,0.007823641658480414
00.25,15,0.007756247226805396
00.25,16,0.008079343762605162
00.25,17,0.0077794145148028316
00.25,18,0.007707040736581019
00.25,19,0.007902730488357807
00.25,20,0.0077028501990282945
00.25,21,0.007780072622412359
00.25,22,0.007884104772146553
00.25,23,0.00786158648103407
00.25,24,0.00783808669456942
00.25,25,0.007766016696403393
00.25,26,0.00787752399378841
00.25,27,0.00782136644027014
00.25,28,0.007985324911999044
00.25,29,0.00774407701417581
00.25,30,0.007762914332944762
00.25,31,0.008047924947249502
00.25,32,0.00781724715168742
00.30,1,0.006639780503425711
00.30,2,0.006701941750577838
00.30,3,0.006618003091711873
00.30,4,0.006553002777875769
00.30,5,0.006613166743826741
00.30,6,0.0068685730074646454
00.30,7,0.0067286762930935
00.30,8,0.006509767136164245
00.30,9,0.0067798328181345015
00.30,10,0.006723891083734032
00.30,11,0.006780203919350115
00.30,12,0.006730557542788521
00.30,13,0.006470844057428257
00.30,14,0.006894828158323815
00.30,15,0.0066752426681224945
00.30,16,0.00664766370519801
00.30,17,0.006567502744801336
00.30,18,0.006680728430519288
00.30,19,0.006326872434839528
00.30,20,0.006577678567925989
00.30,21,0.00666040926273415
00.30,22,0.00671621520127332
00.30,23,0.006607093198548795
00.30,24,0.00676990591982963
00.30,25,0.0065635392987129625
00.30,26,0.006793048310699158
00.30,27,0.006691461613149725
00.30,28,0.006949552108504626
00.30,29,0.006818885261857708
00.30,30,0.006681439004714819
00.30,31,0.006525607771095691
00.30,32,0.0066745680172952005
00.35,1,0.005541988273035267
00.35,2,0.005556757715666822
00.35,3,0.005691133759584403
00.35,4,0.005506052655270754
00.35,5,0.00569398317858254
00.35,6,0.005588433333584193
00.35,7,0.005520450500184462
00.35,8,0.005588359314447928
00.35,9,0.005524403571212451
00.35,10,0.0056356632609922165
00.35,11,0.00546837910776731
00.35,12,0.005334890182225079
00.35,13,0.005545753389587433
00.35,14,0.005502760579559939
00.35,15,0.005513345105628801
00.35,16,0.0055454273816129265
00.35,17,0.005952167058157599
00.35,18,0.00555867730645606
00.35,19,0.0056722991888639536
00.35,20,0.005496032218708204
00.35,21,0.0053886871653133755
00.35,22,0.005597197638816186
00.35,23,0.005504144291923756
00.35,24,0.0056091074459320885
00.35,25,0.0054977678825515325
00.35,26,0.00557060503305725
00.35,27,0.005683270463521554
00.35,28,0.005662080273574036
00.35,29,0.005455023345353913
00.35,30,0.005391366352340085
00.35,31,0.005289634162722629
00.35,32,0.005432641624742336
00.40,1,0.004399572207390391
00.40,2,0.004439917871461858
00.40,3,0.004580732508914443
00.40,4,0.004271367651266433
00.40,5,0.004618855823651291
00.40,6,0.0044524446011300674
00.40,7,0.004362204751636375
00.40,8,0.004412309361373788
00.40,9,0.004377899287348745
00.40,10,0.004563558533598596
00.40,11,0.004417943981390182
00.40,12,0.0043056120819694125
00.40,13,0.004229565614828732
00.40,14,0.004191089492615056
00.40,15,0.004538027434657145
00.40,16,0.004568021836877374
00.40,17,0.0043574383228219505
00.40,18,0.004504558679598238
00.40,19,0.004467371173416854
00.40,20,0.004535072451126139
00.40,21,0.004417795837085682
00.40,22,0.004340336353946648
00.40,23,0.004544293035033921
00.40,24,0.004184402744169195
00.40,25,0.004559975057988701
00.40,26,0.004603658173911489
00.40,27,0.004616754162283518
00.40,28,0.004464184704160344
00.40,29,0.004419627403598391
00.40,30,0.0044887599513321694
00.40,31,0.0046586995471971674
00.40,32,0.004476325762252393
00.45,1,0.003492165303809908
00.45,2,0.0033571790678140066
00.45,3,0.0033187813413913213
00.45,4,0.003250731721168262
00.45,5,0.0034542786002825796
00.45,6,0.0035150086431518894
00.45,7,0.0032942328339115893
00.45,8,0.003405641193364836
00.45,9,0.0033889627390440396
00.45,10,0.0034532351486334036
00.45,11,0.0033825795743663476
00.45,12,0.003593889516841916
00.45,13,0.0033216775687619176
00.45,14,0.0034090697606333946
00.45,15,0.003278070883691107
00.45,16,0.003307282805993349
00.45,17,0.003545731195015809
00.45,18,0.003280988218914579
00.45,19,0.003263732285017569
00.45,20,0.003416421421539069
00.45,21,0.003399039261369539
00.45,22,0.003520163162433634
00.45,23,0.003358487404498406
00.45,24,0.003557199772609786
00.45,25,0.0033922599275046546
00.45,26,0.003540302633386099
00.45,27,0.003504993760418166
00.45,28,0.003454096573209096
00.45,29,0.0034072815141345586
00.45,30,0.003291666448042179
00.45,31,0.0035111959228213458
00.45,32,0.003336147222031331
00.50,1,0.002182090735742012
00.50,2,0.002299968928446456
00.50,3,0.0021944730987536803
00.50,4,0.002208322549888183
00.50,5,0.0022956848348762047
00.50,6,0.0023295540393592122
00.50,7,0.0023857369955006557
00.50,8,0.002399565200148673
00.50,9,0.0022588928128580393
00.50,10,0.002159623701458632
00.50,11,0.0023686412615863974
00.50,12,0.002444470986375056
00.50,13,0.002262088737797865
00.50,14,0.002121198331584617
00.50,15,0.002179458418302516
00.50,16,0.0021899609767613683
00.50,17,0.002197897521990377
00.50,18,0.0021888254527376748
00.50,19,0.002082088934720258
00.50,20,0.0022777830486734175
00.50,21,0.002136198507347001
00.50,22,0.002105243456906935
00.50,23,0.002392161497248244
00.50,24,0.0021683850701632243
00.50,25,0.0020335554698430428
00.50,26,0.0021427908998613017
00.50,27,0.002303666828148806
00.50,28,0.002383874637490333
00.50,29,0.0022941747487090058
00.50,30,0.002007418550878011
00.50,31,0.0024708845808368842
00.50,32,0.0022906516017436257
