idx,num,MSE
-0.30,12,0.015367255293627431
-0.30,13,0.015468401722744366
-0.30,14,0.015416398867211146
-0.30,15,0.015396834088248018
-0.30,16,0.015511831616041666
-0.30,17,0.01545274712075103
-0.30,18,0.015241297994293756
-0.30,19,0.015365359500376085
-0.30,20,0.015297013366714199
-0.30,21,0.015204454305260372
-0.30,22,0.015406592153799732
-0.30,23,0.015173733812938833
-0.30,24,0.015215703105704165
-0.30,25,0.015363317104110435
-0.30,26,0.015192985956256889
-0.30,27,0.015535606210545533
-0.30,28,0.015246240841969039
-0.30,29,0.01543880347167088
-0.30,30,0.015460885726456368
-0.30,31,0.015216364976932498
-0.30,32,0.015332609728450696
-0.25,1,0.016154976509122326
-0.25,2,0.016098621623057537
-0.25,3,0.01598546565689999
-0.25,4,0.0162092539835827
-0.25,5,0.01592982754286109
-0.25,6,0.01627218750492076
-0.25,7,0.016053136420628583
-0.25,8,0.016029891744418875
-0.25,9,0.015895465624057876
-0.25,10,0.016066255309510332
-0.25,11,0.016456725543723797
-0.25,12,0.01585174382743366
-0.25,13,0.016124078182314608
-0.25,14,0.01624915968497861
-0.25,15,0.016336137608860456
-0.25,16,0.016333226411513312
-0.25,17,0.01606754121978351
-0.25,18,0.016394183202064146
-0.25,19,0.01652422630561072
-0.25,20,0.01615290080524786
-0.25,21,0.016043584633866775
-0.25,22,0.015985264037088606
-0.25,23,0.016346608249673492
-0.25,24,0.016106063391368768
-0.25,25,0.01619627959418263
-0.25,26,0.016323489640553714
-0.25,27,0.016273089978962332
-0.25,28,0.01604681100425463
-0.25,29,0.016030271424087403
-0.25,30,0.016195195516573415
-0.25,31,0.016172038965365607
-0.25,32,0.016206432606046338
-0.20,1,0.01705535090164453
-0.20,2,0.017490219034372905
-0.20,3,0.01698978436585095
-0.20,4,0.017469894988744204
-0.20,5,0.01735362885372516
-0.20,6,0.017574662493354296
-0.20,7,0.017248350679403158
-0.20,8,0.017353913796470874
-0.20,9,0.01692547727878622
-0.20,10,0.017522396275538973
-0.20,11,0.01734245664372328
-0.20,12,0.017100319825758818
-0.20,13,0.021151547543273107
-0.20,14,0.01736129624018308
-0.20,15,0.017352708150703854
-0.20,16,0.017012065512822114
-0.20,17,0.017598583327819856
-0.20,18,0.01768665573441576
-0.20,19,0.017366820024099373
-0.20,20,0.01725769705976203
-0.20,21,0.017227798770844915
-0.20,22,0.01711419212885691
-0.20,23,0.01730549452127245
-0.20,24,0.017309989961137
-0.20,25,0.01725475691576872
-0.20,26,0.01726259032265887
-0.20,27,0.01735127096801933
-0.20,28,0.01757500082338769
-0.20,29,0.01688588340400599
-0.20,30,0.01734629929712509
-0.20,31,0.01702836738157041
-0.20,32,0.01720233803718225
-0.15,1,0.018908108259272288
-0.15,2,0.018665255092454994
-0.15,3,0.018786716640427685
-0.15,4,0.018958776400435404
-0.15,5,0.018717537142623173
-0.15,6,0.01894131120260996
-0.15,7,0.018890643070170545
-0.15,8,0.01902825909717229
-0.15,9,0.018775274924133372
-0.15,10,0.018796498656496
-0.15,11,0.0189902191750699
-0.15,12,0.018944402132939547
-0.15,13,0.01853524736515662
-0.15,14,0.018841611895193722
-0.15,15,0.018440071281695503
-0.15,16,0.018963486048289697
-0.15,17,0.019178841797021704
-0.15,18,0.018887486020197627
-0.15,19,0.018994588153767675
-0.15,20,0.018631048947369576
-0.15,21,0.018886777753901365
-0.15,22,0.018354956906008718
-0.15,23,0.018925369671693507
-0.15,24,0.018901040306908614
-0.15,25,0.01912604304009059
-0.15,26,0.018595137050819218
-0.15,27,0.018546807064956414
-0.15,28,0.019109105612691604
-0.15,29,0.018850225299525077
-0.15,30,0.01880952228183238
-0.15,31,0.019013809405321897
-0.15,32,0.018982238667589517
-0.10,1,0.020685681219857838
-0.10,2,0.0198683696697509
-0.10,3,0.020283340415228425
-0.10,4,0.02050107507227633
-0.10,5,0.021028218484506173
-0.10,6,0.020258589587225862
-0.10,7,0.0204821271699151
-0.10,8,0.020475004283997154
-0.10,9,0.020669413677553043
-0.10,10,0.020364715296905162
-0.10,11,0.020305363879628356
-0.10,12,0.020563509495213114
-0.10,13,0.020892856601738154
-0.10,14,0.020614603512111706
-0.10,15,0.020555574406273584
-0.10,16,0.020536868691818026
-0.10,17,0.020756125961756324
-0.10,18,0.020135603883523166
-0.10,19,0.020272286585763636
-0.10,20,0.020228499569634902
-0.10,21,0.020448909014292176
-0.10,22,0.020550213327120915
-0.10,23,0.02080377827328585
-0.10,24,0.02061263088887553
-0.10,25,0.020221865655118663
-0.10,26,0.020965302641402516
-0.10,27,0.020566054149233775
-0.10,28,0.020404540759938652
-0.10,29,0.020516243797033335
-0.10,30,0.020299643978954233
-0.10,31,0.020385747294948978
-0.10,32,0.02050442928088945
-0.05,1,0.02236224721686219
-0.05,2,0.022450937311794955
-0.05,3,0.02220375114767949
-0.05,4,0.02249567006802587
-0.05,5,0.02207839188466762
-0.05,6,0.022103381715325755
-0.05,7,0.022769090906930103
-0.05,8,0.02199916772315581
-0.05,9,0.022572684336907643
-0.05,10,0.022532781616880958
-0.05,11,0.022257644431059
-0.05,12,0.022308033703045804
-0.05,13,0.02247192150959573
-0.05,14,0.022228880013043826
-0.05,15,0.022457900525381092
-0.05,16,0.022016016796473976
-0.05,17,0.022520626529936243
-0.05,18,0.022247688329585184
-0.05,19,0.022583938252429922
-0.05,20,0.022437343729338345
-0.05,21,0.02191778920769069
-0.05,22,0.022281250616320924
-0.05,23,0.02236546207278813
-0.05,24,0.022302884762786662
-0.05,25,0.022599924662642313
-0.05,26,0.022262301931380363
-0.05,27,0.022032575913387923
-0.05,28,0.022583621376092558
-0.05,29,0.022057293293640087
-0.05,30,0.022301362312744943
-0.05,31,0.022797154294472547
-0.05,32,0.022652464238922265
00.00,1,0.024441573434136134
00.00,2,0.024453287922785817
00.00,3,0.024290026068833615
00.00,4,0.02381446438613969
00.00,5,0.024225258304281762
00.00,6,0.024161537599485968
00.00,7,0.024676829723239452
00.00,8,0.024493768849442835
00.00,9,0.024643720255294405
00.00,10,0.024582041921724706
00.00,11,0.024510774821635446
00.00,12,0.024146785186066857
00.00,13,0.0241882791785224
00.00,14,0.023966936682734058
00.00,15,0.024081118254669517
00.00,16,0.024247252460123832
00.00,17,0.0240098375266072
00.00,18,0.024158027572013595
00.00,19,0.023683764354342343
00.00,20,0.023885646158703245
00.00,21,0.023765537227549517
00.00,22,0.024210583672647862
00.00,23,0.023710469428474452
00.00,24,0.02469389593371535
00.00,25,0.02429050698702916
00.00,26,0.024160632449624707
00.00,27,0.023844047544228236
00.00,28,0.02450219281581104
00.00,29,0.02404919552210645
00.00,30,0.02425196627859792
00.00,31,0.024518173025570463
00.00,32,0.02389752039075782
00.05,1,0.0266755704345537
00.05,2,0.025605987481127853
00.05,3,0.026595714848128907
00.05,4,0.026152052151952754
00.05,5,0.025374350597523417
00.05,6,0.026057799999116484
00.05,7,0.025462768127875034
00.05,8,0.025867737150842694
00.05,9,0.025460417962301318
00.05,10,0.02558053765799939
00.05,11,0.026434868207437245
00.05,12,0.02603603092453313
00.05,13,0.026243691759298582
00.05,14,0.026627238747934934
00.05,15,0.02585178562589825
00.05,16,0.02628678373276326
00.05,17,0.02607435292618608
00.05,18,0.026442697440264566
00.05,19,0.02577800117859871
00.05,20,0.026229707791554136
00.05,21,0.026378936902768962
00.05,22,0.025673488944186775
00.05,23,0.025820268124284448
00.05,24,0.02582990435019883
00.05,25,0.026297792648340923
00.05,26,0.02652317871496515
00.05,27,0.02623369737442591
00.05,28,0.025754188230760366
00.05,29,0.0259173344594546
00.05,30,0.026389938881985223
00.05,31,0.02670292001149985
00.05,32,0.02609715064636982
00.10,1,0.027027327657575085
00.10,2,0.027616403610011216
00.10,3,0.02766982130834224
00.10,4,0.027650146530262425
00.10,5,0.027566796486290505
00.10,6,0.027411580450772903
00.10,7,0.027388679336427996
00.10,8,0.02769649049260694
00.10,9,0.027569362591103624
00.10,10,0.027426194699718045
00.10,11,0.02782794832763319
00.10,12,0.02803279160661698
00.10,13,0.028133250147283077
00.10,14,0.027636177358036532
00.10,15,0.02759857275354396
00.10,16,0.027165554219524865
00.10,17,0.027793838806738486
00.10,18,0.02710996501425134
00.10,19,0.027519461221703075
00.10,20,0.028105334829042882
00.10,21,0.027355168070978184
00.10,22,0.027539847773641324
00.10,23,0.02761596489758727
00.10,24,0.028101486095295922
00.10,25,0.027437600000603298
00.10,26,0.027427696494201483
00.10,27,0.027414719531125665
00.10,28,0.026996621353573485
00.10,29,0.027189014054786534
00.10,30,0.02716450930128434
00.10,31,0.027338301060085012
00.10,32,0.026919820093108796
00.15,1,0.02878823935557158
00.15,2,0.028314464601090168
00.15,3,0.028418206676025678
00.15,4,0.028805049239240887
00.15,5,0.029085459641438566
00.15,6,0.028545581613850984
00.15,7,0.02909821238692098
00.15,8,0.02858664701971444
00.15,9,0.028877001901421756
00.15,10,0.02844193884711854
00.15,11,0.02803005585858783
00.15,12,0.028725904279219817
00.15,13,0.02860326830244578
00.15,14,0.028329954952717184
00.15,15,0.028115712467537152
00.15,16,0.028542211221285845
00.15,17,0.02861649715387671
00.15,18,0.028929852662402295
00.15,19,0.028666807112181402
00.15,20,0.02855320648595228
00.15,21,0.029343695360233568
00.15,22,0.02902213169093039
00.15,23,0.029184131518465238
00.15,24,0.028520045396946195
00.15,25,0.029528510495782433
00.15,26,0.02875914010408883
00.15,27,0.027951775793806696
00.15,28,0.028868249326795915
00.15,29,0.02978315251649401
00.15,30,0.02890080477573571
00.15,31,0.029093537997960644
00.15,32,0.02910779846410293
00.20,1,0.030403458206156756
00.20,2,0.030027612646926122
00.20,3,0.029148827949660287
00.20,4,0.029733627887093092
00.20,5,0.02993070330123428
00.20,6,0.030355597186765677
00.20,7,0.029688552528893856
00.20,8,0.030077506399014672
00.20,9,0.03035604098707183
00.20,10,0.030780610025043165
00.20,11,0.03035056531974837
00.20,12,0.030289145754349215
00.20,13,0.029884216331507996
00.20,14,0.029574404437897064
00.20,15,0.029673838595783486
00.20,16,0.030302360738564203
00.20,17,0.029626925888459884
00.20,18,0.03138574241377625
00.20,19,0.030307930186221545
00.20,20,0.030145897391561226
00.20,21,0.02915263794520465
00.20,22,0.029468777826571698
00.20,23,0.030118450987738733
00.20,24,0.030414986571966143
00.20,25,0.02969106791669766
00.20,26,0.030002754608141308
00.20,27,0.029823398090767242
00.20,28,0.029869784346965862
00.20,29,0.030400348008899576
00.20,30,0.030224173216947803
00.20,31,0.030600729048735457
00.20,32,0.03012033379320796
00.25,1,0.030848359269291192
00.25,2,0.03151301089867049
00.25,3,0.030649718116461205
00.25,4,0.030574826327933558
00.25,5,0.030688034585309446
00.25,6,0.031056252101873523
00.25,7,0.03148759918591803
00.25,8,0.030434454213700876
00.25,9,0.031805825431838824
00.25,10,0.031101400428385256
00.25,11,0.031042291009981512
00.25,12,0.030951058621480117
00.25,13,0.031110429171608393
00.25,14,0.030445810540422474
00.25,15,0.03153179886822074
00.25,16,0.03005273857833739
00.25,17,0.03175312469795929
00.25,18,0.03089550980958419
00.25,19,0.030349165624604987
00.25,20,0.03166114285223045
00.25,21,0.030597200503048486
00.25,22,0.030566415973410678
00.25,23,0.030624407668216752
00.25,24,0.03190533358009975
00.25,25,0.03087094688541464
00.25,26,0.03078872885459872
00.25,27,0.030553968540070316
00.25,28,0.03095329991505259
00.25,29,0.03135594328382215
00.25,30,0.03173750481697626
00.25,31,0.030215047024177523
00.25,32,0.031283354283366156
00.30,1,0.03235360734056865
00.30,2,0.03309029788796882
00.30,3,0.031996147149277225
00.30,4,0.032000316280500006
00.30,5,0.032148137395470636
00.30,6,0.031047607295462864
00.30,7,0.03192692326678951
00.30,8,0.03238440969300275
00.30,9,0.032486265966145365
00.30,10,0.03131789474588282
00.30,11,0.03218796030007132
00.30,12,0.031514759193251085
00.30,13,0.03299511128926698
00.30,14,0.03218117118977779
00.30,15,0.03149412243684976
00.30,16,0.03271496705830256
00.30,17,0.03228256171019525
00.30,18,0.03164886887219117
00.30,19,0.03310005130231255
00.30,20,0.03245418671283809
00.30,21,0.03180106625651617
00.30,22,0.03244025924284068
00.30,23,0.03246519011157301
00.30,24,0.031799320491237196
00.30,25,0.03212112811408719
00.30,26,0.031562716604420414
00.30,27,0.0321074435444522
00.30,28,0.031283481560793726
00.30,29,0.03174394266066197
00.30,30,0.0320986213605389
00.30,31,0.03218410382303983
00.30,32,0.032908051838698375
00.35,1,0.03259744734187457
00.35,2,0.032738780196349
00.35,3,0.03298523655068865
00.35,4,0.03224253712600951
00.35,5,0.03321875723760626
00.35,6,0.03300675683940285
00.35,7,0.03270560277101703
00.35,8,0.03226675797684416
00.35,9,0.033170339077505905
00.35,10,0.03257315541695597
00.35,11,0.03364600502583208
00.35,12,0.03331833283720093
00.35,13,0.033450602442781446
00.35,14,0.03337898154465295
00.35,15,0.03345450706054541
00.35,16,0.03260891161052393
00.35,17,0.03323176814275426
00.35,18,0.03273422099995
00.35,19,0.033173387909531685
00.35,20,0.03303687392038213
00.35,21,0.03243817707859787
00.35,22,0.033167595753368126
00.35,23,0.03269569340799848
00.35,24,0.032632378476331055
00.35,25,0.033770176253398634
00.35,26,0.03327664987148681
00.35,27,0.03252064806686402
00.35,28,0.03364812183314793
00.35,29,0.03276642146631946
00.35,30,0.03362119301604777
00.35,31,0.03291786043294759
00.35,32,0.03284201193605717
00.40,1,0.03323847521199009
00.40,2,0.03404359869541773
00.40,3,0.033447165643687056
00.40,4,0.0332577969365311
00.40,5,0.03359716401788643
00.40,6,0.03338057867358592
00.40,7,0.03337337632531795
00.40,8,0.03366875083276552
00.40,9,0.03407551445490301
00.40,10,0.03390677284161367
00.40,11,0.033011519768904686
00.40,12,0.03352563474040156
00.40,13,0.033385052506005236
00.40,14,0.03361227236801089
00.40,15,0.03323754352786487
00.40,16,0.03328938231923478
00.40,17,0.033944489786422276
00.40,18,0.0336059965432755
00.40,19,0.03426676884745236
00.40,20,0.03282996570597818
00.40,21,0.03351617322032664
00.40,22,0.033024470167050304
00.40,23,0.03339996248893227
00.40,24,0.033224966259140745
00.40,25,0.03360561283967624
00.40,26,0.03419496552554704
00.40,27,0.034459592213877795
00.40,28,0.033510736786856406
00.40,29,0.034229664679459086
00.40,30,0.03324109133567404
00.40,31,0.03369361958808255
00.40,32,0.033449689909186404
00.45,1,0.033861633699163916
00.45,2,0.03435111910623279
00.45,3,0.034415992906060386
00.45,4,0.03422567971919006
00.45,5,0.03441398336637216
00.45,6,0.03453254702513859
00.45,7,0.03376412803378139
00.45,8,0.033742653512003985
00.45,9,0.0330329467345691
00.45,10,0.03328433705109289
00.45,11,0.03376436217656571
00.45,12,0.03395646448361152
00.45,13,0.03445539440625873
00.45,14,0.03391690358951291
00.45,15,0.033775228470218445
00.45,16,0.03455626518324445
00.45,17,0.03431493934834787
00.45,18,0.03445815483924754
00.45,19,0.03401248928323424
00.45,20,0.03379968782974499
00.45,21,0.03382049215647454
00.45,22,0.03379327460025932
00.45,23,0.034525817342235705
00.45,24,0.033966777531255064
00.45,25,0.03425687531530536
00.45,26,0.03434405660337628
00.45,27,0.03377523558318609
00.45,28,0.03450907812511853
00.45,29,0.033907411386375645
00.45,30,0.03397806392928851
00.45,31,0.033950317879852934
00.45,32,0.03379747271883845
00.50,1,0.03434315047530469
00.50,2,0.03450205864239469
00.50,3,0.033881193887072385
00.50,4,0.034394710042411854
00.50,5,0.033785603200807326
00.50,6,0.03461418916612257
00.50,7,0.03456743372981576
00.50,8,0.034259638167948685
00.50,9,0.03411870377198587
00.50,10,0.034318012873439295
00.50,11,0.034322134196644614
00.50,12,0.033898406604025016
00.50,13,0.03449411375930734
00.50,14,0.03388243706995613
00.50,15,0.034152228926600275
00.50,16,0.03393024462891975
00.50,17,0.034350696455106536
00.50,18,0.03432585103811655
00.50,19,0.03395176457822766
00.50,20,0.03411245633667956
00.50,21,0.033737585793751454
00.50,22,0.03435078307497601
00.50,23,0.03388151893435786
00.50,24,0.03434831291521835
00.50,25,0.03392567592050543
00.50,26,0.03412576295718878
00.50,27,0.034499865482151726
00.50,28,0.03462257016177314
00.50,29,0.033890652032237054
00.50,30,0.03418764638258852
00.50,31,0.03381357499905208
00.50,32,0.03387693362846146
