idx,num,logL
00.20,2,-3063.124905
00.20,3,-3061.387154
00.20,4,-3063.924857
00.20,5,-3061.887029
00.20,6,-3066.577976
00.20,7,-3061.98301
00.20,8,-3063.741487
00.20,9,-3067.071189
00.20,10,-3069.28509
00.20,11,-3064.20381
00.20,12,-3068.17144
00.20,13,-3066.72934
00.20,14,-3062.133575
00.20,15,-3064.414592
00.20,16,-3065.286095
00.20,17,-3064.176053
00.20,18,-3072.896418
00.20,19,-3066.361801
00.20,20,-3065.610739
00.20,21,-3060.730461
00.20,22,-3063.28676
00.20,23,-3065.307087
00.20,24,-3068.309078
00.20,25,-3066.016127
00.20,26,-3063.904959
00.20,27,-3061.806835
00.20,28,-3067.944733
00.20,29,-3065.714493
00.20,30,-3067.890638
00.20,31,-3067.46897
00.20,32,-3065.965544
00.25,1,-3092.77155
00.25,2,-3095.603881
00.25,3,-3091.305384
00.25,4,-3090.727284
00.25,5,-3092.129073
00.25,6,-3093.203033
00.25,7,-3096.304355
00.25,8,-3090.192468
00.25,9,-3096.540719
00.25,10,-3093.497363
00.25,11,-3093.530228
00.25,12,-3093.798889
00.25,13,-3095.722348
00.25,14,-3091.416802
00.25,15,-3097.219277
00.25,16,-3088.506902
00.25,17,-3097.103834
00.25,18,-3091.988459
00.25,19,-3090.288409
00.25,20,-3097.316362
00.25,21,-3089.70668
00.25,22,-3090.408954
00.25,23,-3092.997481
00.25,24,-3100.472853
00.25,25,-3094.423576
00.25,26,-3093.306362
00.25,27,-3092.371313
00.25,28,-3091.554401
00.25,29,-3096.469929
00.25,30,-3099.012368
00.25,31,-3089.630553
00.25,32,-3094.502574
00.30,1,-3124.252978
00.30,2,-3128.404091
00.30,3,-3124.767115
00.30,4,-3123.065228
00.30,5,-3124.287388
00.30,6,-3118.655698
00.30,7,-3122.960457
00.30,8,-3125.149293
00.30,9,-3123.386217
00.30,10,-3118.541339
00.30,11,-3123.216756
00.30,12,-3122.159308
00.30,13,-3130.615163
00.30,14,-3124.782078
00.30,15,-3122.14023
00.30,16,-3126.245634
00.30,17,-3127.856815
00.30,18,-3121.910831
00.30,19,-3133.130164
00.30,20,-3124.857861
00.30,21,-3122.06184
00.30,22,-3124.642312
00.30,23,-3125.563428
00.30,24,-3121.876448
00.30,25,-3123.916996
00.30,26,-3120.957935
00.30,27,-3125.692538
00.30,28,-3120.374891
00.30,29,-3122.223208
00.30,30,-3124.148397
00.30,31,-3124.014934
00.30,32,-3129.250499
00.35,1,-3151.62277
00.35,2,-3151.1399
00.35,3,-3152.661993
00.35,4,-3149.368923
00.35,5,-3154.970767
00.35,6,-3153.847217
00.35,7,-3152.294374
00.35,8,-3149.821866
00.35,9,-3154.721457
00.35,10,-3150.338181
00.35,11,-3158.774923
00.35,12,-3157.621446
00.35,13,-3157.404118
00.35,14,-3157.103535
00.35,15,-3156.320533
00.35,16,-3151.25973
00.35,17,-3153.141463
00.35,18,-3151.723985
00.35,19,-3155.894633
00.35,20,-3155.175393
00.35,21,-3151.891842
00.35,22,-3156.642915
00.35,23,-3151.564133
00.35,24,-3151.332053
00.35,25,-3158.580692
00.35,26,-3154.676459
00.35,27,-3148.132926
00.35,28,-3157.790254
00.35,29,-3154.163281
00.35,30,-3158.195192
00.35,31,-3153.962665
00.35,32,-3153.628038
00.40,1,-3182.345175
00.40,2,-3187.845644
00.40,3,-3183.041761
00.40,4,-3188.036447
00.40,5,-3184.029489
00.40,6,-3184.365691
00.40,7,-3185.876927
00.40,8,-3188.074852
00.40,9,-3188.870537
00.40,10,-3186.967821
00.40,11,-3182.255805
00.40,12,-3187.234185
00.40,13,-3185.308902
00.40,14,-3188.643271
00.40,15,-3182.128822
00.40,16,-3181.889205
00.40,17,-3188.521073
00.40,18,-3184.362301
00.40,19,-3190.486992
00.40,20,-3178.871098
00.40,21,-3183.940933
00.40,22,-3183.626767
00.40,23,-3183.430145
00.40,24,-3189.835097
00.40,25,-3184.189993
00.40,26,-3187.854795
00.40,27,-3188.49572
00.40,28,-3187.304266
00.40,29,-3188.409922
00.40,30,-3182.658452
00.40,31,-3183.466057
00.40,32,-3182.552592
00.45,1,-3219.164594
00.45,2,-3224.580454
00.45,3,-3226.272047
00.45,4,-3226.933937
00.45,5,-3223.171509
00.45,6,-3223.110231
00.45,7,-3224.597881
00.45,8,-3221.11363
00.45,9,-3216.533465
00.45,10,-3220.117501
00.45,11,-3221.261134
00.45,12,-3219.921799
00.45,13,-3226.60972
00.45,14,-3223.419329
00.45,15,-3226.145059
00.45,16,-3227.686553
00.45,17,-3224.608701
00.45,18,-3227.424793
00.45,19,-3227.192923
00.45,20,-3221.899483
00.45,21,-3221.007521
00.45,22,-3217.573407
00.45,23,-3227.063922
00.45,24,-3219.982584
00.45,25,-3224.700633
00.45,26,-3219.140569
00.45,27,-3219.4268
00.45,28,-3226.411388
00.45,29,-3222.435674
00.45,30,-3226.388266
00.45,31,-3220.871221
00.45,32,-3225.996086
00.50,1,-3272.369501
00.50,2,-3268.518981
00.50,3,-3267.681413
00.50,4,-3271.525332
00.50,5,-3265.746548
00.50,6,-3269.365709
00.50,7,-3266.988235
00.50,8,-3260.654849
00.50,9,-3268.181376
00.50,10,-3271.735387
00.50,11,-3265.811654
00.50,12,-3261.289618
00.50,13,-3271.848202
00.50,14,-3270.04466
00.50,15,-3272.170616
00.50,16,-3269.751178
00.50,17,-3271.7522
00.50,18,-3271.166508
00.50,19,-3273.394796
00.50,20,-3267.057553
00.50,21,-3271.034578
00.50,22,-3276.051211
00.50,23,-3262.31935
00.50,24,-3271.547767
00.50,25,-3275.001404
00.50,26,-3271.364509
00.50,27,-3272.289224
00.50,28,-3269.187939
00.50,29,-3263.831662
00.50,30,-3276.651046
00.50,31,-3259.029604
00.50,32,-3264.849106
