455
5
111X1 1.0
X1X10 1.0
11010 1.0
01010 0.5
01011 0.5
X1010 0.5
X1110 0.5
11001 0.25
11001 0.25
11011 0.25
11011 0.25
X1X10 1.0
11010 1.0
11110 1.0
01110 1.0
10X10 1.0
X110X 1.0
11010 1.0
11011 1.0
11110 1.0
01110 1.0
1X110 1.0
01010 1.0
11000 1.0
00000 1.0
01010 1.0
111X1 0.5
110X1 0.5
11010 1.0
11X10 1.0
10XX0 1.0
00000 1.0
11011 1.0
01010 1.0
11010 1.0
11010 0.5
11010 0.5
11010 1.0
11011 1.0
11001 1.0
11100 1.0
11010 1.0
01010 1.0
11000 1.0
11010 1.0
01010 1.0
11111 1.0
01010 1.0
11010 1.0
11X10 1.0
11010 1.0
11X01 1.0
11010 1.0
10010 1.0
110X1 1.0
11010 1.0
11011 1.0
00000 1.0
11000 1.0
X11X1 0.125
X11X1 0.125
X11X1 0.125
X11X1 0.125
X10X1 0.125
X10X1 0.125
X10X1 0.125
X10X1 0.125
11010 1.0
11010 1.0
01010 1.0
11000 1.0
10010 1.0
00000 1.0
11X10 1.0
11010 1.0
11111 1.0
11000 1.0
01011 1.0
11111 1.0
1XXX0 1.0
11011 1.0
11010 1.0
01011 1.0
01000 1.0
11X10 1.0
111XX 1.0
10010 1.0
1101X 1.0
10X00 1.0
11100 1.0
10000 0.25
10000 0.25
10010 0.25
10010 0.25
X1010 0.25
X1010 0.25
X1010 0.25
X1010 0.25
11010 0.5
11010 0.5
01110 1.0
100X0 1.0
1100X 1.0
100X0 1.0
01000 1.0
X10X0 1.0
111X0 1.0
11X00 1.0
100XX 1.0
1XX00 1.0
1X0XX 1.0
11X1X 1.0
11010 0.25
11010 0.25
11000 0.25
11000 0.25
11011 1.0
110XX 1.0
11XX0 1.0
100X0 1.0
11110 1.0
100XX 1.0
100X0 1.0
11010 1.0
11000 1.0
11100 1.0
1X010 1.0
110X0 1.0
100XX 1.0
11011 1.0
11010 1.0
11011 1.0
1X10X 1.0
10000 1.0
11000 0.5
11000 0.5
1X00X 1.0
100XX 1.0
11010 1.0
1X0XX 1.0
110XX 1.0
1000X 1.0
1100X 1.0
11010 1.0
111XX 1.0
1X00X 1.0
110XX 1.0
100X0 1.0
111X0 1.0
111XX 1.0
110XX 1.0
11010 1.0
100X0 1.0
11100 1.0
01000 1.0
11111 1.0
11100 1.0
1100X 1.0
11000 1.0
110X0 1.0
11X10 1.0
100X0 1.0
11010 1.0
1X0XX 1.0
1X0XX 1.0
110X0 1.0
110XX 1.0
100XX 1.0
11011 1.0
11XXX 1.0
10X00 1.0
1100X 1.0
1110X 1.0
1000X 1.0
X0011 1.0
1X111 0.5
1X111 0.5
110X0 1.0
1X1XX 1.0
1X1XX 1.0
1X0XX 1.0
100XX 1.0
11011 1.0
11X10 1.0
10011 1.0
110XX 1.0
11000 1.0
1X0XX 1.0
01110 1.0
X1X11 1.0
1X111 1.0
10001 1.0
11X1X 1.0
101XX 1.0
1000X 1.0
00000 0.5
00000 0.5
100XX 0.5
100XX 0.5
10010 1.0
10000 1.0
01001 1.0
11011 1.0
1101X 1.0
01010 1.0
00000 1.0
00000 1.0
1X110 1.0
11000 1.0
11001 1.0
01000 1.0
X10X0 1.0
10010 1.0
10000 1.0
01000 1.0
1X1X0 1.0
11001 1.0
110X1 1.0
01011 1.0
11000 1.0
01000 1.0
0X010 1.0
01010 1.0
01010 1.0
10000 1.0
10011 0.25
10011 0.25
10011 0.25
10011 0.25
11011 1.0
11011 1.0
00000 1.0
01010 1.0
10000 1.0
01000 1.0
01010 1.0
10110 1.0
11000 1.0
01000 1.0
11111 0.5
11111 0.5
11010 1.0
11010 1.0
11X10 1.0
11010 1.0
01000 0.5
01000 0.5
000X0 1.0
01000 1.0
01000 1.0
0X010 1.0
10000 1.0
11010 1.0
1X010 1.0
01000 1.0
01010 0.5
01010 0.5
11010 1.0
01000 1.0
010X0 1.0
01010 1.0
11011 1.0
00011 1.0
01011 1.0
11011 1.0
X1010 1.0
01010 1.0
11000 0.5
10000 0.5
11010 1.0
01010 1.0
110X1 1.0
01000 1.0
11100 1.0
10011 1.0
10010 1.0
01111 1.0
11X00 1.0
01000 1.0
11010 1.0
01011 1.0
11010 1.0
X1X10 1.0
00000 1.0
01000 1.0
11001 1.0
01000 1.0
011X0 1.0
11000 1.0
11011 0.5
11010 0.5
11010 1.0
10001 1.0
11010 1.0
10000 1.0
11010 1.0
11010 1.0
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
01010 1.0
00010 1.0
11011 1.0
01010 1.0
010X1 1.0
11011 1.0
11010 1.0
01000 1.0
11000 1.0
11000 1.0
11000 1.0
X1X10 1.0
00010 1.0
11X11 1.0
11010 1.0
01010 1.0
10011 1.0
00010 1.0
11011 1.0
01010 1.0
11010 1.0
00000 1.0
11110 1.0
X1010 1.0
11001 1.0
11111 1.0
11010 1.0
11011 1.0
11011 1.0
10000 1.0
01011 1.0
01010 1.0
1X0XX 1.0
11X00 1.0
11011 1.0
11001 1.0
11010 1.0
11011 1.0
11011 1.0
01000 1.0
11111 1.0
00X00 1.0
11011 1.0
11000 1.0
11000 1.0
11001 1.0
01010 1.0
1X1XX 1.0
10011 1.0
110X1 1.0
10010 1.0
1X0X0 1.0
11011 1.0
01000 1.0
11110 1.0
X0111 1.0
10000 1.0
01010 1.0
11010 1.0
X1XX1 1.0
00001 1.0
00010 1.0
00000 1.0
X1011 1.0
X1X10 1.0
01010 1.0
11111 1.0
11110 1.0
X1111 1.0
11X11 1.0
11111 1.0
1100X 1.0
00001 1.0
1XXX1 1.0
11XX0 1.0
01010 1.0
11010 1.0
X1XX0 1.0
100X0 1.0
X1011 1.0
111X0 1.0
1X0X0 1.0
X1011 1.0
1X1XX 1.0
11010 1.0
11010 1.0
11010 1.0
X1011 1.0
X1XX0 1.0
10001 1.0
110X1 1.0
11X1X 1.0
10001 0.5
10001 0.5
11010 1.0
110X0 1.0
1X010 1.0
X1110 1.0
1X1X0 1.0
00000 1.0
01000 1.0
X10X0 1.0
01010 1.0
00010 1.0
00010 1.0
11010 1.0
01000 1.0
11110 1.0
X1000 1.0
01000 1.0
11010 1.0
X1X10 1.0
11010 1.0
11000 1.0
11000 1.0
11010 1.0
X1000 1.0
1X010 1.0
11000 1.0
01000 1.0
0X000 1.0
01110 1.0
11110 1.0
X0000 1.0
10111 1.0
1XXX0 1.0
11111 1.0
01010 1.0
000X0 1.0
11001 1.0
1X110 1.0
11010 1.0
X00X0 1.0
110X0 1.0
00010 1.0
11111 1.0
0X0X0 1.0
10X00 1.0
11010 0.25
11010 0.25
11010 0.25
11010 0.25
XX0X0 1.0
00000 0.5
00010 0.5
100X0 1.0
01000 1.0
000XX 1.0
01000 1.0
01011 1.0
