455
8
11111100 1.0
01XXX100 1.0
01100100 1.0
1X00X100 0.5
1X00X100 0.5
01X0X100 0.5
01X1X100 0.5
11100100 0.25
11100100 0.25
11100100 0.25
11100100 0.25
01XXX100 1.0
11100100 1.0
111111XX 1.0
1X011100 1.0
111X100X 1.0
11X11100 1.0
11100100 1.0
1X10X100 1.0
11111100 1.0
1X011100 1.0
11111X00 1.0
11000100 1.0
01101100 1.0
01000000 1.0
110011XX 1.0
111111X0 0.5
111011X0 0.5
11101100 1.0
111X1100 1.0
111XX000 1.0
00000000 1.0
11100100 1.0
11000100 1.0
X1100100 1.0
01101100 0.5
01101100 0.5
11100100 1.0
11100100 1.0
11101100 1.0
11111100 1.0
11100100 1.0
01000100 1.0
11100100 1.0
11100100 1.0
11001100 1.0
1111X100 1.0
01000100 1.0
11100100 1.0
111XX100 1.0
11100100 1.0
111X010X 1.0
0110X100 1.0
11100000 1.0
11101100 1.0
11101100 1.0
11101100 1.0
0100X000 1.0
11100100 1.0
11X11110 0.125
11X11110 0.125
11X11100 0.125
11X11100 0.125
11X01100 0.125
11X01110 0.125
11X01100 0.125
11X01110 0.125
11100100 1.0
01100100 1.0
01001100 1.0
11100100 1.0
01100000 1.0
X1000000 1.0
011X1100 1.0
1110X100 1.0
11111100 1.0
11100100 1.0
11000100 1.0
11111100 1.0
111X0X01 1.0
01100100 1.0
01100100 1.0
11000100 1.0
01000100 1.0
011XX1X0 1.0
011111X0 1.0
01100000 1.0
0110X100 1.0
111XX0XX 1.0
1111X100 1.0
011010XX 0.25
011010XX 0.25
011010XX 0.25
011010XX 0.25
11X0X100 0.25
11X0X100 0.25
10X0X100 0.25
10X0X100 0.25
11101100 0.5
11101100 0.5
11011100 1.0
1110X0X0 1.0
01100100 1.0
111010X0 1.0
0100X100 1.0
01X001X0 1.0
01111100 1.0
011X1100 1.0
01101000 1.0
011X1X00 1.0
01101X00 1.0
111X1100 1.0
11100100 0.25
11100100 0.25
11100100 0.25
11100100 0.25
01100100 1.0
011011X0 1.0
X11X1100 1.0
11100000 1.0
11110100 1.0
01100000 1.0
111010X0 1.0
11101100 1.0
01100100 1.0
0111X100 1.0
11100X00 1.0
01100100 1.0
01101000 1.0
11101101 1.0
11100100 1.0
01101100 1.0
01111X00 1.0
11100000 1.0
0010X100 0.5
0110X100 0.5
01101X00 1.0
01101000 1.0
11100100 1.0
00101X00 1.0
01101100 1.0
01101000 1.0
011011X0 1.0
11100100 1.0
01111100 1.0
X1100X00 1.0
01101100 1.0
0110X000 1.0
11111100 1.0
01110100 1.0
01100100 1.0
1110X100 1.0
01101000 1.0
01110100 1.0
11000100 1.0
11111100 1.0
X1111100 1.0
01101100 1.0
01101100 1.0
11101100 1.0
011X0100 1.0
01100000 1.0
11101100 1.0
X1100X00 1.0
01101X00 1.0
11100100 1.0
11101100 1.0
01101000 1.0
11100100 1.0
011XX100 1.0
111X0000 1.0
01101100 1.0
01111100 1.0
01101000 1.0
01X0000X 1.0
11111X00 0.5
11111X00 0.5
0X101100 1.0
X1111X00 1.0
01111X00 1.0
01101X00 1.0
0X100000 1.0
11101100 1.0
X11XX100 1.0
11100000 1.0
0110X100 1.0
X1101100 1.0
01101X00 1.0
01011100 1.0
10XX0100 1.0
11111X00 1.0
11100000 1.0
111XX100 1.0
01111000 1.0
01100000 1.0
01000000 0.5
01000000 0.5
X1101000 0.5
X1100000 0.5
1110X000 1.0
1X100000 1.0
0100X100 1.0
11101100 1.0
01101100 1.0
0100X100 1.0
0X000000 1.0
11000000 1.0
X1111X00 1.0
11100100 1.0
11101100 1.0
01000100 1.0
11X0X100 1.0
11100000 1.0
10101000 1.0
01000100 1.0
11111X00 1.0
11100100 1.0
11101100 1.0
11001100 1.0
11100100 1.0
01000100 1.0
0100XX00 1.0
01000100 1.0
01001100 1.0
11100000 1.0
11100000 0.25
11100000 0.25
11101000 0.25
11101000 0.25
11100100 1.0
1110X100 1.0
01000000 1.0
01000100 1.0
11100000 1.0
01000100 1.0
01000100 1.0
01111000 1.0
11100100 1.0
01000100 1.0
11111100 0.5
11111100 0.5
01101100 1.0
0110X100 1.0
X11XX100 1.0
11101100 1.0
00000100 0.5
01000100 0.5
01000000 1.0
01000100 1.0
11000100 1.0
01000X00 1.0
01100000 1.0
11100100 1.0
1110XX00 1.0
11000100 1.0
01001100 0.5
01001100 0.5
01100100 1.0
01000100 1.0
0X001100 1.0
11000100 1.0
01101100 1.0
X1000000 1.0
01000100 1.0
11100100 1.0
11X0X100 1.0
01000100 1.0
10101100 0.5
10101000 0.5
11101100 1.0
01000101 1.0
1110X100 1.0
11000100 1.0
11111100 1.0
11101000 1.0
X1101000 1.0
11010100 1.0
111X1100 1.0
01000100 1.0
11100100 1.0
1100X100 1.0
11101100 1.0
01XXX100 1.0
01001000 1.0
01000100 1.0
11100100 1.0
01000100 1.0
11011100 1.0
11101100 1.0
11101100 0.5
11101100 0.5
11100100 1.0
11101000 1.0
11100100 1.0
11100000 1.0
X110X100 1.0
11100100 1.0
01000000 0.125
00000000 0.125
01000000 0.125
00000000 0.125
00000000 0.125
01000000 0.125
01000000 0.125
00000000 0.125
01000100 1.0
01000000 1.0
11101100 1.0
11000100 1.0
11000100 1.0
01101100 1.0
11100100 1.0
01000100 1.0
01101100 1.0
11100100 1.0
11101100 1.0
11XXX100 1.0
00000000 1.0
101XX100 1.0
11101100 1.0
01000100 1.0
11101000 1.0
01000000 1.0
11100100 1.0
01000100 1.0
11100100 1.0
01000000 1.0
11111100 1.0
01X0X100 1.0
11100100 1.0
11111100 1.0
11101100 1.0
11101100 1.0
11101100 1.0
0110X000 1.0
X1000100 1.0
01000100 1.0
11101X00 1.0
111XX100 1.0
01100100 1.0
11101100 1.0
11100100 1.0
11101100 1.0
11100100 1.0
11000100 1.0
11111100 1.0
010XX000 1.0
11101100 1.0
11100100 1.0
11100100 1.0
11101100 1.0
01000100 1.0
11111X00 1.0
11101000 1.0
11100100 1.0
0110X000 1.0
X1101X00 1.0
11101100 1.0
11000100 1.0
11111100 1.0
11X11000 1.0
11100000 1.0
00000100 1.0
11101100 1.0
11XXX100 1.0
11000000 1.0
01000000 1.0
11000000 1.0
11X01100 1.0
11XXX100 1.0
01000100 1.0
11111101 1.0
11111100 1.0
11X1X100 1.0
111X110X 1.0
11111100 1.0
11101100 1.0
00000000 1.0
011X1X0X 1.0
011X1100 1.0
11000100 1.0
01100100 1.0
11XX1100 1.0
01100000 1.0
11X0X100 1.0
01111100 1.0
01100X00 1.0
11X0X100 1.0
0111XX00 1.0
01100100 1.0
11101100 1.0
01101100 1.0
11X01100 1.0
11XXX100 1.0
11100000 1.0
11100100 1.0
111X1100 1.0
11100000 0.5
11100000 0.5
11100100 1.0
11101100 1.0
0110XX00 1.0
11X11100 1.0
1X111X00 1.0
01000000 1.0
01000100 1.0
01X00100 1.0
01000100 1.0
01000000 1.0
11000000 1.0
11100100 1.0
11001100 1.0
0111X100 1.0
11X01100 1.0
01000100 1.0
01100100 1.0
11XX1100 1.0
01100110 1.0
1110X100 1.0
11100100 1.0
10100100 1.0
01X00101 1.0
01100X00 1.0
11100100 1.0
11000100 1.0
1100XX00 1.0
1101X100 1.0
0111110X 1.0
0XX0X000 1.0
11111000 1.0
111X1X01 1.0
11111100 1.0
00001100 1.0
11000000 1.0
11101100 1.0
11111X00 1.0
11101101 1.0
01X00000 1.0
X1101100 1.0
01000000 1.0
1111110X 1.0
01000X00 1.0
011X0000 1.0
01100100 0.25
11100100 0.25
01100100 0.25
11100100 0.25
01X00X00 1.0
00000000 0.5
00000000 0.5
11100000 1.0
01000100 1.0
11000000 1.0
11000100 1.0
11001100 1.0
