455
5
11111 1.0
X0000 1.0
00000 1.0
00100 0.5
01100 0.5
00000 0.5
10000 0.5
01100 0.25
01100 0.25
01100 0.25
01100 0.25
X0000 1.0
00100 1.0
101XX 1.0
10100 1.0
X0110 1.0
1X1X0 1.0
00100 1.0
01100 1.0
10100 1.0
10100 1.0
1011X 1.0
00100 1.0
00000 1.0
00000 1.0
001XX 1.0
11111 0.5
01111 0.5
00100 1.0
X0100 1.0
X0100 1.0
00000 1.0
01100 1.0
00100 1.0
00X00 1.0
00000 0.5
00000 0.5
00100 1.0
01100 1.0
01100 1.0
10100 1.0
00100 1.0
00000 1.0
00100 1.0
00100 1.0
00100 1.0
11100 1.0
00000 1.0
00100 1.0
X0100 1.0
00100 1.0
X110X 1.0
00000 1.0
00100 1.0
0110X 1.0
00100 1.0
01100 1.0
00000 1.0
00100 1.0
11110 0.125
11100 0.125
11110 0.125
11100 0.125
01110 0.125
01100 0.125
01100 0.125
01110 0.125
00100 1.0
00000 1.0
00000 1.0
00100 1.0
00000 1.0
00X00 1.0
X0000 1.0
00100 1.0
11100 1.0
00100 1.0
01100 1.0
11100 1.0
X0100 1.0
01000 1.0
00000 1.0
01100 1.0
00000 1.0
X0000 1.0
1X000 1.0
00000 1.0
0X000 1.0
X0100 1.0
10100 1.0
000XX 0.25
000XX 0.25
000XX 0.25
000XX 0.25
00100 0.25
00100 0.25
00100 0.25
00100 0.25
00100 0.5
00100 0.5
10100 1.0
00100 1.0
0X000 1.0
00100 1.0
00000 1.0
00000 1.0
10010 1.0
X0000 1.0
0X000 1.0
X0000 1.0
0X000 1.0
XX100 1.0
00100 0.25
00100 0.25
00100 0.25
00100 0.25
01000 1.0
0X000 1.0
X0X00 1.0
00100 1.0
10100 1.0
0X000 1.0
00100 1.0
00100 1.0
00000 1.0
10000 1.0
00100 1.0
00000 1.0
0X000 1.0
01100 1.0
00100 1.0
01000 1.0
1X000 1.0
00100 1.0
00000 0.5
00000 0.5
0X000 1.0
0X000 1.0
00100 1.0
0X000 1.0
0X000 1.0
0X000 1.0
0X000 1.0
00100 1.0
1X000 1.0
0XX00 1.0
0X000 1.0
00000 1.0
10110 1.0
1X000 1.0
0X000 1.0
00100 1.0
00000 1.0
10000 1.0
00100 1.0
11100 1.0
10X00 1.0
0X010 1.0
00000 1.0
00100 1.0
X0000 1.0
00000 1.0
00100 1.0
0XX00 1.0
0X000 1.0
00100 1.0
0X100 1.0
0X000 1.0
01100 1.0
XX000 1.0
X0100 1.0
0X000 1.0
1X000 1.0
0X000 1.0
01000 1.0
11100 0.5
11100 0.5
00000 1.0
1XX1X 1.0
1X000 1.0
0X000 1.0
0X000 1.0
01100 1.0
X0X00 1.0
01100 1.0
0X000 1.0
00X00 1.0
0X000 1.0
10000 1.0
X1100 1.0
11100 1.0
01100 1.0
XX100 1.0
1X000 1.0
0X000 1.0
00000 0.5
00000 0.5
0XX00 0.5
0XX00 0.5
00100 1.0
00100 1.0
01000 1.0
01100 1.0
0X000 1.0
00000 1.0
00000 1.0
00100 1.0
10X00 1.0
00100 1.0
01100 1.0
00000 1.0
00100 1.0
00100 1.0
00100 1.0
00000 1.0
101XX 1.0
01100 1.0
011XX 1.0
01111 1.0
00100 1.0
00000 1.0
00000 1.0
00000 1.0
00000 1.0
00100 1.0
01100 0.25
01100 0.25
01100 0.25
01100 0.25
01100 1.0
01100 1.0
00000 1.0
00000 1.0
00100 1.0
00000 1.0
00000 1.0
10000 1.0
00100 1.0
00000 1.0
11100 0.5
11100 0.5
00000 1.0
00000 1.0
X0X00 1.0
00100 1.0
00000 0.5
00000 0.5
00000 1.0
00000 1.0
00100 1.0
00000 1.0
00000 1.0
00100 1.0
00100 1.0
00100 1.0
00000 0.5
00000 0.5
00000 1.0
00000 1.0
00000 1.0
00100 1.0
01000 1.0
01X00 1.0
01000 1.0
01100 1.0
00100 1.0
00000 1.0
00100 0.5
00100 0.5
00100 1.0
00000 1.0
01100 1.0
00100 1.0
10100 1.0
01100 1.0
00X00 1.0
11100 1.0
X0100 1.0
00000 1.0
00100 1.0
01100 1.0
00100 1.0
X0000 1.0
00000 1.0
00000 1.0
01100 1.0
00000 1.0
10100 1.0
00100 1.0
01100 0.5
00100 0.5
00100 1.0
01100 1.0
00100 1.0
00100 1.0
00X00 1.0
00100 1.0
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 0.125
00000 1.0
00000 1.0
01100 1.0
00100 1.0
01100 1.0
01000 1.0
00100 1.0
00000 1.0
00000 1.0
00100 1.0
00100 1.0
X0100 1.0
00000 1.0
X1100 1.0
